date,time,currency,event,impact,actual,forecast,previous
2015-01-08,6:00am,GBP,Asset Purchase Facility,Low,375B,375B,
2015-01-08,6:30am,USD,Challenger Job Cuts y/y,Medium,,-20.7%,
2015-01-08,7:30am,USD,Unemployment Claims,High,291K,298K,
2015-01-08,9:30am,USD,Natural Gas Storage,Medium,-120B,-26B,
2015-01-08,2:00pm,USD,Consumer Credit m/m,Medium,15.1B,16.0B,
2015-01-08,11:00pm,JPY,Leading Indicators,Medium,104.9%,104.5%,
2015-01-09,1:00am,EUR,German Industrial Production m/m,Medium,0.4%,0.6%,
2015-01-09,1:00am,EUR,German Trade Balance,Medium,19.4B,20.6B,
2015-01-09,1:45am,EUR,French Industrial Production m/m,Low,0.4%,-0.7%,
2015-01-09,1:45am,EUR,French Trade Balance,Medium,-4.5B,-4.3B,
2015-01-09,2:15am,CHF,CPI m/m,Low,-0.3%,0.0%,
2015-01-09,3:30am,GBP,Manufacturing Production m/m,High,0.4%,-0.7%,
2015-01-09,3:30am,GBP,Goods Trade Balance,Low,-9.5B,-9.8B,
2015-01-09,3:30am,GBP,Construction Output m/m,Medium,1.3%,-1.9%,
2015-01-09,3:30am,GBP,Industrial Production m/m,Medium,0.2%,-0.3%,
2015-01-09,7:30am,USD,Non-Farm Employment Change,High,241K,353K,
2015-01-09,7:30am,USD,Unemployment Rate,High,5.7%,5.8%,
2015-01-09,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.2%,
2015-01-09,8:49am,GBP,NIESR GDP Estimate,Low,,0.7%,
2015-01-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.4%,0.6%,
2015-01-09,12:20pm,USD,FOMC Member Lacker Speaks,Low,,,
2015-01-12,11:40am,USD,FOMC Member Lockhart Speaks,Low,,,
2015-01-12,5:50pm,JPY,Current Account,Low,0.69T,0.95T,
2015-01-12,5:50pm,JPY,Bank Lending y/y,Medium,,2.7%,
2015-01-12,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,0.9%,
2015-01-12,11:03pm,JPY,Economy Watchers Sentiment,Medium,44.3,41.5,
2015-01-13,3:00am,EUR,Italian Industrial Production m/m,Medium,0.1%,0.0%,
2015-01-13,3:30am,GBP,CPI y/y,High,0.7%,1.0%,
2015-01-13,3:30am,GBP,PPI Input m/m,Low,-2.5%,-0.7%,
2015-01-13,3:30am,GBP,RPI y/y,Low,1.7%,2.0%,
2015-01-13,3:30am,GBP,Core CPI y/y,Medium,1.4%,1.2%,
2015-01-13,3:30am,GBP,ONS HPI y/y,Medium,10.1%,10.4%,
2015-01-13,3:30am,GBP,PPI Output m/m,Medium,-0.1%,-0.2%,
2015-01-13,8:00am,USD,NFIB Small Business Index,Medium,98.6,98.1,
2015-01-13,9:00am,USD,JOLTS Job Openings,Low,4.86M,4.83M,
2015-01-13,9:00am,USD,RCM/TIPP Economic Optimism,Medium,48.9,48.4,
2015-01-13,12:01pm,USD,10-y Bond Auction,Low,,2.21|3.0,
2015-01-13,1:00pm,USD,Federal Budget Balance,Medium,3.8B,-56.8B,
2015-01-13,5:50pm,JPY,M2 Money Stock y/y,Medium,3.6%,3.6%,
2015-01-13,9:45pm,JPY,30-y Bond Auction,Medium,,1.46|3.1,
2015-01-14,1:45am,EUR,French Final CPI m/m,Medium,0.0%,-0.2%,
2015-01-14,2:35am,EUR,European Court of Justice Ruling,High,,,
2015-01-14,4:00am,EUR,Industrial Production m/m,Medium,0.0%,0.3%,
2015-01-14,4:00am,GBP,CB Leading Index m/m,Medium,,-0.3%,
2015-01-14,4:33am,EUR,German 10-y Bond Auction,Low,,0.74|1.1,
2015-01-14,7:30am,USD,Core Retail Sales m/m,High,0.1%,0.1%,
2015-01-14,7:30am,USD,Retail Sales m/m,High,0.2%,0.4%,
2015-01-14,7:30am,USD,Import Prices m/m,Low,-2.7%,-1.8%,
2015-01-14,8:15am,GBP,BOE Gov Carney Speaks,High,,,
2015-01-14,9:00am,USD,Business Inventories m/m,Low,0.2%,0.2%,
2015-01-14,9:30am,USD,Crude Oil Inventories,Low,1.2M,-3.1M,
2015-01-14,12:01pm,USD,30-y Bond Auction,Medium,,2.85|2.8,
2015-01-14,1:00pm,USD,Beige Book,Medium,,,
2015-01-14,5:50pm,JPY,Core Machinery Orders m/m,Low,4.8%,-6.4%,
2015-01-14,5:50pm,JPY,PPI y/y,Medium,2.2%,2.6%,
2015-01-14,6:01pm,GBP,RICS House Price Balance,Medium,11%,13%,
2015-01-15,4:00am,EUR,Trade Balance,Medium,21.3B,19.6B,
2015-01-15,6:15am,CHF,SNB Chairman Jordan Speaks,High,,,
2015-01-15,7:30am,USD,PPI m/m,High,-0.3%,-0.2%,
2015-01-15,7:30am,USD,Unemployment Claims,High,299K,297K,
2015-01-15,7:30am,USD,Core PPI m/m,Low,0.2%,0.0%,
2015-01-15,7:30am,USD,Empire State Manufacturing Index,Low,5.3,-3.6,
2015-01-15,9:00am,USD,Philly Fed Manufacturing Index,High,20.3,24.5,
2015-01-15,9:30am,USD,Natural Gas Storage,Medium,-224B,-131B,
2015-01-15,10:15am,EUR,German Buba President Weidmann Speaks,High,,,
2015-01-15,5:50pm,JPY,Tertiary Industry Activity m/m,Low,0.3%,-0.1%,
2015-01-16,1:45am,EUR,French Gov Budget Balance,Medium,,-84.7B,
2015-01-16,2:15am,CHF,Retail Sales y/y,Low,1.1%,0.6%,
2015-01-16,4:00am,EUR,Final CPI y/y,Low,-0.2%,-0.2%,
2015-01-16,4:00am,EUR,Final Core CPI y/y,Medium,0.8%,0.8%,
2015-01-16,7:30am,USD,Core CPI m/m,High,0.1%,0.1%,
2015-01-16,7:30am,USD,CPI m/m,High,-0.3%,-0.3%,
2015-01-16,7:30am,USD,CPI y/y,High,0.7%,1.3%,
2015-01-16,8:15am,USD,Capacity Utilization Rate,Low,80.2%,80.0%,
2015-01-16,8:15am,USD,Industrial Production m/m,Low,0.1%,1.3%,
2015-01-16,9:00am,USD,Prelim UoM Consumer Sentiment,High,94.2,93.6,
2015-01-16,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.8%,
2015-01-16,10:00am,USD,FOMC Member Williams Speaks,Low,,,
2015-01-16,3:00pm,USD,TIC Long-Term Purchases,Medium,27.3B,-1.4B,
2015-01-18,10:30pm,JPY,Revised Industrial Production m/m,Medium,-0.5%,-0.6%,
2015-01-18,11:00pm,JPY,Consumer Confidence,Medium,38.6,37.7,
2015-01-19,3:00am,EUR,Current Account,Medium,22.7B,19.5B,
2015-01-19,5:00am,EUR,German Buba Monthly Report,Low,,,
2015-01-19,All Day,USD,Bank Holiday,Low,,,
2015-01-20,3:03am,EUR,Italian Trade Balance,Medium,4.32B,5.40B,
2015-01-20,4:00am,EUR,German ZEW Economic Sentiment,High,40.1,34.9,
2015-01-20,4:00am,EUR,ZEW Economic Sentiment,Low,37.6,31.8,
2015-01-20,9:00am,USD,FOMC Member Powell Speaks,Low,,,
2015-01-20,9:00am,USD,NAHB Housing Market Index,Low,58,58,
2015-01-20,8:00pm,USD,President Obama Speaks,Medium,,,
2015-01-20,9:29pm,JPY,Monetary Policy Statement,High,,,
2015-01-20,10:30pm,JPY,All Industries Activity m/m,Medium,0.1%,0.1%,
2015-01-21,3:30am,GBP,Average Earnings Index 3m/y,High,1.7%,1.4%,
2015-01-21,3:30am,GBP,Claimant Count Change,High,-24.2K,-29.6K,
2015-01-21,3:30am,GBP,MPC Official Bank Rate Votes,High,2-0-7,2-0-7,
2015-01-21,3:30am,GBP,MPC Asset Purchase Facility Votes,Low,0-0-9,0-0-9,
2015-01-21,3:30am,GBP,Unemployment Rate,Low,5.9%,6.0%,
2015-01-21,4:00am,CHF,UBS Economic Expectations,Medium,,-4.9,
2015-01-21,7:30am,USD,Building Permits,High,1.06M,1.05M,
2015-01-21,7:30am,USD,Housing Starts,Low,1.04M,1.04M,
2015-01-21,11:00pm,JPY,BOJ Monthly Report,Medium,,,
2015-01-22,3:00am,GBP,MPC Member Miles Speaks,Low,,,
2015-01-22,3:30am,GBP,Public Sector Net Borrowing,Low,9.2B,11.7B,
2015-01-22,4:00am,EUR,Italian Retail Sales m/m,Medium,0.1%,0.0%,
2015-01-22,5:00am,GBP,CBI Industrial Order Expectations,Low,6,5,
2015-01-22,6:45am,EUR,Main Refinancing Rate,High,0.05%,0.05%,
2015-01-22,7:30am,EUR,ECB Press Conference,High,,,
2015-01-22,7:30am,USD,Unemployment Claims,High,301K,317K,
2015-01-22,8:00am,USD,HPI m/m,Medium,0.4%,0.4%,
2015-01-22,9:00am,EUR,Consumer Confidence,Medium,-11,-11,
2015-01-22,9:30am,USD,Natural Gas Storage,Medium,-231B,-236B,
2015-01-22,10:00am,USD,Crude Oil Inventories,Low,2.5M,5.4M,
2015-01-22,7:35pm,JPY,Flash Manufacturing PMI,Medium,52.0,52.0,
2015-01-23,FriJan 23,EUR,French Flash Services PMI,Low,50.9,50.6,
2015-01-23,2:30am,EUR,German Flash Manufacturing PMI,High,51.8,51.2,
2015-01-23,2:30am,EUR,German Flash Services PMI,Low,52.6,52.1,
2015-01-23,3:00am,EUR,Flash Manufacturing PMI,Low,51.0,50.6,
2015-01-23,3:00am,EUR,Flash Services PMI,Low,52.1,51.6,
2015-01-23,3:30am,GBP,Retail Sales m/m,High,-0.6%,1.6%,
2015-01-23,8:00am,EUR,Belgian NBB Business Climate,Medium,-6.1,-6.9,
2015-01-23,8:45am,USD,Flash Manufacturing PMI,Low,54.1,53.9,
2015-01-23,9:00am,USD,Existing Home Sales,Low,5.08M,4.92M,
2015-01-23,9:00am,USD,CB Leading Index m/m,Medium,0.5%,0.4%,
2015-01-25,5:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2015-01-25,5:50pm,JPY,Trade Balance,Low,-0.74T,-0.83T,
2015-01-26,All Day,EUR,Eurogroup Meetings,Low,,,
2015-01-26,5:50pm,JPY,SPPI y/y,Medium,3.6%,3.6%,
2015-01-27,TueJan 27,GBP,High Street Lending,Low,36.6K,36.7K,
2015-01-27,TueJan 27,GBP,Index of Services 3m/3m,Medium,1.0%,0.7%,
2015-01-27,All Day,EUR,ECOFIN Meetings,Low,,,
2015-01-27,7:30am,USD,Core Durable Goods Orders m/m,High,0.6%,-0.7%,
2015-01-27,7:30am,USD,Durable Goods Orders m/m,Low,0.6%,-0.9%,
2015-01-27,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,4.4%,4.5%,
2015-01-27,8:45am,USD,Flash Services PMI,Medium,53.9,53.3,
2015-01-27,8:59am,USD,Richmond Manufacturing Index,Medium,6,7,
2015-01-27,9:00am,USD,CB Consumer Confidence,High,95.3,93.1,
2015-01-27,9:00am,USD,New Home Sales,High,452K,431K,
2015-01-28,WedJan 28,EUR,German GfK Consumer Climate,Low,9.2,9.0,
2015-01-28,WedJan 28,EUR,German Import Prices m/m,Medium,-1.4%,-0.8%,
2015-01-28,4:34am,EUR,German 30-y Bond Auction,Medium,,1.77|1.2,
2015-01-28,9:30am,USD,Crude Oil Inventories,Low,4.2M,10.1M,
2015-01-28,12:50pm,GBP,BOE Gov Carney Speaks,High,,,
2015-01-28,1:00pm,USD,Federal Funds Rate,High,<0.25%,<0.25%,
2015-01-28,1:00pm,USD,FOMC Statement,High,,,
2015-01-28,5:50pm,JPY,Retail Sales y/y,Low,1.1%,0.5%,
2015-01-29,All Day,EUR,German Prelim CPI m/m,High,-0.8%,0.0%,
2015-01-29,2:55am,EUR,German Unemployment Change,Low,-9K,-25K,
2015-01-29,3:00am,EUR,M3 Money Supply y/y,Low,3.6%,3.1%,
2015-01-29,3:00am,EUR,Private Loans y/y,Low,-0.5%,-0.9%,
2015-01-29,4:19am,EUR,Italian 10-y Bond Auction,Low,,1.89|1.3,
2015-01-29,5:00am,GBP,CBI Realized Sales,Low,31,61,
2015-01-29,7:30am,USD,Unemployment Claims,High,301K,308K,
2015-01-29,9:00am,USD,Pending Home Sales m/m,Low,0.6%,0.6%,
2015-01-29,9:30am,USD,Natural Gas Storage,Medium,-113B,-216B,
2015-01-29,5:30pm,JPY,Household Spending y/y,Low,-2.3%,-2.5%,
2015-01-29,5:30pm,JPY,Tokyo Core CPI y/y,Low,2.2%,2.3%,
2015-01-29,5:30pm,JPY,National Core CPI y/y,Medium,2.6%,2.7%,
2015-01-29,5:30pm,JPY,Unemployment Rate,Medium,3.5%,3.5%,
2015-01-29,5:50pm,JPY,Prelim Industrial Production m/m,Low,1.3%,-0.5%,
2015-01-29,6:05pm,GBP,GfK Consumer Confidence,Medium,-2,-4,
2015-01-29,11:00pm,JPY,Housing Starts y/y,Medium,-14.6%,-14.3%,
2015-01-30,1:45am,EUR,French Consumer Spending m/m,Low,0.3%,0.2%,
2015-01-30,2:00am,CHF,KOF Economic Barometer,Low,94.8,98.8,
2015-01-30,2:00am,EUR,Spanish Flash CPI y/y,Low,-1.5%,-1.0%,
2015-01-30,2:00am,EUR,Spanish Flash GDP q/q,Low,0.5%,0.5%,
2015-01-30,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,13.5%,13.3%,
2015-01-30,3:30am,GBP,Net Lending to Individuals m/m,Low,3.2B,3.1B,
2015-01-30,3:30am,GBP,M4 Money Supply m/m,Medium,0.5%,0.1%,
2015-01-30,3:30am,GBP,Mortgage Approvals,Medium,60K,59K,
2015-01-30,4:00am,EUR,CPI Flash Estimate y/y,High,-0.5%,-0.2%,
2015-01-30,4:00am,EUR,Core CPI Flash Estimate y/y,Low,0.6%,0.7%,
2015-01-30,4:00am,EUR,Unemployment Rate,Low,11.5%,11.5%,
2015-01-30,7:30am,USD,Advance GDP q/q,High,3.0%,5.0%,
2015-01-30,7:30am,USD,Advance GDP Price Index q/q,Low,0.9%,1.4%,
2015-01-30,7:30am,USD,Employment Cost Index q/q,Low,0.6%,0.7%,
2015-01-30,8:45am,USD,Chicago PMI,Low,57.7,58.3,
2015-01-30,9:00am,USD,Revised UoM Consumer Sentiment,Low,98.5,98.2,
2015-01-30,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.4%,
2015-02-01,7:35pm,JPY,Final Manufacturing PMI,Medium,52.1,52.1,
2015-02-02,2:30am,CHF,Manufacturing PMI,Medium,54.5,54.0,
2015-02-02,2:45am,EUR,Italian Manufacturing PMI,Low,49.3,48.4,
2015-02-02,2:50am,EUR,French Final Manufacturing PMI,Medium,49.5,49.5,
2015-02-02,2:55am,EUR,German Final Manufacturing PMI,Low,51.0,51.0,
2015-02-02,3:00am,EUR,Final Manufacturing PMI,Medium,51.0,51.0,
2015-02-02,3:30am,GBP,Final Manufacturing PMI,High,52.9,52.7,
2015-02-02,7:30am,USD,Core PCE Price Index m/m,Low,0.0%,0.0%,
2015-02-02,7:30am,USD,Personal Spending m/m,Low,-0.1%,0.5%,
2015-02-02,7:30am,USD,Personal Income m/m,Medium,0.2%,0.3%,
2015-02-02,8:45am,USD,Final Manufacturing PMI,Medium,54.1,53.7,
2015-02-02,9:00am,USD,ISM Manufacturing PMI,High,54.9,55.5,
2015-02-02,9:00am,USD,Construction Spending m/m,Medium,0.9%,-0.2%,
2015-02-02,9:00am,USD,ISM Manufacturing Prices,Medium,40.1,38.5,
2015-02-02,1:00pm,USD,Loan Officer Survey,Medium,,,
2015-02-02,5:50pm,JPY,Monetary Base y/y,Medium,40.1%,38.2%,
2015-02-02,9:45pm,JPY,10-y Bond Auction,Medium,,0.30|3.4,
2015-02-03,2:00am,EUR,Spanish Unemployment Change,High,83.4K,-64.4K,
2015-02-03,3:30am,GBP,Construction PMI,High,56.9,57.6,
2015-02-03,4:00am,EUR,PPI m/m,Medium,-0.7%,-0.3%,
2015-02-03,4:00am,EUR,Italian Prelim CPI m/m,Medium,-0.1%,0.0%,
2015-02-03,9:00am,USD,Factory Orders m/m,Low,-1.8%,-1.7%,
2015-02-03,All Day,USD,Total Vehicle Sales,Medium,17.0M,16.9M,
2015-02-03,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-1.7%,
2015-02-03,7:30pm,JPY,Average Cash Earnings y/y,Low,1.6%,0.1%,
2015-02-04,2:45am,EUR,Italian Services PMI,Low,49.9,49.4,
2015-02-04,2:50am,EUR,French Final Services PMI,Medium,49.5,49.5,
2015-02-04,2:55am,EUR,German Final Services PMI,Low,52.7,52.7,
2015-02-04,3:00am,EUR,Final Services PMI,Medium,52.3,52.3,
2015-02-04,3:30am,GBP,Final Services PMI,High,56.6,55.8,
2015-02-04,4:00am,EUR,Retail Sales m/m,Low,-0.1%,0.7%,
2015-02-04,7:15am,USD,ADP Non-Farm Employment Change,High,224K,253K,
2015-02-04,8:45am,USD,Final Services PMI,Medium,54.3,54.0,
2015-02-04,9:00am,USD,ISM Services PMI,High,56.6,56.2,
2015-02-04,9:30am,USD,Crude Oil Inventories,Low,4.0M,8.9M,
2015-02-04,9:45pm,JPY,30-y Bond Auction,Medium,,1.12|3.6,
2015-02-05,1:00am,EUR,German Factory Orders m/m,Low,1.4%,-2.4%,
2015-02-05,2:00am,GBP,Halifax HPI m/m,Low,0.1%,1.1%,
2015-02-05,3:00am,EUR,ECB Economic Bulletin,Low,,,
2015-02-05,3:10am,EUR,Retail PMI,Medium,,47.6,
2015-02-05,4:00am,EUR,EU Economic Forecasts,Low,,,
2015-02-05,4:00am,EUR,French 10-y Bond Auction,Medium,,0.79|2.0,
2015-02-05,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2015-02-05,6:00am,GBP,Asset Purchase Facility,Low,375B,375B,
2015-02-05,6:30am,USD,Challenger Job Cuts y/y,Medium,,6.6%,
2015-02-05,7:30am,USD,Trade Balance,High,-38.2B,-39.8B,
2015-02-05,7:30am,USD,Unemployment Claims,High,287K,267K,
2015-02-05,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,0.3%,2.3%,
2015-02-05,7:30am,USD,Prelim Unit Labor Costs q/q,Low,1.3%,-1.0%,
2015-02-05,9:30am,USD,Natural Gas Storage,Medium,-119B,-94B,
2015-02-05,11:00pm,JPY,Leading Indicators,Medium,105.5%,103.9%,
2015-02-06,1:45am,EUR,French Gov Budget Balance,Medium,,-90.8B,
2015-02-06,1:45am,EUR,French Trade Balance,Medium,-3.1B,-3.1B,
2015-02-06,2:00am,CHF,Foreign Currency Reserves,High,,495B,
2015-02-06,2:15am,CHF,Retail Sales y/y,Low,0.4%,-0.6%,
2015-02-06,3:30am,GBP,Goods Trade Balance,Low,-9.0B,-9.3B,
2015-02-06,7:30am,USD,Non-Farm Employment Change,High,236K,329K,
2015-02-06,7:30am,USD,Unemployment Rate,High,5.6%,5.6%,
2015-02-06,7:30am,USD,Average Hourly Earnings m/m,Low,0.3%,-0.2%,
2015-02-06,11:45am,USD,FOMC Member Lockhart Speaks,Low,,,
2015-02-06,2:00pm,USD,Consumer Credit m/m,Medium,14.6B,13.5B,
2015-02-08,SunFeb 8,JPY,Bank Lending y/y,Medium,,2.6%,
2015-02-08,11:00pm,JPY,Consumer Confidence,Medium,39.4,38.8,
2015-02-09,1:00am,EUR,German Trade Balance,Medium,18.2B,17.9B,
2015-02-09,3:30am,EUR,Sentix Investor Confidence,Medium,3.4,0.9,
2015-02-09,9:00am,USD,Labor Market Conditions Index m/m,Medium,,7.3,
2015-02-09,3:00pm,USD,FOMC Member Powell Speaks,Low,,,
2015-02-09,5:50pm,JPY,Tertiary Industry Activity m/m,Low,0.1%,0.2%,
2015-02-09,5:50pm,JPY,M2 Money Stock y/y,Medium,3.6%,3.6%,
2015-02-09,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,-0.4%,
2015-02-10,1:45am,EUR,French Industrial Production m/m,Low,0.3%,-0.2%,
2015-02-10,2:15am,CHF,CPI m/m,Low,-0.4%,-0.5%,
2015-02-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.1%,0.3%,
2015-02-10,3:30am,GBP,Manufacturing Production m/m,High,0.3%,0.8%,
2015-02-10,3:30am,GBP,Industrial Production m/m,Medium,0.3%,-0.1%,
2015-02-10,7:20am,USD,FOMC Member Lacker Speaks,Low,,,
2015-02-10,8:00am,USD,NFIB Small Business Index,Medium,101.3,100.4,
2015-02-10,8:35am,GBP,NIESR GDP Estimate,Low,,0.5%,
2015-02-10,9:00am,USD,JOLTS Job Openings,Low,5.03M,4.85M,
2015-02-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.2%,0.8%,
2015-02-10,9:00am,USD,RCM/TIPP Economic Optimism,Medium,51.4,51.5,
2015-02-10,All Day,JPY,Bank Holiday,Low,,,
2015-02-11,4:35am,GBP,30-y Bond Auction,Medium,,2.70|1.8,
2015-02-11,9:30am,USD,Crude Oil Inventories,Low,3.7M,6.3M,
2015-02-11,12:01pm,USD,10-y Bond Auction,Low,,1.93|2.6,
2015-02-11,1:00pm,USD,Federal Budget Balance,Medium,-2.6B,1.9B,
2015-02-11,5:50pm,JPY,Core Machinery Orders m/m,Low,2.4%,1.3%,
2015-02-11,5:50pm,JPY,PPI y/y,Medium,1.2%,1.8%,
2015-02-11,6:01pm,GBP,RICS House Price Balance,Medium,10%,12%,
2015-02-11,11:59pm,JPY,Prelim Machine Tool Orders y/y,Medium,,33.9%,
2015-02-12,2:28am,CHF,PPI m/m,Low,-0.6%,-0.4%,
2015-02-12,4:00am,EUR,Industrial Production m/m,Medium,0.3%,0.1%,
2015-02-12,All Day,EUR,EU Economic Summit,High,,,
2015-02-12,4:30am,GBP,BOE Gov Carney Speaks,High,,,
2015-02-12,4:30am,GBP,BOE Monetary Policy Report,High,,,
2015-02-12,4:30am,GBP,BOE Inflation Letter,Low,,,
2015-02-12,7:30am,USD,Core Retail Sales m/m,High,-0.4%,-0.9%,
2015-02-12,7:30am,USD,Retail Sales m/m,High,-0.4%,-0.9%,
2015-02-12,7:30am,USD,Unemployment Claims,High,282K,279K,
2015-02-12,9:00am,USD,Business Inventories m/m,Low,0.2%,0.2%,
2015-02-12,9:30am,USD,Natural Gas Storage,Medium,-165B,-115B,
2015-02-12,12:01pm,USD,30-y Bond Auction,Medium,,2.43|2.3,
2015-02-13,1:00am,EUR,German Prelim GDP q/q,Low,0.3%,0.1%,
2015-02-13,1:00am,EUR,German WPI m/m,Medium,0.4%,-1.0%,
2015-02-13,1:45am,EUR,French Prelim Private Payrolls q/q,Low,-0.1%,-0.3%,
2015-02-13,3:00am,EUR,Italian Prelim GDP q/q,Low,0.0%,-0.1%,
2015-02-13,3:30am,GBP,Construction Output m/m,Medium,2.6%,-1.8%,
2015-02-13,4:00am,EUR,Flash GDP q/q,Low,0.2%,0.2%,
2015-02-13,7:30am,USD,Import Prices m/m,Low,-3.1%,-1.9%,
2015-02-13,8:30am,GBP,CB Leading Index m/m,Medium,,-0.3%,
2015-02-13,9:00am,USD,Prelim UoM Consumer Sentiment,High,98.2,98.1,
2015-02-13,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.5%,
2015-02-15,5:16pm,GBP,Rightmove HPI m/m,Medium,,1.4%,
2015-02-15,5:50pm,JPY,Prelim GDP q/q,High,0.9%,-0.5%,
2015-02-15,5:50pm,JPY,Prelim GDP Price Index y/y,Medium,1.9%,2.0%,
2015-02-15,10:30pm,JPY,Revised Industrial Production m/m,Medium,1.0%,1.0%,
2015-02-16,All Day,EUR,Eurogroup Meetings,High,,,
2015-02-16,5:00am,EUR,German Buba Monthly Report,Medium,,,
2015-02-16,All Day,USD,Bank Holiday,Low,,,
2015-02-17,3:30am,GBP,CPI y/y,High,0.3%,0.5%,
2015-02-17,3:30am,GBP,PPI Input m/m,Low,-2.5%,-3.3%,
2015-02-17,3:30am,GBP,RPI y/y,Low,1.2%,1.6%,
2015-02-17,3:30am,GBP,Core CPI y/y,Medium,1.3%,1.3%,
2015-02-17,3:30am,GBP,ONS HPI y/y,Medium,10.3%,9.9%,
2015-02-17,3:30am,GBP,PPI Output m/m,Medium,-0.2%,-0.5%,
2015-02-17,4:00am,EUR,German ZEW Economic Sentiment,High,55.4,48.4,
2015-02-17,4:00am,EUR,ZEW Economic Sentiment,Low,51.3,45.2,
2015-02-17,All Day,EUR,ECOFIN Meetings,Low,,,
2015-02-17,7:30am,USD,Empire State Manufacturing Index,Low,8.9,10.0,
2015-02-17,9:00am,USD,NAHB Housing Market Index,Low,58,57,
2015-02-17,11:00am,CHF,SNB Chairman Jordan Speaks,High,,,
2015-02-17,8:49pm,JPY,Monetary Policy Statement,High,,,
2015-02-18,3:30am,GBP,Average Earnings Index 3m/y,High,1.7%,1.8%,
2015-02-18,3:30am,GBP,Claimant Count Change,High,-25.2K,-35.8K,
2015-02-18,3:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2015-02-18,3:30am,GBP,MPC Asset Purchase Facility Votes,Low,0-0-9,0-0-9,
