date,time,currency,event,impact,actual,forecast,previous
2012-04-01,6:50pm,JPY,Tankan Manufacturing Index,Low,0,-4,
2012-04-01,6:50pm,JPY,Tankan Non-Manufacturing Index,Low,5,4,
2012-04-02,2:15am,CHF,Retail Sales y/y,High,3.2%,4.7%,
2012-04-02,2:15am,EUR,Spanish Manufacturing PMI,Low,,45.0,
2012-04-02,2:30am,CHF,Manufacturing PMI,Low,49.5,49.0,
2012-04-02,2:45am,EUR,Italian Manufacturing PMI,Low,47.8,47.8,
2012-04-02,2:50am,EUR,French Final Manufacturing PMI,Medium,47.6,47.6,
2012-04-02,2:55am,EUR,German Final Manufacturing PMI,Medium,48.1,48.1,
2012-04-02,3:00am,EUR,Final Manufacturing PMI,Medium,47.7,47.7,
2012-04-02,3:30am,GBP,Final Manufacturing PMI,High,50.6,51.5,
2012-04-02,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-7.4B,-8.5B,
2012-04-02,4:00am,EUR,Unemployment Rate,Low,10.8%,10.7%,
2012-04-02,4:00am,EUR,Italian Monthly Unemployment Rate,Medium,9.2%,9.1%,
2012-04-02,4:00am,EUR,Italian Quarterly Unemployment Rate,Medium,8.6%,8.4%,
2012-04-02,9:00am,USD,ISM Manufacturing PMI,High,53.3,52.4,
2012-04-02,9:00am,USD,Construction Spending m/m,Medium,0.7%,-0.8%,
2012-04-02,9:00am,USD,ISM Manufacturing Prices,Medium,63.2,61.5,
2012-04-02,11:35am,USD,FOMC Member Pianalto Speaks,Low,,,
2012-04-02,6:50pm,JPY,Monetary Base y/y,Medium,12.6%,11.3%,
2012-04-02,8:30pm,JPY,Average Cash Earnings y/y,Low,0.2%,-0.9%,
2012-04-02,10:45pm,JPY,10-y Bond Auction,Medium,,0.97|3.3,
2012-04-03,3:30am,GBP,Construction PMI,High,53.6,54.3,
2012-04-03,4:00am,EUR,PPI m/m,Medium,0.5%,0.8%,
2012-04-03,4:08am,EUR,Final GDP q/q,Medium,-0.3%,-0.3%,
2012-04-03,4:36am,GBP,10-y Bond Auction,Low,,2.18|2.1,
2012-04-03,9:00am,USD,Factory Orders m/m,Low,1.5%,-1.1%,
2012-04-03,All Day,USD,Total Vehicle Sales,Medium,14.6M,15.1M,
2012-04-03,1:00pm,USD,FOMC Meeting Minutes,High,,,
2012-04-03,3:05pm,USD,FOMC Member Williams Speaks,Low,,,
2012-04-03,6:00pm,GBP,BRC Shop Price Index y/y,Medium,,1.2%,
2012-04-04,2:15am,EUR,Spanish Services PMI,Medium,,41.9,
2012-04-04,2:45am,EUR,Italian Services PMI,Medium,44.5,44.1,
2012-04-04,2:50am,EUR,French Final Services PMI,Medium,50.0,50.0,
2012-04-04,2:55am,EUR,German Final Services PMI,Medium,51.8,51.8,
2012-04-04,3:00am,EUR,Final Services PMI,Medium,48.7,48.7,
2012-04-04,3:30am,GBP,Final Services PMI,High,53.5,53.8,
2012-04-04,3:45am,EUR,Spanish 10-y Bond Auction,High,,5.40|2.2,
2012-04-04,4:00am,EUR,Retail Sales m/m,Low,0.1%,1.1%,
2012-04-04,5:00am,EUR,German Factory Orders m/m,Low,1.2%,-1.8%,
2012-04-04,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2012-04-04,7:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2012-04-04,7:15am,USD,ADP Non-Farm Employment Change,High,205K,230K,
2012-04-04,7:30am,EUR,ECB Press Conference,High,,,
2012-04-04,9:00am,USD,ISM Services PMI,High,56.9,57.3,
2012-04-04,9:30am,USD,Crude Oil Inventories,Low,2.1M,7.1M,
2012-04-04,10:00am,USD,FOMC Member Williams Speaks,Low,,,
2012-04-05,2:15am,CHF,CPI m/m,High,0.4%,0.3%,
2012-04-05,3:30am,GBP,Manufacturing Production m/m,High,0.1%,-0.3%,
2012-04-05,3:30am,GBP,Industrial Production m/m,Medium,0.4%,-0.6%,
2012-04-05,4:02am,EUR,French 10-y Bond Auction,Low,,2.91|2.2,
2012-04-05,5:00am,EUR,German Industrial Production m/m,Low,-0.3%,1.2%,
2012-04-05,6:00am,GBP,Asset Purchase Facility,High,325B,325B,
2012-04-05,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2012-04-05,6:30am,USD,Challenger Job Cuts y/y,Medium,,2.0%,
2012-04-05,7:30am,USD,Unemployment Claims,High,355K,363K,
2012-04-05,9:00am,GBP,NIESR GDP Estimate,Low,,0.0%,
2012-04-05,9:30am,USD,Natural Gas Storage,Medium,35B,57B,
2012-04-06,All Day,CHF,Bank Holiday,Low,,,
2012-04-06,All Day,EUR,German Bank Holiday,Low,,,
2012-04-06,1:45am,EUR,French Gov Budget Balance,Medium,,-12.5B,
2012-04-06,1:45am,EUR,French Trade Balance,Medium,-5.1B,-5.6B,
2012-04-06,All Day,GBP,Bank Holiday,Low,,,
2012-04-06,7:30am,USD,Non-Farm Employment Change,High,207K,240K,
2012-04-06,7:30am,USD,Unemployment Rate,High,8.3%,8.3%,
2012-04-06,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.3%,
2012-04-06,2:00pm,USD,Consumer Credit m/m,Medium,12.5B,18.6B,
2012-04-08,6:50pm,JPY,Current Account,High,0.66T,0.14T,
2012-04-09,All Day,CHF,Bank Holiday,Low,,,
2012-04-09,All Day,EUR,Italian Bank Holiday,Low,,,
2012-04-09,All Day,EUR,French Bank Holiday,Low,,,
2012-04-09,All Day,EUR,German Bank Holiday,Low,,,
2012-04-09,All Day,GBP,Bank Holiday,Low,,,
2012-04-09,6:01pm,GBP,RICS House Price Balance,Low,-12%,-13%,
2012-04-09,6:15pm,USD,Fed Chairman Bernanke Speaks,High,,,
2012-04-09,6:30pm,GBP,MPC Member Posen Speaks,Low,,,
2012-04-09,10:09pm,JPY,Monetary Policy Statement,High,,,
2012-04-09,10:09pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,
2012-04-10,1:00am,EUR,German Trade Balance,Medium,13.6B,15.1B,
2012-04-10,1:00am,JPY,Prelim Machine Tool Orders y/y,Medium,,-8.4%,
2012-04-10,1:45am,EUR,French Industrial Production m/m,Low,0.2%,0.2%,
2012-04-10,2:31am,JPY,BOJ Press Conference,High,,,
2012-04-10,3:30am,EUR,Sentix Investor Confidence,Low,-7.7,-8.2,
2012-04-10,4:00am,GBP,CB Leading Index m/m,Medium,,0.7%,
2012-04-10,6:30am,USD,NFIB Small Business Index,Medium,94.9,94.3,
2012-04-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.5%,0.6%,
2012-04-10,9:00am,USD,JOLTS Job Openings,Medium,,3.48M,
2012-04-10,9:00am,USD,RCM/TIPP Economic Optimism,Medium,49.1,47.5,
2012-04-10,11:45am,USD,FOMC Member Lockhart Speaks,Low,,,
2012-04-10,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,-0.3%,
2012-04-10,6:50pm,JPY,Core Machinery Orders m/m,Low,-0.7%,3.4%,
2012-04-10,6:50pm,JPY,Bank Lending y/y,Medium,,0.6%,
2012-04-11,1:00am,EUR,German WPI m/m,Medium,0.9%,1.0%,
2012-04-11,4:33am,EUR,German 10-y Bond Auction,Low,,1.83|1.4,
2012-04-11,7:30am,USD,Import Prices m/m,Low,0.8%,-0.1%,
2012-04-11,9:30am,USD,Crude Oil Inventories,Low,2.1M,9.0M,
2012-04-11,12:00pm,USD,10-y Bond Auction,Low,,2.08|3.2,
2012-04-11,12:54pm,USD,Federal Budget Balance,Low,-202.5B,-231.7B,
2012-04-11,1:00pm,USD,Beige Book,Low,,,
2012-04-11,4:30pm,USD,FOMC Member Yellen Speaks,Low,,,
2012-04-11,6:50pm,JPY,M2 Money Stock y/y,Medium,2.8%,2.9%,
2012-04-11,6:50pm,JPY,PPI y/y,Medium,0.4%,0.6%,
2012-04-11,10:45pm,JPY,30-y Bond Auction,Medium,,1.96|4.0,
2012-04-12,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2012-04-12,3:30am,GBP,Goods Trade Balance,Low,-7.7B,-7.9B,
2012-04-12,4:00am,EUR,Industrial Production m/m,Low,-0.2%,0.0%,
2012-04-12,4:32am,EUR,Italian 10-y Bond Auction,High,,5.24|1.7,
2012-04-12,6:15am,USD,FOMC Member Dudley Speaks,Medium,,,
2012-04-12,7:30am,USD,PPI m/m,High,0.3%,0.4%,
2012-04-12,7:30am,USD,Trade Balance,High,-51.9B,-52.5B,
2012-04-12,7:30am,USD,Unemployment Claims,High,355K,367K,
2012-04-12,7:30am,USD,Core PPI m/m,Low,0.2%,0.2%,
2012-04-12,8:00am,USD,FOMC Member Lockhart Speaks,Low,,,
2012-04-12,9:30am,USD,Natural Gas Storage,Medium,22B,42B,
2012-04-12,10:00am,USD,FOMC Member Dudley Speaks,Medium,,,
2012-04-12,12:00pm,USD,30-y Bond Auction,Medium,,3.38|2.7,
2012-04-12,1:00pm,GBP,MPC Member Posen Speaks,Low,,,
2012-04-12,2:30pm,USD,FOMC Member Raskin Speaks,Low,,,
2012-04-12,6:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2012-04-13,3:00am,EUR,Italian Industrial Production m/m,Medium,0.2%,-2.6%,
2012-04-13,3:30am,GBP,PPI Input m/m,High,1.2%,2.5%,
2012-04-13,3:30am,GBP,PPI Output m/m,Medium,0.5%,0.6%,
2012-04-13,7:00am,USD,FOMC Member Dudley Speaks,Medium,,,
2012-04-13,7:30am,USD,Core CPI m/m,High,0.2%,0.1%,
2012-04-13,7:30am,USD,CPI y/y,High,2.7%,2.9%,
2012-04-13,7:30am,USD,CPI m/m,Low,0.2%,0.4%,
2012-04-13,8:55am,USD,Prelim UoM Consumer Sentiment,High,76.4,76.2,
2012-04-13,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,3.9%,
2012-04-13,12:00pm,USD,Fed Chairman Bernanke Speaks,High,,,
2012-04-15,6:01pm,GBP,Rightmove HPI m/m,Low,,1.6%,
2012-04-16,2:15am,CHF,PPI m/m,Low,0.5%,0.8%,
2012-04-16,3:00am,EUR,Italian Trade Balance,Medium,-1.85B,-4.35B,
2012-04-16,4:00am,EUR,Trade Balance,Medium,4.7B,5.3B,
2012-04-16,7:30am,USD,Core Retail Sales m/m,High,0.6%,0.9%,
2012-04-16,7:30am,USD,Retail Sales m/m,High,0.4%,1.0%,
2012-04-16,7:30am,USD,Empire State Manufacturing Index,Low,18.1,20.2,
2012-04-16,7:56am,USD,TIC Long-Term Purchases,High,40.7B,102.4B,
2012-04-16,9:00am,USD,Business Inventories m/m,Low,0.7%,0.8%,
2012-04-16,9:00am,USD,NAHB Housing Market Index,Medium,28,28,
2012-04-16,11:30am,USD,FOMC Member Pianalto Speaks,Low,,,
2012-04-16,11:30pm,JPY,Revised Industrial Production m/m,Medium,-1.2%,-1.2%,
2012-04-17,3:30am,GBP,CPI y/y,High,3.5%,3.4%,
2012-04-17,3:30am,GBP,RPI y/y,Low,3.6%,3.7%,
2012-04-17,3:30am,GBP,Core CPI y/y,Medium,2.4%,2.4%,
2012-04-17,3:30am,GBP,ONS HPI y/y,Medium,0.3%,0.0%,
2012-04-17,4:00am,EUR,German ZEW Economic Sentiment,High,19.7,22.3,
2012-04-17,4:00am,EUR,Final Core CPI y/y,Low,1.5%,1.5%,
2012-04-17,4:00am,EUR,Final CPI y/y,Low,2.6%,2.6%,
2012-04-17,4:00am,EUR,ZEW Economic Sentiment,Low,10.7,11.0,
2012-04-17,7:30am,EUR,ECB President Draghi Speaks,Low,,,
2012-04-17,7:30am,USD,Building Permits,High,0.71M,0.72M,
2012-04-17,7:30am,USD,Housing Starts,Low,0.71M,0.69M,
2012-04-17,8:15am,USD,Capacity Utilization Rate,Low,78.6%,78.4%,
2012-04-17,8:15am,USD,Industrial Production m/m,Low,0.4%,0.0%,
2012-04-17,9:30am,GBP,MPC Member Posen Speaks,Low,,,
2012-04-17,10:00am,USD,President Obama Speaks,Medium,,,
2012-04-18,WedApr 18,GBP,MPC Member Tucker Speaks,Low,,,
2012-04-18,3:30am,GBP,Claimant Count Change,High,6.6K,4.5K,
2012-04-18,3:30am,GBP,MPC Asset Purchase Facility Votes,High,2-0-7,2-0-7,
2012-04-18,3:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2012-04-18,3:30am,GBP,Unemployment Rate,Low,8.4%,8.4%,
2012-04-18,3:30am,GBP,Average Earnings Index 3m/y,Medium,1.3%,1.3%,
2012-04-18,4:00am,CHF,UBS Economic Expectations,Low,,0.0,
2012-04-18,9:30am,USD,Crude Oil Inventories,Low,1.5M,2.8M,
2012-04-18,5:30pm,JPY,BOJ Gov Shirakawa Speaks,Low,,,
2012-04-18,6:50pm,JPY,Trade Balance,Low,-0.44T,-0.32T,
2012-04-19,7:30am,USD,Unemployment Claims,High,370K,388K,
2012-04-19,9:00am,EUR,Consumer Confidence,Medium,-19,-19,
2012-04-19,9:00am,USD,Existing Home Sales,High,4.62M,4.60M,
2012-04-19,9:00am,USD,Philly Fed Manufacturing Index,High,12.1,12.5,
2012-04-19,9:00am,USD,CB Leading Index m/m,Medium,0.2%,0.7%,
2012-04-19,9:30am,USD,Natural Gas Storage,Medium,10B,8B,
2012-04-19,12:00pm,GBP,MPC Member Posen Speaks,Low,,,
2012-04-19,6:50pm,JPY,Tertiary Industry Activity m/m,Low,0.8%,-0.6%,
2012-04-20,3:00am,EUR,German ifo Business Climate,High,109.6,109.8,
2012-04-20,3:30am,GBP,Retail Sales m/m,High,0.4%,-0.8%,
2012-04-23,MonApr 23,EUR,French Flash Services PMI,Low,50.3,50.1,
2012-04-23,2:30am,EUR,German Flash Manufacturing PMI,Low,49.0,48.4,
2012-04-23,2:30am,EUR,German Flash Services PMI,Low,52.4,52.1,
2012-04-23,3:00am,EUR,Flash Manufacturing PMI,Low,48.1,47.7,
2012-04-23,3:00am,EUR,Flash Services PMI,Low,49.4,49.2,
2012-04-23,4:00am,GBP,MPC Member Fisher Speaks,Low,,,
2012-04-23,5:00am,EUR,German Buba Monthly Report,Medium,,,
2012-04-23,6:50pm,JPY,SPPI y/y,Medium,-0.6%,-0.6%,
2012-04-24,TueApr 24,CHF,UBS Consumption Indicator,Medium,,0.90,
2012-04-24,3:30am,GBP,Public Sector Net Borrowing,High,15.0B,9.9B,
2012-04-24,4:00am,EUR,Industrial New Orders m/m,Low,1.4%,-2.8%,
2012-04-24,8:00am,EUR,Belgian NBB Business Climate,Low,-8.3,-9.6,
2012-04-24,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,-3.5%,-3.9%,
2012-04-24,8:59am,USD,Richmond Manufacturing Index,Medium,7,7,
2012-04-24,9:00am,USD,CB Consumer Confidence,High,69.9,69.5,
2012-04-24,9:00am,USD,New Home Sales,High,321K,353K,
2012-04-24,9:00am,USD,HPI m/m,Medium,0.1%,-0.5%,
2012-04-24,10:00am,EUR,German Buba President Weidmann Speaks,Low,,,
2012-04-25,2:00am,EUR,ECB President Draghi Speaks,High,,,
2012-04-25,3:30am,GBP,Prelim GDP q/q,High,0.1%,-0.3%,
2012-04-25,3:30am,GBP,Index of Services 3m/3m,Medium,0.6%,0.2%,
2012-04-25,4:34am,EUR,German 30-y Bond Auction,Medium,,2.62|2.1,
2012-04-25,5:00am,GBP,CBI Industrial Order Expectations,Low,-6,-8,
2012-04-25,7:30am,USD,Core Durable Goods Orders m/m,High,0.6%,1.9%,
2012-04-25,7:30am,USD,Durable Goods Orders m/m,Low,-1.5%,1.9%,
2012-04-25,9:30am,USD,Crude Oil Inventories,Low,2.7M,3.9M,
2012-04-25,11:30am,USD,FOMC Statement,High,,,
2012-04-25,11:30am,USD,Federal Funds Rate,Low,<0.25%,<0.25%,
2012-04-25,1:00pm,USD,FOMC Economic Projections,High,,,
2012-04-25,1:15pm,USD,FOMC Press Conference,High,,,
2012-04-25,4:15pm,USD,Treasury Sec Geithner Speaks,Low,,,
2012-04-25,6:01pm,GBP,Nationwide Consumer Confidence,Low,42,44,
2012-04-25,11:30pm,JPY,All Industries Activity m/m,Medium,0.0%,-1.0%,
2012-04-26,2:30am,EUR,ECB President Draghi Speaks,Low,,,
2012-04-26,3:30am,GBP,High Street Lending,Low,34.3K,32.8K,
2012-04-26,5:00am,GBP,CBI Realized Sales,Low,-4,0,
2012-04-26,7:30am,USD,Unemployment Claims,High,374K,389K,
2012-04-26,9:00am,USD,Pending Home Sales m/m,High,1.2%,0.4%,
2012-04-26,9:30am,USD,Natural Gas Storage,Medium,46B,25B,
2012-04-26,6:01pm,GBP,GfK Consumer Confidence,Low,-29,-31,
2012-04-26,6:15pm,JPY,Final Manufacturing PMI,Medium,,51.1,
2012-04-26,6:30pm,JPY,Household Spending y/y,Low,3.7%,2.3%,
2012-04-26,6:30pm,JPY,Tokyo Core CPI y/y,Low,-0.3%,-0.3%,
2012-04-26,6:30pm,JPY,National Core CPI y/y,Medium,0.1%,0.1%,
2012-04-26,6:30pm,JPY,Unemployment Rate,Medium,4.5%,4.5%,
2012-04-26,6:50pm,JPY,Prelim Industrial Production m/m,Low,2.3%,-1.6%,
2012-04-26,6:50pm,JPY,Retail Sales y/y,Low,10.6%,3.4%,
2012-04-26,10:46pm,JPY,Monetary Policy Statement,High,,,
2012-04-26,10:46pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,
2012-04-27,1:00am,EUR,German GfK Consumer Climate,Low,5.9,5.8,
2012-04-27,1:00am,EUR,German Import Prices m/m,Medium,0.9%,1.0%,
2012-04-27,1:00am,JPY,BOJ Outlook Report,Low,,,
2012-04-27,1:45am,EUR,French Consumer Spending m/m,Low,-1.6%,2.9%,
2012-04-27,2:00am,CHF,KOF Economic Barometer,Low,0.26,0.09,
2012-04-27,2:00am,EUR,Spanish Unemployment Rate,Low,23.7%,22.9%,
2012-04-27,2:00am,EUR,Spanish Flash CPI y/y,Medium,1.8%,1.9%,
2012-04-27,2:34am,JPY,BOJ Press Conference,High,,,
2012-04-27,2:40am,GBP,MPC Member Tucker Speaks,Low,,,
2012-04-27,3:00am,CHF,SNB Chairman Jordan Speaks,High,,,
2012-04-27,3:00am,EUR,Retail PMI,Medium,,49.1,
2012-04-27,3:00am,EUR,Italian Retail Sales m/m,Medium,-0.1%,1.1%,
2012-04-27,4:17am,EUR,Italian 10-y Bond Auction,High,,5.57|1.8,
2012-04-27,7:30am,USD,Advance GDP q/q,High,2.6%,3.0%,
2012-04-27,7:30am,USD,Advance GDP Price Index q/q,Low,2.3%,0.9%,
2012-04-27,7:30am,USD,Employment Cost Index q/q,Low,0.5%,0.4%,
2012-04-27,8:55am,USD,Revised UoM Consumer Sentiment,Low,75.8,75.7,
2012-04-27,8:55am,USD,Revised UoM Inflation Expectations,Medium,,3.4%,
2012-04-29,All Day,JPY,Bank Holiday,Low,,,
2012-04-30,2:00am,EUR,Spanish Flash GDP q/q,Low,-0.5%,-0.3%,
2012-04-30,3:00am,EUR,M3 Money Supply y/y,Low,2.8%,2.8%,
2012-04-30,3:00am,EUR,Private Loans y/y,Medium,0.8%,0.8%,
2012-04-30,4:00am,EUR,CPI Flash Estimate y/y,Low,2.5%,2.7%,
2012-04-30,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.5%,
2012-04-30,7:30am,USD,Core PCE Price Index m/m,Low,0.2%,0.1%,
2012-04-30,7:30am,USD,Personal Spending m/m,Low,0.4%,0.9%,
2012-04-30,7:30am,USD,Personal Income m/m,Medium,0.3%,0.3%,
2012-04-30,8:45am,USD,Chicago PMI,Low,60.9,62.2,
2012-04-30,1:00pm,USD,Loan Officer Survey,Medium,,,
2012-05-01,All Day,EUR,French Bank Holiday,Low,,,
2012-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2012-05-01,All Day,EUR,German Bank Holiday,Low,,,
2012-05-01,3:30am,GBP,Final Manufacturing PMI,High,51.4,51.9,
2012-05-01,9:00am,USD,ISM Manufacturing PMI,High,53.0,53.4,
2012-05-01,9:00am,USD,Construction Spending m/m,Medium,0.5%,-1.4%,
2012-05-01,9:00am,USD,ISM Manufacturing Prices,Medium,59.1,61.0,
2012-05-01,10:00am,USD,FOMC Member Williams Speaks,Low,,,
2012-05-01,All Day,USD,Total Vehicle Sales,Medium,14.5M,14.4M,
2012-05-01,10:30am,USD,FOMC Member Lacker Speaks,Low,,,
2012-05-01,11:30am,USD,FOMC Member Lockhart Speaks,Low,,,
2012-05-01,6:50pm,JPY,Monetary Base y/y,Medium,4.1%,-0.2%,
2012-05-01,8:30pm,JPY,Average Cash Earnings y/y,Low,0.4%,0.1%,
2012-05-02,2:30am,CHF,Manufacturing PMI,Low,51.6,51.1,
2012-05-02,2:45am,EUR,Italian Manufacturing PMI,Low,47.2,47.9,
2012-05-02,2:50am,EUR,French Final Manufacturing PMI,Medium,47.3,47.3,
2012-05-02,2:55am,EUR,German Unemployment Change,Low,-9K,-13K,
2012-05-02,2:55am,EUR,German Final Manufacturing PMI,Medium,46.3,46.3,
2012-05-02,3:00am,EUR,Final Manufacturing PMI,Medium,46.0,46.0,
2012-05-02,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,9.3%,9.6%,
2012-05-02,3:30am,GBP,Construction PMI,High,54.1,56.7,
2012-05-02,3:30am,GBP,M4 Money Supply m/m,Medium,0.4%,-1.9%,
2012-05-02,3:30am,GBP,Mortgage Approvals,Medium,48K,49K,
2012-05-02,3:33am,GBP,Net Lending to Individuals m/m,Low,1.5B,1.3B,
2012-05-02,4:00am,EUR,Unemployment Rate,Low,10.9%,10.8%,
2012-05-02,All Day,EUR,ECOFIN Meetings,Low,,,
2012-05-02,7:00am,USD,FOMC Member Tarullo Speaks,Medium,,,
2012-05-02,7:15am,USD,ADP Non-Farm Employment Change,High,178K,201K,
2012-05-02,9:00am,USD,Factory Orders m/m,Low,-1.5%,1.1%,
2012-05-02,9:30am,USD,Crude Oil Inventories,Low,2.3M,4.0M,
2012-05-02,11:30am,USD,FOMC Member Lacker Speaks,Low,,,
2012-05-02,All Day,JPY,Bank Holiday,Low,,,
2012-05-03,3:30am,GBP,Final Services PMI,High,54.4,55.3,
2012-05-03,3:58am,EUR,French 10-y Bond Auction,Low,,2.98|2.6,
2012-05-03,4:00am,EUR,PPI m/m,Medium,0.6%,0.6%,
2012-05-03,6:30am,USD,Challenger Job Cuts y/y,Medium,,-8.8%,
2012-05-03,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2012-05-03,7:30am,EUR,ECB Press Conference,High,,,
2012-05-03,7:30am,USD,Unemployment Claims,High,381K,392K,
2012-05-03,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,-0.4%,0.9%,
2012-05-03,7:30am,USD,Prelim Unit Labor Costs q/q,Low,2.7%,2.8%,
2012-05-03,9:00am,USD,ISM Services PMI,High,55.5,56.0,
2012-05-03,9:30am,USD,Natural Gas Storage,Medium,31B,47B,
2012-05-03,10:00am,USD,FOMC Member Williams Speaks,Low,,,
2012-05-03,12:00pm,USD,FOMC Member Lockhart Speaks,Low,,,
2012-05-03,All Day,JPY,Bank Holiday,Low,,,
2012-05-04,FriMay 4,GBP,Halifax HPI m/m,Low,-0.4%,2.2%,
2012-05-04,2:15am,CHF,Retail Sales y/y,High,1.2%,0.8%,
2012-05-04,2:15am,EUR,Spanish Services PMI,Medium,,46.3,
2012-05-04,2:45am,EUR,Italian Services PMI,Medium,43.7,44.3,
2012-05-04,2:50am,EUR,French Final Services PMI,Medium,46.4,46.4,
2012-05-04,2:55am,EUR,German Final Services PMI,Medium,52.6,52.6,
2012-05-04,3:00am,EUR,Final Services PMI,Medium,47.9,47.9,
2012-05-04,4:00am,EUR,Retail Sales m/m,Low,0.1%,-0.2%,
2012-05-04,7:30am,USD,Non-Farm Employment Change,High,173K,154K,
2012-05-04,7:30am,USD,Unemployment Rate,High,8.2%,8.2%,
2012-05-04,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.2%,
2012-05-04,10:25am,USD,FOMC Member Williams Speaks,Low,,,
2012-05-06,All Day,EUR,French Presidential Election,High,,,
2012-05-06,6:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2012-05-07,2:00am,CHF,Foreign Currency Reserves,High,,238B,
2012-05-07,All Day,GBP,Bank Holiday,Low,,,
2012-05-07,2:15am,CHF,CPI m/m,High,0.2%,0.6%,
2012-05-07,3:30am,EUR,Sentix Investor Confidence,Low,-15.3,-14.7,
2012-05-07,5:00am,EUR,German Factory Orders m/m,Low,0.5%,0.6%,
2012-05-07,2:00pm,USD,Consumer Credit m/m,Medium,9.6B,9.3B,
2012-05-07,6:01pm,GBP,RICS House Price Balance,Low,-10%,-11%,
2012-05-07,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,1.5%,
2012-05-07,6:15pm,USD,FOMC Member Lacker Speaks,Low,,,
2012-05-07,10:45pm,JPY,10-y Bond Auction,Medium,,1.01|2.7,
2012-05-08,3:45am,USD,FOMC Member Dudley Speaks,Medium,,,
2012-05-08,5:00am,EUR,German Industrial Production m/m,Low,0.8%,-0.3%,
2012-05-08,6:30am,USD,NFIB Small Business Index,Medium,93.1,92.5,
2012-05-08,7:30am,EUR,ECB President Draghi Speaks,Low,,,
2012-05-08,8:45am,USD,FOMC Member Lacker Speaks,Low,,,
2012-05-08,9:00am,USD,JOLTS Job Openings,Medium,,3.57M,
2012-05-08,9:00am,USD,RCM/TIPP Economic Optimism,Medium,50.3,49.3,
2012-05-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,1.3%,
2012-05-09,1:00am,EUR,German Trade Balance,Medium,13.4B,13.7B,
2012-05-09,1:45am,EUR,French Trade Balance,Medium,-5.8B,-6.3B,
2012-05-09,4:38am,GBP,30-y Bond Auction,Medium,,3.43|1.7,
2012-05-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.6%,0.9%,
2012-05-09,9:30am,USD,Crude Oil Inventories,Low,2.0M,2.8M,
2012-05-09,9:45am,USD,FOMC Member Pianalto Speaks,Low,,,
2012-05-09,12:00pm,USD,10-y Bond Auction,Low,,2.04|3.1,
2012-05-09,6:50pm,JPY,Current Account,High,0.65T,0.86T,
2012-05-09,6:50pm,JPY,Bank Lending y/y,Medium,,0.8%,
2012-05-10,1:45am,EUR,French Industrial Production m/m,Low,-0.4%,0.9%,
2012-05-10,1:45am,EUR,French Gov Budget Balance,Medium,,-24.2B,
2012-05-10,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2012-05-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.0%,-0.7%,
2012-05-10,3:30am,GBP,Manufacturing Production m/m,High,0.5%,-1.1%,
2012-05-10,3:30am,GBP,Industrial Production m/m,Medium,-0.2%,0.4%,
2012-05-10,6:00am,GBP,Asset Purchase Facility,High,325B,325B,
2012-05-10,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2012-05-10,7:30am,USD,Trade Balance,High,-49.8B,-45.4B,
2012-05-10,7:30am,USD,Unemployment Claims,High,371K,368K,
2012-05-10,7:30am,USD,Import Prices m/m,Low,-0.1%,1.5%,
2012-05-10,8:30am,USD,Fed Chairman Bernanke Speaks,High,,,
2012-05-10,9:00am,GBP,NIESR GDP Estimate,Low,,-0.2%,
2012-05-10,9:30am,USD,Natural Gas Storage,Medium,33B,28B,
2012-05-10,12:00pm,USD,30-y Bond Auction,Medium,,3.23|2.8,
2012-05-10,12:59pm,USD,Federal Budget Balance,Low,30.5B,-198.2B,
2012-05-10,6:01pm,GBP,Nationwide Consumer Confidence,Low,52,53,
2012-05-10,6:50pm,JPY,M2 Money Stock y/y,Medium,3.0%,3.0%,
2012-05-11,1:00am,EUR,German Final CPI m/m,Medium,0.1%,0.1%,
2012-05-11,3:30am,GBP,PPI Input m/m,High,-0.9%,1.7%,
