date,time,currency,event,impact,actual,forecast,previous
2016-01-07,11:00pm,JPY,Leading Indicators,Medium,103.9%,104.2%,
2016-01-08,1:00am,EUR,German Industrial Production m/m,Medium,0.4%,0.5%,
2016-01-08,1:00am,EUR,German Trade Balance,Medium,20.1B,20.5B,
2016-01-08,1:45am,EUR,French Industrial Production m/m,Medium,-0.2%,0.7%,
2016-01-08,1:45am,EUR,French Trade Balance,Medium,-4.0B,-4.9B,
2016-01-08,2:15am,CHF,CPI m/m,Medium,-0.2%,-0.1%,
2016-01-08,3:30am,GBP,Goods Trade Balance,Low,-10.5B,-11.2B,
2016-01-08,7:30am,USD,Average Hourly Earnings m/m,High,0.2%,0.2%,
2016-01-08,7:30am,USD,Non-Farm Employment Change,High,203K,252K,
2016-01-08,7:30am,USD,Unemployment Rate,High,5.0%,5.0%,
2016-01-08,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.0%,-0.3%,
2016-01-08,2:00pm,USD,Consumer Credit m/m,Medium,18.7B,15.6B,
2016-01-10,All Day,JPY,Bank Holiday,Low,,,
2016-01-11,3:30am,EUR,Sentix Investor Confidence,Medium,11.5,15.7,
2016-01-11,8:59am,USD,Labor Market Conditions Index m/m,Medium,,2.7,
2016-01-11,5:50pm,JPY,Current Account,Low,1.52T,1.49T,
2016-01-11,5:50pm,JPY,Bank Lending y/y,Medium,,2.3%,
2016-01-11,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,-0.4%,
2016-01-11,11:00pm,JPY,Consumer Confidence,Medium,42.3,42.6,
2016-01-12,3:30am,GBP,Manufacturing Production m/m,High,0.1%,-0.4%,
2016-01-12,3:30am,GBP,Industrial Production m/m,Medium,0.0%,0.0%,
2016-01-12,4:30am,JPY,BOJ Gov Kuroda Speaks,High,,,
2016-01-12,4:30am,USD,FOMC Member Fischer Speaks,Low,,,
2016-01-12,5:00am,USD,NFIB Small Business Index,Medium,95.4,94.8,
2016-01-12,8:15am,GBP,BOE Gov Carney Speaks,High,,,
2016-01-12,8:47am,GBP,NIESR GDP Estimate,Medium,,0.6%,
2016-01-12,9:00am,USD,JOLTS Job Openings,Low,5.41M,5.35M,
2016-01-12,9:00am,USD,RCM/TIPP Economic Optimism,Medium,47.6,47.2,
2016-01-12,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2016-01-12,5:50pm,JPY,M2 Money Stock y/y,Medium,3.4%,3.3%,
2016-01-12,8:00pm,USD,President Obama Speaks,Medium,,,
2016-01-13,4:00am,EUR,Industrial Production m/m,Medium,-0.2%,0.8%,
2016-01-13,4:34am,EUR,German 10-y Bond Auction,Medium,,0.49|1.1,
2016-01-13,7:00am,CHF,Gov Board Member Zurbrugg Speaks,Low,,,
2016-01-13,9:30am,USD,Crude Oil Inventories,High,1.9M,-5.1M,
2016-01-13,12:03pm,USD,10-y Bond Auction,Medium,,2.23|2.6,
2016-01-13,1:00pm,USD,Beige Book,Medium,,,
2016-01-13,1:00pm,USD,Federal Budget Balance,Medium,-2.7B,-64.6B,
2016-01-13,5:50pm,JPY,Core Machinery Orders m/m,Medium,-7.3%,10.7%,
2016-01-13,5:50pm,JPY,PPI y/y,Medium,-0.4%,-3.6%,
2016-01-13,11:58pm,JPY,Prelim Machine Tool Orders y/y,Medium,,-17.7%,
2016-01-14,3:00am,EUR,Italian Industrial Production m/m,Medium,0.3%,0.5%,
2016-01-14,All Day,EUR,Eurogroup Meetings,Low,,,
2016-01-14,6:00am,GBP,Monetary Policy Summary,High,,,
2016-01-14,6:00am,GBP,MPC Official Bank Rate Votes,High,1-0-8,1-0-8,
2016-01-14,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2016-01-14,6:00am,GBP,Asset Purchase Facility,Low,375B,375B,
2016-01-14,6:00am,GBP,MPC Asset Purchase Facility Votes,Low,0-0-9,0-0-9,
2016-01-14,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Low,,,
2016-01-14,7:30am,USD,Unemployment Claims,High,275K,277K,
2016-01-14,7:30am,USD,Import Prices m/m,Low,-1.4%,-0.5%,
2016-01-14,8:15am,USD,FOMC Member Bullard Speaks,Low,,,
2016-01-14,9:30am,USD,Natural Gas Storage,Medium,-152B,-113B,
2016-01-14,12:01pm,USD,30-y Bond Auction,Medium,,2.98|2.4,
2016-01-15,3:30am,GBP,BOE Credit Conditions Survey,Low,,,
2016-01-15,3:30am,GBP,Construction Output m/m,Medium,0.5%,0.2%,
2016-01-15,4:00am,EUR,Trade Balance,Medium,21.1B,19.8B,
2016-01-15,All Day,EUR,ECOFIN Meetings,Low,,,
2016-01-15,7:30am,USD,Core Retail Sales m/m,High,0.2%,0.3%,
2016-01-15,7:30am,USD,PPI m/m,High,-0.2%,0.3%,
2016-01-15,7:30am,USD,Retail Sales m/m,High,-0.1%,0.4%,
2016-01-15,7:30am,USD,Core PPI m/m,Low,0.1%,0.3%,
2016-01-15,7:30am,USD,Empire State Manufacturing Index,Low,-4.1,-4.6,
2016-01-15,8:00am,USD,FOMC Member Dudley Speaks,Low,,,
2016-01-15,8:15am,USD,Capacity Utilization Rate,Low,76.8%,76.9%,
2016-01-15,8:15am,USD,Industrial Production m/m,Low,-0.2%,-0.9%,
2016-01-15,8:30am,GBP,CB Leading Index m/m,Medium,,-0.1%,
2016-01-15,9:00am,USD,Prelim UoM Consumer Sentiment,High,92.7,92.6,
2016-01-15,9:00am,USD,Business Inventories m/m,Medium,0.0%,-0.1%,
2016-01-15,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.6%,
2016-01-17,6:01pm,GBP,Rightmove HPI m/m,Medium,,-1.1%,
2016-01-17,10:30pm,JPY,Revised Industrial Production m/m,Medium,1.4%,-1.0%,
2016-01-17,10:30pm,JPY,Tertiary Industry Activity m/m,Medium,-0.6%,0.9%,
2016-01-18,All Day,USD,Bank Holiday,Low,,,
2016-01-19,2:15am,CHF,PPI m/m,Low,0.2%,0.4%,
2016-01-19,3:00am,EUR,Current Account,Medium,19.3B,25.6B,
2016-01-19,3:30am,GBP,CPI y/y,High,0.1%,0.1%,
2016-01-19,3:30am,GBP,PPI Input m/m,Low,-1.4%,-1.6%,
2016-01-19,3:30am,GBP,RPI y/y,Low,1.0%,1.1%,
2016-01-19,3:30am,GBP,Core CPI y/y,Medium,1.2%,1.2%,
2016-01-19,3:30am,GBP,ONS HPI y/y,Medium,7.3%,7.0%,
2016-01-19,3:30am,GBP,PPI Output m/m,Medium,-0.2%,-0.2%,
2016-01-19,4:00am,EUR,German ZEW Economic Sentiment,High,8.2,16.1,
2016-01-19,4:00am,EUR,Final CPI y/y,Low,0.2%,0.2%,
2016-01-19,4:00am,EUR,ZEW Economic Sentiment,Low,27.9,33.9,
2016-01-19,4:00am,EUR,Final Core CPI y/y,Medium,0.9%,0.9%,
2016-01-19,6:00am,GBP,BOE Gov Carney Speaks,High,,,
2016-01-19,9:00am,USD,NAHB Housing Market Index,Medium,61,60,
2016-01-19,3:00pm,USD,TIC Long-Term Purchases,Medium,24.3B,-17.7B,
2016-01-20,3:30am,GBP,Average Earnings Index 3m/y,High,2.1%,2.4%,
2016-01-20,3:30am,GBP,Claimant Count Change,High,4.1K,-2.2K,
2016-01-20,3:30am,GBP,Unemployment Rate,Low,5.2%,5.2%,
2016-01-20,4:00am,CHF,UBS Economic Expectations,Medium,,16.6,
2016-01-20,7:30am,USD,Building Permits,High,1.20M,1.28M,
2016-01-20,7:30am,USD,Core CPI m/m,High,0.2%,0.2%,
2016-01-20,7:30am,USD,CPI m/m,High,0.0%,0.0%,
2016-01-20,7:30am,USD,CPI y/y,High,0.8%,0.5%,
2016-01-20,7:30am,USD,Housing Starts,Low,1.19M,1.18M,
2016-01-20,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2016-01-20,6:01pm,GBP,RICS House Price Balance,Medium,50%,49%,
2016-01-20,10:30pm,JPY,All Industries Activity m/m,Medium,-0.7%,0.9%,
2016-01-21,6:45am,EUR,Main Refinancing Rate,High,0.05%,0.05%,
2016-01-21,7:30am,EUR,ECB Press Conference,High,,,
2016-01-21,7:30am,USD,Philly Fed Manufacturing Index,High,-5.8,-5.9,
2016-01-21,7:30am,USD,Unemployment Claims,High,279K,283K,
2016-01-21,9:00am,EUR,Consumer Confidence,Medium,-6,-6,
2016-01-21,9:30am,USD,Natural Gas Storage,Medium,-180B,-168B,
2016-01-21,10:00am,USD,Crude Oil Inventories,High,3.3M,0.2M,
2016-01-21,8:00pm,JPY,Flash Manufacturing PMI,Medium,52.8,52.6,
2016-01-22,2:00am,EUR,French Flash Manufacturing PMI,High,51.6,51.4,
2016-01-22,2:00am,EUR,French Flash Services PMI,Low,50.4,49.8,
2016-01-22,2:30am,EUR,German Flash Manufacturing PMI,High,53.0,53.2,
2016-01-22,2:30am,EUR,German Flash Services PMI,Low,55.6,56.0,
2016-01-22,3:00am,EUR,Flash Manufacturing PMI,Low,53.0,53.2,
2016-01-22,3:00am,EUR,Flash Services PMI,Low,54.2,54.2,
2016-01-22,3:30am,GBP,Retail Sales m/m,High,-0.1%,1.3%,
2016-01-22,3:30am,GBP,Public Sector Net Borrowing,Low,10.1B,12.9B,
2016-01-22,6:00am,GBP,MPC Member Cunliffe Speaks,Low,,,
2016-01-22,8:45am,USD,Flash Manufacturing PMI,Medium,51.5,51.2,
2016-01-22,9:00am,USD,Existing Home Sales,Low,5.21M,4.76M,
2016-01-22,9:00am,USD,CB Leading Index m/m,Medium,-0.1%,0.5%,
2016-01-25,4:00am,EUR,Italian Retail Sales m/m,Medium,0.2%,-0.3%,
2016-01-25,5:00am,EUR,German Buba Monthly Report,Medium,,,
2016-01-25,5:00am,GBP,CBI Industrial Order Expectations,Medium,-10,-7,
2016-01-25,8:00am,EUR,Belgian NBB Business Climate,Medium,-1.9,-1.4,
2016-01-25,12:00pm,EUR,ECB President Draghi Speaks,High,,,
2016-01-25,5:50pm,JPY,SPPI y/y,Medium,0.2%,0.2%,
2016-01-26,4:00am,GBP,BOE Gov Carney Speaks,High,,,
2016-01-26,8:00am,USD,HPI m/m,Medium,0.4%,0.5%,
2016-01-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,5.7%,5.5%,
2016-01-26,8:45am,USD,Flash Services PMI,Medium,53.9,54.3,
2016-01-26,9:00am,USD,CB Consumer Confidence,High,96.6,96.3,
2016-01-26,9:00am,USD,Richmond Manufacturing Index,Medium,3,6,
2016-01-26,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2016-01-27,WedJan 27,EUR,German GfK Consumer Climate,Medium,9.3,9.4,
2016-01-27,WedJan 27,GBP,Nationwide HPI m/m,Medium,0.6%,0.8%,
2016-01-27,3:30am,GBP,High Street Lending,Medium,45.5K,44.5K,
2016-01-27,4:33am,EUR,German 30-y Bond Auction,Medium,,1.49|1.0,
2016-01-27,9:00am,USD,New Home Sales,Low,501K,491K,
2016-01-27,9:30am,USD,Crude Oil Inventories,High,3.8M,4.0M,
2016-01-27,1:00pm,USD,Federal Funds Rate,High,0.50%,0.50%,
2016-01-27,1:00pm,USD,FOMC Statement,High,,,
2016-01-27,1:30pm,GBP,MPC Member Shafik Speaks,Low,,,
2016-01-27,5:50pm,JPY,Retail Sales y/y,Low,0.1%,-1.1%,
2016-01-28,All Day,EUR,German Prelim CPI m/m,Low,-0.8%,-0.1%,
2016-01-28,2:00am,EUR,Spanish Unemployment Rate,Low,21.1%,21.2%,
2016-01-28,3:30am,GBP,Prelim GDP q/q,High,0.5%,0.4%,
2016-01-28,3:30am,GBP,Index of Services 3m/3m,Medium,0.6%,0.5%,
2016-01-28,4:14am,EUR,Italian 10-y Bond Auction,Medium,,1.59|1.3,
2016-01-28,5:00am,GBP,CBI Realized Sales,Medium,18,19,
2016-01-28,7:30am,USD,Core Durable Goods Orders m/m,High,-0.1%,0.0%,
2016-01-28,7:30am,USD,Unemployment Claims,High,281K,294K,
2016-01-28,7:30am,USD,Durable Goods Orders m/m,Low,-0.6%,-0.5%,
2016-01-28,9:00am,USD,Pending Home Sales m/m,Low,1.0%,-1.1%,
2016-01-28,9:30am,USD,Natural Gas Storage,Medium,-215B,-178B,
2016-01-28,5:30pm,JPY,Household Spending y/y,Low,-2.3%,-2.9%,
2016-01-28,5:30pm,JPY,Tokyo Core CPI y/y,Low,0.1%,0.1%,
2016-01-28,5:30pm,JPY,National Core CPI y/y,Medium,0.1%,0.1%,
2016-01-28,5:30pm,JPY,Unemployment Rate,Medium,3.3%,3.3%,
2016-01-28,5:50pm,JPY,Prelim Industrial Production m/m,Medium,-0.3%,-0.9%,
2016-01-28,6:05pm,GBP,GfK Consumer Confidence,Medium,1,2,
2016-01-28,9:38pm,JPY,BOJ Policy Rate,High,,,
2016-01-28,9:38pm,JPY,Monetary Policy Statement,High,,,
2016-01-28,11:00pm,JPY,BOJ Outlook Report,High,,,
2016-01-28,11:00pm,JPY,BOJ Core CPI y/y,Medium,1.3%,1.2%,
2016-01-28,11:00pm,JPY,Housing Starts y/y,Medium,0.5%,1.7%,
2016-01-29,FriJan 29,JPY,BOJ Press Conference,High,,,
2016-01-29,1:00am,EUR,German Retail Sales m/m,Low,0.3%,0.4%,
2016-01-29,1:45am,EUR,French Consumer Spending m/m,Medium,0.6%,-1.4%,
2016-01-29,1:45am,EUR,French Prelim CPI m/m,Medium,-0.9%,0.2%,
2016-01-29,2:00am,CHF,KOF Economic Barometer,Low,95.9,96.8,
2016-01-29,2:00am,EUR,Spanish Flash CPI y/y,Low,0.1%,0.0%,
2016-01-29,2:00am,EUR,Spanish Flash GDP q/q,Low,0.8%,0.8%,
2016-01-29,3:00am,EUR,M3 Money Supply y/y,Low,5.2%,5.0%,
2016-01-29,3:00am,EUR,Private Loans y/y,Medium,1.5%,1.4%,
2016-01-29,4:00am,EUR,CPI Flash Estimate y/y,High,0.4%,0.2%,
2016-01-29,4:00am,EUR,Core CPI Flash Estimate y/y,Low,0.9%,0.9%,
2016-01-29,7:30am,USD,Advance GDP q/q,High,0.8%,2.0%,
2016-01-29,7:30am,USD,Advance GDP Price Index q/q,Low,1.2%,1.3%,
2016-01-29,7:30am,USD,Employment Cost Index q/q,Low,0.6%,0.6%,
2016-01-29,7:30am,USD,Goods Trade Balance,Low,-60.0B,-60.3B,
2016-01-29,8:45am,USD,Chicago PMI,Low,45.4,42.9,
2016-01-29,9:00am,USD,Revised UoM Consumer Sentiment,Low,93.1,93.3,
2016-01-29,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.4%,
2016-01-31,8:00pm,JPY,Final Manufacturing PMI,Medium,52.4,52.4,
2016-02-01,2:30am,CHF,Manufacturing PMI,Medium,51.0,52.1,
2016-02-01,2:45am,EUR,Italian Manufacturing PMI,Medium,54.9,55.6,
2016-02-01,2:50am,EUR,French Final Manufacturing PMI,Medium,50.0,50.0,
2016-02-01,2:55am,EUR,German Final Manufacturing PMI,Medium,52.1,52.1,
2016-02-01,3:00am,EUR,Final Manufacturing PMI,Medium,52.3,52.3,
2016-02-01,3:30am,GBP,Final Manufacturing PMI,High,51.8,52.1,
2016-02-01,3:30am,GBP,Net Lending to Individuals m/m,Low,4.9B,5.2B,
2016-02-01,3:30am,GBP,M4 Money Supply m/m,Medium,0.3%,0.4%,
2016-02-01,3:30am,GBP,Mortgage Approvals,Medium,70K,70K,
2016-02-01,7:30am,USD,Core PCE Price Index m/m,Low,0.1%,0.2%,
2016-02-01,7:30am,USD,Personal Spending m/m,Low,0.1%,0.5%,
2016-02-01,7:30am,USD,Personal Income m/m,Medium,0.2%,0.3%,
2016-02-01,8:45am,USD,Final Manufacturing PMI,Medium,52.7,52.7,
2016-02-01,9:00am,USD,ISM Manufacturing PMI,High,48.6,48.2,
2016-02-01,9:00am,USD,Construction Spending m/m,Medium,0.6%,-0.6%,
2016-02-01,9:00am,USD,ISM Manufacturing Prices,Medium,34.7,33.5,
2016-02-01,10:00am,EUR,ECB President Draghi Speaks,High,,,
2016-02-01,12:00pm,USD,FOMC Member Fischer Speaks,Low,,,
2016-02-01,1:00pm,USD,Loan Officer Survey,Medium,,,
2016-02-01,5:50pm,JPY,Monetary Base y/y,Medium,28.3%,29.5%,
2016-02-01,9:45pm,JPY,10-y Bond Auction,Medium,,0.25|3.3,
2016-02-02,2:15am,CHF,Retail Sales y/y,Medium,-1.3%,-1.7%,
2016-02-02,2:55am,EUR,German Unemployment Change,Low,-7K,-16K,
2016-02-02,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,11.2%,11.4%,
2016-02-02,3:30am,GBP,Construction PMI,High,57.6,57.8,
2016-02-02,4:00am,EUR,Unemployment Rate,Low,10.5%,10.5%,
2016-02-02,4:00am,EUR,PPI m/m,Medium,-0.4%,-0.2%,
2016-02-02,4:30am,CHF,SNB Chairman Jordan Speaks,High,,,
2016-02-02,9:00am,USD,RCM/TIPP Economic Optimism,Medium,47.8,47.3,
2016-02-02,9:15am,USD,Wards Total Vehicle Sales,Medium,17.3M,17.2M,
2016-02-02,All Day,USD,Total Vehicle Sales,Medium,17.4M,17.3M,
2016-02-02,12:00pm,USD,FOMC Member George Speaks,Low,,,
2016-02-02,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2016-02-02,5:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2016-02-02,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-2.0%,
2016-02-02,8:30pm,JPY,BOJ Gov Kuroda Speaks,High,,,
2016-02-02,11:00pm,JPY,Consumer Confidence,Medium,43.8,42.7,
2016-02-03,2:45am,EUR,Italian Services PMI,Medium,54.2,55.3,
2016-02-03,2:50am,EUR,French Final Services PMI,Medium,50.6,50.6,
2016-02-03,2:55am,EUR,German Final Services PMI,Medium,55.4,55.4,
2016-02-03,3:00am,EUR,Final Services PMI,Medium,53.6,53.6,
2016-02-03,3:30am,GBP,Final Services PMI,High,55.4,55.5,
2016-02-03,4:00am,EUR,Italian Prelim CPI m/m,Medium,-0.1%,0.0%,
2016-02-03,4:00am,EUR,Retail Sales m/m,Medium,0.4%,-0.3%,
2016-02-03,7:15am,USD,ADP Non-Farm Employment Change,High,193K,267K,
2016-02-03,8:45am,USD,Final Services PMI,Medium,53.7,53.7,
2016-02-03,9:00am,USD,ISM Services PMI,High,55.1,55.3,
2016-02-03,9:30am,USD,Crude Oil Inventories,High,3.7M,8.4M,
2016-02-04,1:15am,USD,FOMC Member Rosengren Speaks,Low,,,
2016-02-04,2:00am,EUR,ECB President Draghi Speaks,High,,,
2016-02-04,2:30am,GBP,Halifax HPI m/m,Low,0.2%,2.0%,
2016-02-04,3:00am,EUR,ECB Economic Bulletin,Medium,,,
2016-02-04,3:10am,EUR,Retail PMI,Medium,,49.0,
2016-02-04,3:45am,EUR,Spanish 10-y Bond Auction,Medium,,1.46|2.6,
2016-02-04,4:00am,EUR,EU Economic Forecasts,Low,,,
2016-02-04,4:01am,EUR,French 10-y Bond Auction,Medium,,0.86|1.4,
2016-02-04,6:00am,GBP,BOE Monetary Policy Report,High,,,
2016-02-04,6:00am,GBP,Monetary Policy Summary,High,,,
2016-02-04,6:00am,GBP,MPC Official Bank Rate Votes,High,1-0-8,1-0-8,
2016-02-04,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2016-02-04,6:00am,GBP,Asset Purchase Facility,Low,375B,375B,
2016-02-04,6:00am,GBP,BOE Inflation Letter,Low,,,
2016-02-04,6:00am,GBP,MPC Asset Purchase Facility Votes,Low,0-0-9,0-0-9,
2016-02-04,6:30am,GBP,BOE Gov Carney Speaks,High,,,
2016-02-04,6:30am,USD,Challenger Job Cuts y/y,Medium,,-27.6%,
2016-02-04,7:30am,USD,Unemployment Claims,High,279K,277K,
2016-02-04,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,-1.5%,2.2%,
2016-02-04,7:30am,USD,Prelim Unit Labor Costs q/q,Low,3.9%,1.8%,
2016-02-04,9:00am,USD,Factory Orders m/m,Low,-2.5%,-0.7%,
2016-02-04,9:30am,USD,Natural Gas Storage,Medium,-170B,-211B,
2016-02-04,4:00pm,USD,FOMC Member Mester Speaks,Low,,,
2016-02-04,11:00pm,JPY,Leading Indicators,Medium,102.8%,103.5%,
2016-02-05,1:45am,EUR,French Trade Balance,Medium,-4.5B,-4.5B,
2016-02-05,2:00am,CHF,Foreign Currency Reserves,Low,,560B,
2016-02-05,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.0%,
2016-02-05,7:30am,USD,Non-Farm Employment Change,High,189K,262K,
2016-02-05,7:30am,USD,Unemployment Rate,High,5.0%,5.0%,
2016-02-05,7:30am,USD,Trade Balance,Low,-42.9B,-42.2B,
2016-02-05,11:30am,USD,President Obama Speaks,Medium,,,
2016-02-05,2:00pm,USD,Consumer Credit m/m,Medium,16.1B,14.0B,
2016-02-07,5:50pm,JPY,Current Account,Low,1.59T,1.42T,
2016-02-07,5:50pm,JPY,Bank Lending y/y,Medium,,2.2%,
2016-02-07,5:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2016-02-07,6:00pm,JPY,Average Cash Earnings y/y,Medium,0.7%,0.0%,
2016-02-07,11:00pm,JPY,Economy Watchers Sentiment,Medium,48.5,48.7,
2016-02-08,9:00am,USD,Labor Market Conditions Index m/m,Medium,,2.3,
2016-02-08,5:50pm,JPY,M2 Money Stock y/y,Medium,3.1%,3.1%,
2016-02-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,0.1%,
2016-02-08,9:45pm,JPY,30-y Bond Auction,Low,,1.22|3.7,
2016-02-08,11:59pm,JPY,Prelim Machine Tool Orders y/y,Medium,,-25.7%,
2016-02-09,1:00am,EUR,German Industrial Production m/m,Medium,0.2%,-0.1%,
2016-02-09,1:00am,EUR,German Trade Balance,Medium,19.4B,19.7B,
2016-02-09,1:45am,EUR,French Gov Budget Balance,Medium,,-82.8B,
2016-02-09,3:30am,GBP,Goods Trade Balance,Low,-10.4B,-11.5B,
2016-02-09,3:30am,GBP,MPC Member Cunliffe Speaks,Low,,,
2016-02-09,5:00am,USD,NFIB Small Business Index,Medium,94.6,95.2,
2016-02-09,9:00am,USD,JOLTS Job Openings,Low,5.41M,5.35M,
2016-02-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,-0.1%,-0.4%,
2016-02-09,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2016-02-09,5:50pm,JPY,PPI y/y,Medium,-2.8%,-3.5%,
2016-02-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.3%,-0.5%,
2016-02-10,3:30am,GBP,Manufacturing Production m/m,High,0.0%,-0.3%,
2016-02-10,3:30am,GBP,Industrial Production m/m,Medium,-0.1%,-0.8%,
2016-02-10,9:00am,GBP,NIESR GDP Estimate,Medium,,0.5%,
2016-02-10,9:00am,USD,Fed Chair Yellen Testifies,High,,,
2016-02-10,9:30am,USD,Crude Oil Inventories,High,3.1M,7.8M,
2016-02-10,12:01pm,USD,10-y Bond Auction,Medium,,2.09|2.8,
2016-02-10,1:00pm,USD,Federal Budget Balance,Medium,10.3B,-14.4B,
2016-02-10,All Day,JPY,Bank Holiday,Low,,,
2016-02-10,6:01pm,GBP,RICS House Price Balance,Medium,52%,49%,
2016-02-11,All Day,EUR,Eurogroup Meetings,Low,,,
2016-02-11,4:34am,GBP,30-y Bond Auction,Medium,,2.49|1.4,
2016-02-11,7:30am,USD,Unemployment Claims,High,287K,285K,
2016-02-11,9:00am,USD,Fed Chair Yellen Testifies,High,,,
