date,time,currency,event,impact,actual,forecast,previous
2010-01-14,9:30am,USD,Natural Gas Storage,Medium,-255B,-153B,
2010-01-14,12:00pm,USD,30-y Bond Auction,Medium,,4.52|2.4,
2010-01-15,2:15am,CHF,PPI m/m,Low,0.2%,0.0%,
2010-01-15,4:00am,EUR,Final Core CPI y/y,Low,1.0%,1.0%,
2010-01-15,4:00am,EUR,Final CPI y/y,Low,0.9%,0.9%,
2010-01-15,4:00am,EUR,Trade Balance,Medium,5.4B,4.7B,
2010-01-15,4:00am,GBP,CB Leading Index m/m,Medium,,1.1%,
2010-01-15,7:30am,USD,Core CPI m/m,High,0.1%,0.0%,
2010-01-15,7:30am,USD,CPI y/y,High,2.8%,1.8%,
2010-01-15,7:30am,USD,CPI m/m,Low,0.2%,0.4%,
2010-01-15,7:30am,USD,Empire State Manufacturing Index,Low,11.2,2.6,
2010-01-15,8:15am,USD,Capacity Utilization Rate,Low,71.9%,71.5%,
2010-01-15,8:15am,USD,Industrial Production m/m,Low,0.7%,0.6%,
2010-01-15,8:55am,USD,Prelim UoM Consumer Sentiment,High,73.8,72.5,
2010-01-15,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,2.5%,
2010-01-17,6:01pm,GBP,Rightmove HPI m/m,Low,,-2.2%,
2010-01-17,6:30pm,JPY,BOJ Gov Shirakawa Speaks,Low,,,
2010-01-17,10:30pm,JPY,Revised Industrial Production m/m,Medium,2.6%,2.6%,
2010-01-18,All Day,EUR,Eurogroup Meetings,Low,,,
2010-01-18,5:00am,EUR,German Buba Monthly Report,Medium,,,
2010-01-18,All Day,USD,Bank Holiday,Low,,,
2010-01-18,11:00pm,JPY,Consumer Confidence,Medium,40.3,39.5,
2010-01-19,3:30am,GBP,CPI y/y,High,2.6%,1.9%,
2010-01-19,3:30am,GBP,Core CPI y/y,Low,2.3%,1.9%,
2010-01-19,3:30am,GBP,RPI y/y,Medium,2.1%,0.3%,
2010-01-19,4:00am,EUR,German ZEW Economic Sentiment,High,49.8,50.4,
2010-01-19,4:00am,EUR,ZEW Economic Sentiment,Low,48.2,48.0,
2010-01-19,8:00am,USD,TIC Long-Term Purchases,High,30.3B,19.3B,
2010-01-19,12:00pm,USD,NAHB Housing Market Index,Medium,17,16,
2010-01-19,1:00pm,GBP,BOE Gov King Speaks,High,,,
2010-01-19,5:50pm,JPY,Tertiary Industry Activity m/m,Low,-0.1%,0.4%,
2010-01-20,3:30am,GBP,Claimant Count Change,High,-3.3K,-10.8K,
2010-01-20,3:30am,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,
2010-01-20,3:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2010-01-20,3:30am,GBP,Average Earnings Index 3m/y,Low,1.6%,1.5%,
2010-01-20,3:30am,GBP,Unemployment Rate,Medium,8.0%,7.9%,
2010-01-20,7:30am,USD,Building Permits,High,0.59M,0.59M,
2010-01-20,7:30am,USD,PPI m/m,High,0.1%,1.8%,
2010-01-20,7:30am,USD,Core PPI m/m,Low,0.1%,0.5%,
2010-01-20,7:30am,USD,Housing Starts,Low,0.58M,0.58M,
2010-01-20,7:30am,USD,FOMC Member Dudley Speaks,Medium,,,
2010-01-20,9:30am,GBP,MPC Member Posen Speaks,Low,,,
2010-01-21,ThuJan 21,EUR,French Flash Services PMI,Low,59.2,58.7,
2010-01-21,2:30am,EUR,German Flash Manufacturing PMI,Low,53.0,52.7,
2010-01-21,2:30am,EUR,German Flash Services PMI,Low,53.1,52.7,
2010-01-21,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2010-01-21,3:00am,EUR,Flash Manufacturing PMI,Low,52.0,51.6,
2010-01-21,3:00am,EUR,Flash Services PMI,Low,54.1,53.6,
2010-01-21,3:30am,GBP,Prelim Mortgage Approvals,Low,65K,63K,
2010-01-21,3:30am,GBP,Public Sector Net Borrowing,Low,18.6B,18.7B,
2010-01-21,3:30am,GBP,M4 Money Supply m/m,Medium,1.0%,0.1%,
2010-01-21,4:00am,CHF,UBS Economic Expectations,Low,,54.0,
2010-01-21,4:00am,EUR,German Buba President Weber Speaks,Low,,,
2010-01-21,4:41am,GBP,10-y Bond Auction,Low,,3.79|1.8,
2010-01-21,5:00am,GBP,CBI Industrial Order Expectations,Low,-39,-42,
2010-01-21,6:00am,EUR,ECB President Trichet Speaks,Low,,,
2010-01-21,7:30am,USD,Unemployment Claims,High,441K,446K,
2010-01-21,9:00am,EUR,Consumer Confidence,Medium,-15,-16,
2010-01-21,9:00am,USD,Philly Fed Manufacturing Index,High,18.1,20.4,
2010-01-21,9:00am,USD,CB Leading Index m/m,Medium,0.7%,1.0%,
2010-01-21,9:30am,USD,Natural Gas Storage,Medium,-214B,-266B,
2010-01-21,10:00am,USD,Crude Oil Inventories,Low,2.2M,3.7M,
2010-01-21,10:14am,USD,President Obama Speaks,High,,,
2010-01-21,12:30pm,GBP,MPC Member Tucker Speaks,Low,,,
2010-01-21,10:30pm,JPY,All Industries Activity m/m,Medium,0.1%,1.1%,
2010-01-22,3:30am,GBP,Retail Sales m/m,High,1.3%,-0.3%,
2010-01-22,4:00am,EUR,Industrial New Orders m/m,Low,0.6%,-1.9%,
2010-01-22,8:00am,EUR,Belgian NBB Business Climate,Low,-7.0,-7.9,
2010-01-25,9:00am,USD,Existing Home Sales,High,5.95M,6.54M,
2010-01-25,5:50pm,JPY,SPPI y/y,Medium,-1.4%,-2.2%,
2010-01-25,9:26pm,JPY,Monetary Policy Statement,Low,,,
2010-01-25,9:26pm,JPY,Overnight Call Rate,Low,0.10%,0.10%,
2010-01-26,TueJan 26,EUR,German Import Prices m/m,Medium,0.1%,0.4%,
2010-01-26,1:19am,JPY,BOJ Press Conference,High,,,
2010-01-26,1:45am,EUR,French Consumer Spending m/m,Low,0.7%,0.1%,
2010-01-26,3:00am,EUR,German ifo Business Climate,High,95.2,94.6,
2010-01-26,3:00am,EUR,Current Account,Low,-3.1B,-4.6B,
2010-01-26,3:00am,EUR,Italian Retail Sales m/m,Medium,0.1%,0.0%,
2010-01-26,3:30am,GBP,Prelim GDP q/q,High,0.4%,-0.2%,
2010-01-26,3:30am,GBP,High Street Lending,Low,46.0K,45.0K,
2010-01-26,3:30am,GBP,Index of Services 3m/3m,Medium,0.4%,-0.2%,
2010-01-26,3:45am,GBP,BOE Gov King Speaks,High,,,
2010-01-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,-4.9%,-7.3%,
2010-01-26,8:59am,USD,Richmond Manufacturing Index,Medium,0,-4,
2010-01-26,9:00am,USD,CB Consumer Confidence,High,53.6,53.6,
2010-01-26,9:00am,USD,HPI m/m,Medium,0.5%,0.4%,
2010-01-26,5:50pm,JPY,Trade Balance,Low,0.61T,0.52T,
2010-01-26,11:00pm,JPY,BOJ Monthly Report,Low,,,
2010-01-27,2:46am,EUR,German 30-y Bond Auction,Medium,,3.84|1.6,
2010-01-27,3:30am,GBP,MPC Member Sentance Speaks,Low,,,
2010-01-27,5:00am,GBP,CBI Realized Sales,High,11,13,
2010-01-27,9:00am,USD,New Home Sales,High,372K,370K,
2010-01-27,9:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-01-27,9:30am,USD,Crude Oil Inventories,Low,1.4M,-0.4M,
2010-01-27,1:16pm,USD,Federal Funds Rate,High,<0.25%,<0.25%,
2010-01-27,1:16pm,USD,FOMC Statement,High,,,
2010-01-27,5:50pm,JPY,Retail Sales y/y,Low,0.3%,-1.1%,
2010-01-27,8:00pm,USD,President Obama Speaks,Low,,,
2010-01-28,3:00am,EUR,Retail PMI,Medium,,50.3,
2010-01-28,4:26am,EUR,Italian 10-y Bond Auction,Low,,4.07|1.5,
2010-01-28,7:30am,EUR,ECB President Trichet Speaks,Low,,,
2010-01-28,7:30am,USD,Core Durable Goods Orders m/m,High,0.4%,2.1%,
2010-01-28,7:30am,USD,Unemployment Claims,High,451K,478K,
2010-01-28,7:30am,USD,Durable Goods Orders m/m,Low,2.1%,-0.4%,
2010-01-28,8:45am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-01-28,9:30am,USD,Natural Gas Storage,Medium,-102B,-245B,
2010-01-28,2:59pm,USD,Fed Chair Nomination Vote,High,Pass,,
2010-01-28,5:15pm,JPY,Final Manufacturing PMI,Medium,,53.8,
2010-01-28,5:30pm,JPY,Household Spending y/y,Low,1.6%,2.2%,
2010-01-28,5:30pm,JPY,Tokyo Core CPI y/y,Low,-1.8%,-1.9%,
2010-01-28,5:30pm,JPY,National Core CPI y/y,Medium,-1.3%,-1.7%,
2010-01-28,5:30pm,JPY,Unemployment Rate,Medium,5.3%,5.2%,
2010-01-28,5:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2010-01-28,5:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2010-01-28,5:50pm,JPY,Prelim Industrial Production m/m,Low,2.5%,2.2%,
2010-01-28,6:01pm,GBP,GfK Consumer Confidence,Low,-18,-19,
2010-01-28,9:30pm,JPY,BOJ Gov Shirakawa Speaks,Low,,,
2010-01-28,11:00pm,JPY,Housing Starts y/y,Medium,-18.8%,-19.1%,
2010-01-29,2:00am,EUR,Spanish Unemployment Rate,Low,18.6%,17.9%,
2010-01-29,3:02am,EUR,M3 Money Supply y/y,Low,-0.6%,-0.3%,
2010-01-29,3:02am,EUR,Private Loans y/y,Medium,-0.4%,-0.7%,
2010-01-29,4:00am,EUR,CPI Flash Estimate y/y,Low,1.2%,0.9%,
2010-01-29,4:00am,EUR,Unemployment Rate,Low,10.1%,9.9%,
2010-01-29,4:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.4%,8.3%,
2010-01-29,4:30am,CHF,KOF Economic Barometer,High,1.72,1.73,
2010-01-29,7:15am,USD,FOMC Member Kohn Speaks,Low,,,
2010-01-29,7:30am,USD,Advance GDP q/q,High,4.5%,2.2%,
2010-01-29,7:30am,USD,Advance GDP Price Index q/q,Low,1.3%,0.4%,
2010-01-29,7:30am,USD,Employment Cost Index q/q,Low,0.4%,0.4%,
2010-01-29,8:45am,USD,Chicago PMI,Low,57.3,60.0,
2010-01-29,8:55am,USD,Revised UoM Consumer Sentiment,Low,73.1,72.8,
2010-01-29,8:55am,USD,Revised UoM Inflation Expectations,Medium,,2.8%,
2010-02-01,2:30am,CHF,Manufacturing PMI,Low,55.4,54.6,
2010-02-01,2:45am,EUR,Italian Manufacturing PMI,Medium,51.2,50.8,
2010-02-01,2:50am,EUR,French Final Manufacturing PMI,Medium,54.7,54.7,
2010-02-01,2:55am,EUR,German Final Manufacturing PMI,Medium,53.4,53.4,
2010-02-01,3:00am,EUR,Final Manufacturing PMI,Medium,52.0,52.0,
2010-02-01,3:30am,GBP,Final Manufacturing PMI,High,54.1,54.6,
2010-02-01,3:30am,GBP,Net Lending to Individuals m/m,Low,1.2B,1.2B,
2010-02-01,3:30am,GBP,Mortgage Approvals,Medium,62K,60K,
2010-02-01,7:30am,USD,Core PCE Price Index m/m,Low,0.1%,0.0%,
2010-02-01,7:30am,USD,Personal Spending m/m,Low,0.3%,0.7%,
2010-02-01,7:30am,USD,Personal Income m/m,Medium,0.4%,0.5%,
2010-02-01,9:00am,USD,ISM Manufacturing PMI,High,55.5,55.9,
2010-02-01,9:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-02-01,9:00am,USD,Construction Spending m/m,Medium,-0.4%,-1.2%,
2010-02-01,9:00am,USD,ISM Manufacturing Prices,Medium,63.0,61.5,
2010-02-01,1:00pm,USD,Loan Officer Survey,Medium,,,
2010-02-01,5:50pm,JPY,Monetary Base y/y,Medium,4.9%,5.2%,
2010-02-01,7:30pm,JPY,Average Cash Earnings y/y,Low,-2.6%,-2.4%,
2010-02-01,9:45pm,JPY,10-y Bond Auction,Medium,,1.34|2.6,
2010-02-02,1:00am,EUR,German Retail Sales m/m,Low,0.9%,-1.7%,
2010-02-02,2:00am,EUR,Spanish Unemployment Change,Low,,54.7K,
2010-02-02,3:30am,GBP,Construction PMI,Low,47.7,47.1,
2010-02-02,4:00am,EUR,PPI m/m,Medium,0.0%,0.2%,
2010-02-02,9:00am,USD,Pending Home Sales m/m,High,0.4%,-16.4%,
2010-02-02,9:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2010-02-02,All Day,USD,Total Vehicle Sales,Medium,11.1M,11.3M,
2010-02-02,6:01pm,GBP,Nationwide Consumer Confidence,Low,70,70,
2010-02-02,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,2.2%,
2010-02-03,2:45am,EUR,Italian Services PMI,Medium,52.9,53.9,
2010-02-03,2:50am,EUR,French Final Services PMI,Medium,57.0,57.0,
2010-02-03,2:55am,EUR,German Final Services PMI,Medium,51.2,51.2,
2010-02-03,3:00am,EUR,Final Services PMI,Medium,52.3,52.3,
2010-02-03,3:30am,GBP,Final Services PMI,High,56.6,56.8,
2010-02-03,4:00am,EUR,Retail Sales m/m,Low,0.4%,-0.5%,
2010-02-03,6:30am,USD,Challenger Job Cuts y/y,Medium,,-72.9%,
2010-02-03,7:15am,USD,ADP Non-Farm Employment Change,High,-31K,-61K,
2010-02-03,9:00am,USD,ISM Services PMI,High,51.1,50.1,
2010-02-03,9:00am,USD,Treasury Sec Geithner Speaks,Medium,,,
2010-02-03,9:30am,USD,Crude Oil Inventories,Low,0.4M,-3.9M,
2010-02-03,11:00am,USD,FOMC Member Warsh Speaks,Low,,,
2010-02-04,2:00am,CHF,Foreign Currency Reserves,High,,95B,
2010-02-04,3:00am,GBP,Halifax HPI m/m,High,0.9%,0.8%,
2010-02-04,4:02am,EUR,French 10-y Bond Auction,Low,,3.60|1.7,
2010-02-04,5:00am,EUR,German Factory Orders m/m,Low,0.2%,2.7%,
2010-02-04,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2010-02-04,6:00am,GBP,MPC Rate Statement,High,,,
2010-02-04,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2010-02-04,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2010-02-04,7:30am,EUR,ECB Press Conference,High,,,
2010-02-04,7:30am,USD,Unemployment Claims,High,461K,472K,
2010-02-04,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,5.7%,8.1%,
2010-02-04,7:30am,USD,Prelim Unit Labor Costs q/q,Low,-2.3%,-2.5%,
2010-02-04,9:00am,USD,Factory Orders m/m,Low,0.7%,1.0%,
2010-02-04,9:00am,USD,Treasury Sec Geithner Speaks,Medium,,,
2010-02-04,9:30am,USD,Natural Gas Storage,Medium,-123B,-86B,
2010-02-04,1:00pm,USD,FOMC Member Hoenig Speaks,High,,,
2010-02-04,11:00pm,JPY,Leading Indicators,Medium,93.7%,91.0%,
2010-02-05,FriFeb 5,EUR,French Trade Balance,Medium,-3.9B,-5.0B,
2010-02-05,3:30am,GBP,PPI Input m/m,High,0.7%,0.6%,
2010-02-05,3:30am,GBP,PPI Output m/m,Medium,0.3%,0.5%,
2010-02-05,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.2%,
2010-02-05,5:00am,EUR,German Industrial Production m/m,Low,0.6%,0.7%,
2010-02-05,7:30am,USD,Non-Farm Employment Change,High,10K,-150K,
2010-02-05,7:30am,USD,Unemployment Rate,High,10.0%,10.0%,
2010-02-05,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.2%,
2010-02-05,2:00pm,USD,Consumer Credit m/m,Medium,-9.2B,-21.8B,
2010-02-05,4:15pm,USD,FOMC Member Bullard Speaks,Low,,,
2010-02-06,12:15pm,USD,Treasury Sec Geithner Speaks,High,,,
2010-02-07,SunFeb 7,JPY,Current Account,Medium,1.27T,1.30T,
2010-02-07,SunFeb 7,JPY,M2 Money Stock y/y,Medium,3.0%,3.1%,
2010-02-07,11:00pm,JPY,Economy Watchers Sentiment,Medium,35.9,35.4,
2010-02-08,2:15am,CHF,Retail Sales y/y,High,1.3%,-0.1%,
2010-02-08,3:30am,EUR,Sentix Investor Confidence,Medium,-2.3,-3.7,
2010-02-08,4:00pm,EUR,ECB President Trichet Speaks,Low,,,
2010-02-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,4.2%,
2010-02-08,6:01pm,GBP,RICS House Price Balance,Low,28%,30%,
2010-02-08,9:45pm,JPY,30-y Bond Auction,Medium,,2.21|3.5,
2010-02-09,1:00am,EUR,German Final CPI m/m,Medium,-0.6%,-0.6%,
2010-02-09,1:00am,EUR,German Trade Balance,Medium,14.8B,17.0B,
2010-02-09,3:30am,GBP,Goods Trade Balance,Low,-6.6B,-6.8B,
2010-02-09,6:30am,USD,NFIB Small Business Index,Medium,,88.0,
2010-02-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.5%,1.6%,
2010-02-09,9:00am,USD,JOLTS Job Openings,Medium,,2.43M,
2010-02-09,9:00am,USD,RCM/TIPP Economic Optimism,Medium,49.3,48.8,
2010-02-09,5:50pm,JPY,Core Machinery Orders m/m,Low,8.1%,-11.3%,
2010-02-09,5:50pm,JPY,PPI y/y,Medium,-2.3%,-3.9%,
2010-02-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.0%,0.4%,
2010-02-10,3:30am,GBP,Manufacturing Production m/m,High,0.4%,0.2%,
2010-02-10,3:30am,GBP,Industrial Production m/m,Medium,0.2%,0.4%,
2010-02-10,4:06am,EUR,German 10-y Bond Auction,Low,,3.38|1.6,
2010-02-10,4:30am,GBP,BOE Gov King Speaks,High,,,
2010-02-10,4:30am,GBP,BOE Monetary Policy Report,High,,,
2010-02-10,7:30am,USD,Trade Balance,High,-35.8B,-36.4B,
2010-02-10,9:00am,GBP,NIESR GDP Estimate,Low,,0.1%,
2010-02-10,9:00am,USD,Fed Chairman Bernanke Testifies,High,,,
2010-02-10,12:00pm,USD,10-y Bond Auction,Low,,3.75|3.0,
2010-02-10,All Day,JPY,Bank Holiday,Low,,,
2010-02-11,2:00am,EUR,Spanish Flash GDP q/q,Low,-0.1%,-0.3%,
2010-02-11,2:15am,CHF,CPI m/m,Low,-0.4%,-0.2%,
2010-02-11,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2010-02-11,All Day,EUR,EU Economic Summit,High,,,
2010-02-11,7:30am,USD,Unemployment Claims,High,460K,483K,
2010-02-11,12:00pm,USD,30-y Bond Auction,Medium,,4.64|2.7,
2010-02-11,11:00pm,JPY,Consumer Confidence,Medium,38.2,37.6,
2010-02-12,1:45am,EUR,French Prelim Private Payrolls q/q,Low,-0.2%,-0.5%,
2010-02-12,1:45am,EUR,French Prelim GDP q/q,Medium,0.5%,0.2%,
2010-02-12,3:00am,EUR,Italian Prelim GDP q/q,Medium,0.1%,0.6%,
2010-02-12,4:00am,EUR,Flash GDP q/q,Low,0.4%,0.4%,
2010-02-12,4:00am,EUR,Industrial Production m/m,Low,0.3%,1.4%,
2010-02-12,4:00am,GBP,CB Leading Index m/m,Medium,,0.9%,
2010-02-12,7:30am,USD,Core Retail Sales m/m,High,0.4%,-0.2%,
2010-02-12,7:30am,USD,Retail Sales m/m,High,0.4%,-0.1%,
2010-02-12,8:55am,USD,Prelim UoM Consumer Sentiment,High,74.8,74.4,
2010-02-12,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,2.8%,
2010-02-12,9:00am,USD,Business Inventories m/m,Low,0.3%,0.5%,
2010-02-12,9:30am,USD,Natural Gas Storage,Medium,-176B,-115B,
2010-02-12,10:00am,USD,Crude Oil Inventories,Low,1.4M,2.3M,
