date,time,currency,event,impact,actual,forecast,previous
2022-04-01,9:00am,USD,ISM Manufacturing PMI,High,58.9,58.6,
2022-04-01,9:00am,USD,Construction Spending m/m,Medium,1.0%,1.6%,
2022-04-01,9:00am,USD,ISM Manufacturing Prices,Medium,79.9,75.6,
2022-04-01,All Day,USD,Wards Total Vehicle Sales,Medium,13.4M,14.1M,
2022-04-01,9:45am,USD,President Biden Speaks,Medium,,,
2022-04-02,12:00pm,USD,FOMC Member Williams Speaks,Medium,,,
2022-04-04,2:00am,EUR,Spanish Unemployment Change,Low,15.3K,-11.4K,
2022-04-04,3:30am,EUR,Sentix Investor Confidence,Medium,-9.3,-7.0,
2022-04-04,4:05am,GBP,BOE Gov Bailey Speaks,Low,,,
2022-04-04,All Day,EUR,Eurogroup Meetings,Medium,,,
2022-04-04,9:00am,GBP,MPC Member Cunliffe Speaks,Medium,,,
2022-04-04,9:00am,USD,Factory Orders m/m,Medium,-0.5%,1.5%,
2022-04-04,6:30pm,JPY,Average Cash Earnings y/y,Medium,0.6%,1.1%,
2022-04-04,6:30pm,JPY,Household Spending y/y,Medium,2.8%,6.9%,
2022-04-04,10:35pm,JPY,10-y Bond Auction,Medium,,0.18|3.2,
2022-04-05,2:15am,EUR,Spanish Services PMI,Medium,54.2,56.6,
2022-04-05,2:45am,EUR,Italian Services PMI,Medium,51.6,52.8,
2022-04-05,2:50am,EUR,French Final Services PMI,Medium,57.4,57.4,
2022-04-05,2:55am,EUR,German Final Services PMI,Medium,55.0,55.0,
2022-04-05,3:00am,EUR,Final Services PMI,Medium,54.8,54.8,
2022-04-05,3:30am,GBP,Final Services PMI,Medium,60.9,61.0,
2022-04-05,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,1.4B,-6.7B,
2022-04-05,All Day,EUR,ECOFIN Meetings,Medium,,,
2022-04-05,7:30am,USD,Trade Balance,Medium,-88.5B,-89.2B,
2022-04-05,8:45am,USD,Final Services PMI,Medium,58.9,58.9,
2022-04-05,9:00am,USD,ISM Services PMI,High,58.6,56.5,
2022-04-05,9:05am,USD,FOMC Member Brainard Speaks,Low,,,
2022-04-05,1:00pm,USD,FOMC Member Williams Speaks,Medium,,,
2022-04-05,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2022-04-06,3:30am,GBP,Construction PMI,Medium,58.0,59.1,
2022-04-06,4:00am,EUR,PPI m/m,Medium,1.2%,5.1%,
2022-04-06,9:00am,USD,Treasury Sec Yellen Speaks,Low,,,
2022-04-06,9:30am,USD,Crude Oil Inventories,Medium,-2.9M,-3.4M,
2022-04-06,1:00pm,USD,FOMC Meeting Minutes,High,,,
2022-04-06,10:35pm,JPY,30-y Bond Auction,Medium,,0.89|3.1,
2022-04-07,12:45am,CHF,Unemployment Rate,Medium,2.2%,2.3%,
2022-04-07,1:00am,EUR,German Industrial Production m/m,Medium,0.1%,1.4%,
2022-04-07,1:00am,GBP,Halifax HPI m/m,Medium,0.9%,0.8%,
2022-04-07,2:00am,CHF,Foreign Currency Reserves,Medium,,938B,
2022-04-07,3:49am,EUR,Spanish 10-y Bond Auction,Medium,,1.23|1.5,
2022-04-07,4:00am,EUR,Retail Sales m/m,Medium,0.6%,0.2%,
2022-04-07,4:03am,EUR,French 10-y Bond Auction,Medium,,0.52|1.7,
2022-04-07,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2022-04-07,7:15am,GBP,MPC Member Pill Speaks,Medium,,,
2022-04-07,7:30am,USD,Unemployment Claims,Low,201K,171K,
2022-04-07,8:00am,USD,FOMC Member Bullard Speaks,Low,,,
2022-04-07,9:30am,USD,Treasury Sec Yellen Speaks,Low,,,
2022-04-07,9:30am,USD,Natural Gas Storage,Medium,-28B,26B,
2022-04-07,2:00pm,USD,Consumer Credit m/m,Medium,18.0B,8.9B,
2022-04-07,6:50pm,JPY,Current Account,Medium,0.27T,0.18T,
2022-04-08,1:00am,JPY,Economy Watchers Sentiment,Medium,45.0,37.7,
2022-04-08,3:00am,EUR,Italian Retail Sales m/m,Medium,0.5%,-0.6%,
2022-04-08,9:00am,USD,Final Wholesale Inventories m/m,Medium,2.1%,2.1%,
2022-04-10,7:30pm,JPY,BOJ Gov Kuroda Speaks,Low,,,
2022-04-11,1:00am,GBP,Construction Output m/m,Medium,0.5%,1.6%,
2022-04-11,1:00am,GBP,GDP m/m,Medium,0.2%,0.8%,
2022-04-11,1:00am,GBP,Goods Trade Balance,Medium,-16.8B,-23.9B,
2022-04-11,1:00am,GBP,Index of Services 3m/3m,Medium,0.7%,1.4%,
2022-04-11,1:00am,GBP,Industrial Production m/m,Medium,0.3%,0.7%,
2022-04-11,1:00am,GBP,Manufacturing Production m/m,Medium,0.3%,0.9%,
2022-04-11,5:00am,GBP,NIESR GDP Estimate,Medium,,1.0%,
2022-04-11,8:30am,USD,FOMC Member Bowman Speaks,Medium,,,
2022-04-11,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,2.6%,2.7%,
2022-04-11,6:50pm,JPY,Bank Lending y/y,Medium,0.5%,0.3%,
2022-04-11,6:50pm,JPY,PPI y/y,Medium,9.2%,9.7%,
2022-04-12,TueApr 12,EUR,German WPI m/m,Medium,1.4%,1.7%,
2022-04-12,TueApr 12,GBP,Average Earnings Index 3m/y,Medium,5.4%,4.8%,
2022-04-12,TueApr 12,GBP,Claimant Count Change,Medium,-41.1K,-58.0K,
2022-04-12,TueApr 12,GBP,Unemployment Rate,Medium,3.8%,3.9%,
2022-04-12,1:45am,EUR,French Trade Balance,Medium,-9.3B,-8.0B,
2022-04-12,4:00am,EUR,ZEW Economic Sentiment,Low,-46.5,-38.7,
2022-04-12,4:00am,EUR,German ZEW Economic Sentiment,Low,-48.4,-39.3,
2022-04-12,4:02am,GBP,10-y Bond Auction,Medium,,1.60|2.5,
2022-04-12,5:00am,USD,NFIB Small Business Index,Medium,95.0,95.7,
2022-04-12,7:30am,USD,Core CPI m/m,High,0.5%,0.5%,
2022-04-12,7:30am,USD,CPI m/m,High,1.2%,0.8%,
2022-04-12,7:30am,USD,CPI y/y,High,8.4%,7.9%,
2022-04-12,9:00am,USD,RCM/TIPP Economic Optimism,Medium,43.2,41.0,
2022-04-12,11:10am,USD,FOMC Member Brainard Speaks,Low,,,
2022-04-12,12:01pm,USD,10-y Bond Auction,Low,,1.92|2.5,
2022-04-12,1:00pm,USD,Federal Budget Balance,Medium,-191.5B,-216.6B,
2022-04-12,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2022-04-12,6:50pm,JPY,Core Machinery Orders m/m,Medium,-1.5%,-2.0%,
2022-04-12,6:50pm,JPY,M2 Money Stock y/y,Medium,3.6%,3.6%,
2022-04-13,WedApr 13,GBP,Core CPI y/y,Medium,5.3%,5.2%,
2022-04-13,WedApr 13,GBP,PPI Input m/m,Medium,2.0%,1.8%,
2022-04-13,WedApr 13,GBP,PPI Output m/m,Medium,1.2%,0.9%,
2022-04-13,WedApr 13,GBP,RPI y/y,Medium,8.8%,8.2%,
2022-04-13,1:15am,JPY,BOJ Gov Kuroda Speaks,Low,,,
2022-04-13,3:00am,EUR,Italian Industrial Production m/m,Medium,0.9%,-3.4%,
2022-04-13,3:30am,GBP,HPI y/y,Medium,10.1%,10.2%,
2022-04-13,4:38am,EUR,German 10-y Bond Auction,Medium,,0.38|1.3,
2022-04-13,7:30am,USD,PPI m/m,High,1.1%,0.8%,
2022-04-13,7:30am,USD,Core PPI m/m,Low,0.5%,0.2%,
2022-04-13,9:30am,USD,Crude Oil Inventories,Medium,1.1M,2.4M,
2022-04-13,12:01pm,USD,30-y Bond Auction,Low,,2.38|2.5,
2022-04-13,6:01pm,GBP,RICS House Price Balance,Medium,75%,78%,
2022-04-14,3:30am,GBP,BOE Credit Conditions Survey,Medium,,,
2022-04-14,6:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,
2022-04-14,6:45am,EUR,Monetary Policy Statement,High,,,
2022-04-14,7:30am,EUR,ECB Press Conference,High,,,
2022-04-14,7:30am,USD,Core Retail Sales m/m,High,1.0%,0.6%,
2022-04-14,7:30am,USD,Retail Sales m/m,High,0.6%,0.8%,
2022-04-14,7:30am,USD,Unemployment Claims,Low,172K,167K,
2022-04-14,7:30am,USD,Import Prices m/m,Medium,2.3%,1.6%,
2022-04-14,8:30am,GBP,CB Leading Index m/m,Medium,,0.4%,
2022-04-14,9:00am,USD,Prelim UoM Consumer Sentiment,Low,59.1,59.4,
2022-04-14,9:00am,USD,Business Inventories m/m,Medium,1.3%,1.3%,
2022-04-14,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,5.4%,
2022-04-14,9:30am,USD,Natural Gas Storage,Medium,15B,-33B,
2022-04-14,2:50pm,USD,FOMC Member Mester Speaks,Low,,,
2022-04-15,1:45am,EUR,French Final CPI m/m,Medium,1.4%,1.4%,
2022-04-15,All Day,GBP,Bank Holiday,Low,,,
2022-04-15,All Day,EUR,German Bank Holiday,Low,,,
2022-04-15,7:30am,USD,Empire State Manufacturing Index,Low,0.9,-11.8,
2022-04-15,8:15am,USD,Capacity Utilization Rate,Medium,77.8%,77.6%,
2022-04-15,8:15am,USD,Industrial Production m/m,Medium,0.4%,0.5%,
2022-04-15,3:00pm,USD,TIC Long-Term Purchases,Medium,103.5B,58.8B,
2022-04-18,All Day,GBP,Bank Holiday,Low,,,
2022-04-18,All Day,EUR,French Bank Holiday,Low,,,
2022-04-18,All Day,EUR,German Bank Holiday,Low,,,
2022-04-18,All Day,EUR,Italian Bank Holiday,Low,,,
2022-04-18,9:00am,USD,NAHB Housing Market Index,Medium,77,79,
2022-04-18,3:00pm,USD,FOMC Member Bullard Speaks,Low,,,
2022-04-18,11:30pm,JPY,Revised Industrial Production m/m,Medium,0.1%,0.1%,
2022-04-19,7:30am,USD,Building Permits,Medium,1.83M,1.87M,
2022-04-19,7:30am,USD,Housing Starts,Medium,1.74M,1.79M,
2022-04-19,11:30am,CHF,SNB Chairman Jordan Speaks,Low,,,
2022-04-19,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2022-04-19,6:50pm,JPY,Trade Balance,Medium,-0.58T,-1.07T,
2022-04-19,11:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.3%,-0.2%,
2022-04-20,3:00am,EUR,Italian Trade Balance,Medium,-4.23B,-5.13B,
2022-04-20,4:00am,EUR,Industrial Production m/m,Medium,0.8%,-0.7%,
2022-04-20,4:00am,EUR,Trade Balance,Medium,-6.5B,-7.7B,
2022-04-20,7:30am,EUR,German Buba President Nagel Speaks,Medium,,,
2022-04-20,9:00am,USD,Existing Home Sales,Low,5.78M,5.93M,
2022-04-20,9:30am,USD,Crude Oil Inventories,Medium,3.0M,9.4M,
2022-04-20,1:00pm,USD,Beige Book,Medium,,,
2022-04-21,4:00am,EUR,Final Core CPI y/y,Medium,3.0%,3.0%,
2022-04-21,4:00am,EUR,Final CPI y/y,Medium,7.5%,7.5%,
2022-04-21,7:30am,USD,Philly Fed Manufacturing Index,Low,21.5,27.4,
2022-04-21,7:30am,USD,Unemployment Claims,Low,177K,186K,
2022-04-21,8:00am,GBP,MPC Member Mann Speaks,Medium,,,
2022-04-21,8:46am,EUR,Consumer Confidence,Medium,-20,-19,
2022-04-21,9:00am,USD,CB Leading Index m/m,Medium,0.3%,0.6%,
2022-04-21,9:30am,USD,Natural Gas Storage,Medium,40B,15B,
2022-04-21,10:00am,USD,Fed Chairman Powell Speaks,Low,,,
2022-04-21,11:30am,GBP,BOE Gov Bailey Speaks,High,,,
2022-04-21,12:00pm,EUR,ECB President Lagarde Speaks,Low,,,
2022-04-21,12:00pm,USD,Fed Chairman Powell Speaks,High,,,
2022-04-21,6:01pm,GBP,GfK Consumer Confidence,Medium,-33,-31,
2022-04-21,6:30pm,JPY,National Core CPI y/y,Medium,0.8%,0.6%,
2022-04-21,7:30pm,JPY,Flash Manufacturing PMI,Medium,53.3,54.1,
2022-04-22,2:15am,EUR,French Flash Services PMI,Low,56.4,57.4,
2022-04-22,2:15am,EUR,French Flash Manufacturing PMI,Medium,53.7,54.7,
2022-04-22,2:30am,EUR,German Flash Manufacturing PMI,High,54.6,56.9,
2022-04-22,2:30am,EUR,German Flash Services PMI,High,55.4,56.1,
2022-04-22,3:00am,EUR,Current Account,Medium,22.8B,21.6B,
2022-04-22,3:00am,EUR,Flash Manufacturing PMI,Medium,54.9,56.5,
2022-04-22,3:00am,EUR,Flash Services PMI,Medium,55.0,55.6,
2022-04-22,3:30am,GBP,Flash Manufacturing PMI,Low,53.9,55.2,
2022-04-22,3:30am,GBP,Flash Services PMI,Low,59.9,62.6,
2022-04-22,5:00am,EUR,German Buba Monthly Report,Medium,,,
2022-04-22,8:00am,EUR,ECB President Lagarde Speaks,Low,,,
2022-04-22,8:45am,USD,Flash Manufacturing PMI,Low,58.1,58.8,
2022-04-22,8:45am,USD,Flash Services PMI,Low,58.0,58.0,
2022-04-22,9:30am,GBP,BOE Gov Bailey Speaks,High,,,
2022-04-24,6:01pm,GBP,Rightmove HPI m/m,Medium,,1.7%,
2022-04-24,6:50pm,JPY,SPPI y/y,Medium,1.2%,1.1%,
2022-04-25,3:00am,EUR,German ifo Business Climate,Low,88.3,90.8,
2022-04-25,5:00am,GBP,CBI Industrial Order Expectations,Medium,24,26,
2022-04-25,7:58am,EUR,Belgian NBB Business Climate,Medium,0.2,0.4,
2022-04-25,6:30pm,JPY,Unemployment Rate,Medium,2.7%,2.7%,
2022-04-26,1:00am,CHF,Trade Balance,Medium,6.23B,5.88B,
2022-04-26,1:00am,GBP,Public Sector Net Borrowing,Medium,14.2B,9.9B,
2022-04-26,7:30am,USD,Core Durable Goods Orders m/m,Low,0.5%,-0.5%,
2022-04-26,7:30am,USD,Durable Goods Orders m/m,Low,1.0%,-2.1%,
2022-04-26,8:00am,USD,HPI m/m,Medium,1.5%,1.6%,
2022-04-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,19.2%,18.9%,
2022-04-26,8:59am,USD,Richmond Manufacturing Index,Medium,9,13,
2022-04-26,9:00am,USD,CB Consumer Confidence,Low,108.5,107.6,
2022-04-26,9:00am,USD,New Home Sales,Medium,774K,835K,
2022-04-26,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2022-04-27,3:00am,CHF,UBS Economic Expectations,Medium,,-27.8,
2022-04-27,5:00am,GBP,CBI Realized Sales,Medium,-6,9,
2022-04-27,7:30am,USD,Goods Trade Balance,Medium,-105.0B,-106.3B,
2022-04-27,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,1.5%,2.5%,
2022-04-27,9:00am,USD,Pending Home Sales m/m,Medium,-1.0%,-4.0%,
2022-04-27,9:30am,USD,Crude Oil Inventories,Medium,0.1M,-8.0M,
2022-04-27,11:00am,EUR,ECB President Lagarde Speaks,Low,,,
2022-04-27,6:50pm,JPY,Prelim Industrial Production m/m,Medium,0.5%,2.0%,
2022-04-27,6:50pm,JPY,Retail Sales y/y,Medium,0.3%,-0.9%,
2022-04-27,10:11pm,JPY,BOJ Outlook Report,High,,,
2022-04-27,10:11pm,JPY,Monetary Policy Statement,Low,,,
2022-04-27,10:11pm,JPY,BOJ Policy Rate,Medium,-0.10%,-0.10%,
2022-04-27,11:59pm,JPY,Housing Starts y/y,Medium,-0.5%,6.3%,
2022-04-28,1:30am,JPY,BOJ Press Conference,Low,,,
2022-04-28,2:00am,EUR,Spanish Flash CPI y/y,Medium,9.1%,9.8%,
2022-04-28,2:00am,EUR,Spanish Unemployment Rate,Medium,13.0%,13.3%,
2022-04-28,3:00am,EUR,ECB Economic Bulletin,Medium,,,
2022-04-28,7:30am,USD,Advance GDP q/q,High,1.1%,6.9%,
2022-04-28,7:30am,USD,Advance GDP Price Index q/q,Low,7.2%,7.1%,
2022-04-28,7:30am,USD,Unemployment Claims,Low,178K,185K,
2022-04-28,9:30am,USD,Natural Gas Storage,Medium,39B,53B,
2022-04-28,All Day,JPY,Bank Holiday,Low,,,
2022-04-29,FriApr 29,EUR,French Flash GDP q/q,Medium,0.3%,0.8%,
2022-04-29,1:00am,EUR,German Import Prices m/m,Medium,3.5%,1.3%,
2022-04-29,1:00am,GBP,Nationwide HPI m/m,Medium,0.8%,1.1%,
2022-04-29,1:30am,CHF,Retail Sales y/y,Medium,13.3%,12.5%,
2022-04-29,1:45am,EUR,French Prelim CPI m/m,Medium,0.2%,1.4%,
2022-04-29,2:00am,CHF,KOF Economic Barometer,Medium,98.8,99.2,
2022-04-29,2:00am,EUR,Spanish Flash GDP q/q,Medium,0.6%,2.2%,
2022-04-29,3:00am,CHF,SNB Chairman Jordan Speaks,Low,,,
2022-04-29,3:00am,EUR,German Prelim GDP q/q,Low,0.2%,-0.3%,
2022-04-29,3:00am,EUR,M3 Money Supply y/y,Medium,6.2%,6.4%,
2022-04-29,3:00am,EUR,Italian Prelim GDP q/q,Medium,-0.2%,0.7%,
2022-04-29,3:00am,EUR,Private Loans y/y,Medium,4.5%,4.4%,
2022-04-29,4:00am,EUR,CPI Flash Estimate y/y,Low,7.5%,7.4%,
2022-04-29,4:00am,EUR,Core CPI Flash Estimate y/y,Medium,3.2%,2.9%,
2022-04-29,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.4%,1.0%,
2022-04-29,4:00am,EUR,Prelim Flash GDP q/q,Medium,0.3%,0.3%,
2022-04-29,4:10am,EUR,Italian 10-y Bond Auction,Medium,,2.14|1.3,
2022-04-29,7:30am,USD,Core PCE Price Index m/m,High,0.3%,0.3%,
2022-04-29,7:30am,USD,Employment Cost Index q/q,Medium,1.1%,1.0%,
2022-04-29,7:30am,USD,Personal Income m/m,Medium,0.4%,0.7%,
2022-04-29,7:30am,USD,Personal Spending m/m,Medium,0.7%,0.6%,
2022-04-29,8:45am,USD,Chicago PMI,Medium,62.1,62.9,
2022-04-29,9:00am,USD,Revised UoM Consumer Sentiment,Low,65.8,65.7,
2022-04-29,9:00am,USD,Revised UoM Inflation Expectations,Medium,,5.4%,
2022-05-01,7:30pm,JPY,Final Manufacturing PMI,Medium,53.4,53.4,
2022-05-01,11:59pm,JPY,Consumer Confidence,Medium,34.9,32.8,
2022-05-02,2:00am,CHF,SECO Consumer Climate,Medium,-15,-4,
2022-05-02,All Day,GBP,Bank Holiday,Low,,,
2022-05-02,2:15am,EUR,Spanish Manufacturing PMI,Medium,54.0,54.2,
2022-05-02,2:30am,CHF,Manufacturing PMI,Medium,60.5,64.0,
2022-05-02,2:45am,EUR,Italian Manufacturing PMI,Medium,55.1,55.8,
2022-05-02,2:50am,EUR,French Final Manufacturing PMI,Medium,55.4,55.4,
2022-05-02,2:55am,EUR,German Final Manufacturing PMI,Medium,54.1,54.1,
2022-05-02,3:00am,EUR,Final Manufacturing PMI,Medium,55.3,55.3,
2022-05-02,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.4%,8.5%,
2022-05-02,8:45am,USD,Final Manufacturing PMI,Medium,59.7,59.7,
2022-05-02,9:00am,USD,ISM Manufacturing PMI,High,57.5,57.1,
2022-05-02,9:00am,USD,Construction Spending m/m,Medium,0.8%,0.5%,
2022-05-02,9:00am,USD,ISM Manufacturing Prices,Medium,87.6,87.1,
2022-05-02,All Day,JPY,Bank Holiday,Low,,,
2022-05-03,1:45am,EUR,French Gov Budget Balance,Medium,,-37.6B,
2022-05-03,2:55am,EUR,German Unemployment Change,Medium,-15K,-18K,
2022-05-03,3:30am,GBP,Final Manufacturing PMI,Medium,55.3,55.3,
2022-05-03,4:00am,EUR,PPI m/m,Medium,4.9%,1.1%,
2022-05-03,4:00am,EUR,Unemployment Rate,Medium,6.8%,6.9%,
2022-05-03,All Day,EUR,ECOFIN Meetings,Medium,,,
2022-05-03,All Day,EUR,Eurogroup Meetings,Medium,,,
2022-05-03,8:00am,EUR,ECB President Lagarde Speaks,Low,,,
2022-05-03,9:00am,USD,JOLTS Job Openings,High,11.19M,11.34M,
2022-05-03,9:00am,USD,Factory Orders m/m,Medium,1.3%,0.1%,
2022-05-03,All Day,USD,Wards Total Vehicle Sales,Medium,14.2M,13.3M,
2022-05-03,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2022-05-03,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,2.1%,
2022-05-03,All Day,JPY,Bank Holiday,Low,,,
2022-05-04,2:00am,EUR,Spanish Unemployment Change,Low,-75.0K,-2.9K,
2022-05-04,2:15am,EUR,Spanish Services PMI,Medium,56.0,53.4,
2022-05-04,2:45am,EUR,Italian Services PMI,Medium,54.6,52.1,
2022-05-04,2:50am,EUR,French Final Services PMI,Medium,58.8,58.8,
2022-05-04,2:55am,EUR,German Final Services PMI,Medium,57.9,57.9,
2022-05-04,3:00am,EUR,Final Services PMI,Medium,57.7,57.7,
2022-05-04,3:30am,GBP,M4 Money Supply m/m,Medium,0.8%,1.0%,
2022-05-04,3:30am,GBP,Mortgage Approvals,Medium,70K,71K,
2022-05-04,3:32am,GBP,Net Lending to Individuals m/m,Medium,6.2B,6.1B,
2022-05-04,4:00am,EUR,Retail Sales m/m,Medium,-0.3%,0.4%,
2022-05-04,4:36am,EUR,German 10-y Bond Auction,Medium,,0.83|1.3,
2022-05-04,7:15am,USD,ADP Non-Farm Employment Change,High,382K,479K,
2022-05-04,7:30am,USD,Trade Balance,Medium,-107.3B,-89.8B,
2022-05-04,8:45am,USD,Final Services PMI,Medium,54.7,54.7,
2022-05-04,9:00am,USD,ISM Services PMI,Low,58.5,58.3,
2022-05-04,9:30am,USD,Crude Oil Inventories,Medium,-0.7M,0.7M,
2022-05-04,10:00am,USD,President Biden Speaks,Medium,,,
2022-05-04,1:00pm,USD,Federal Funds Rate,High,1.00%,0.50%,
2022-05-04,1:00pm,USD,FOMC Statement,High,,,
2022-05-04,1:30pm,USD,FOMC Press Conference,High,,,
2022-05-04,All Day,JPY,Bank Holiday,Low,,,
2022-05-05,1:30am,CHF,CPI m/m,Medium,0.3%,0.6%,
2022-05-05,1:45am,EUR,French Industrial Production m/m,Medium,-0.2%,-1.2%,
2022-05-05,3:30am,GBP,Final Services PMI,Medium,58.3,58.3,
2022-05-05,4:01am,EUR,French 10-y Bond Auction,Medium,,1.17|1.8,
2022-05-05,6:00am,GBP,BOE Monetary Policy Report,High,,,
2022-05-05,6:00am,GBP,Monetary Policy Summary,High,,,
2022-05-05,6:00am,GBP,MPC Official Bank Rate Votes,High,8-0-1,8-0-1,
2022-05-05,6:00am,GBP,Official Bank Rate,High,1.00%,0.75%,
2022-05-05,6:30am,GBP,BOE Gov Bailey Speaks,High,,,
2022-05-05,6:30am,USD,Challenger Job Cuts y/y,Medium,,-30.1%,
2022-05-05,7:30am,USD,Unemployment Claims,Low,180K,181K,
2022-05-05,7:30am,USD,Prelim Nonfarm Productivity q/q,Medium,-5.1%,6.3%,
2022-05-05,7:30am,USD,Prelim Unit Labor Costs q/q,Medium,10.1%,0.9%,
2022-05-05,9:00am,USD,Mortgage Delinquencies,Medium,,4.65%,
2022-05-05,9:30am,USD,Natural Gas Storage,Medium,69B,40B,
2022-05-05,6:30pm,JPY,Tokyo Core CPI y/y,Medium,1.8%,0.8%,
2022-05-05,6:50pm,JPY,Monetary Base y/y,Medium,8.2%,7.9%,
2022-05-06,1:00am,EUR,German Industrial Production m/m,Medium,-1.3%,0.1%,
2022-05-06,1:00am,GBP,Halifax HPI m/m,Medium,0.7%,1.5%,
2022-05-06,1:45am,EUR,French Prelim Private Payrolls q/q,Medium,0.2%,0.6%,
2022-05-06,2:00am,CHF,Foreign Currency Reserves,Medium,,910B,
2022-05-06,3:00am,EUR,Italian Retail Sales m/m,Medium,0.5%,0.7%,
2022-05-06,3:30am,GBP,Construction PMI,Medium,58.0,59.1,
2022-05-06,4:15am,GBP,MPC Member Mann Speaks,Medium,,,
2022-05-06,4:30am,EUR,German Buba President Nagel Speaks,Medium,,,
2022-05-06,6:15am,GBP,MPC Member Pill Speaks,Medium,,,
2022-05-06,7:30am,USD,Average Hourly Earnings m/m,High,0.4%,0.5%,
2022-05-06,7:30am,USD,Non-Farm Employment Change,High,390K,428K,
2022-05-06,7:30am,USD,Unemployment Rate,High,3.5%,3.6%,
2022-05-06,8:15am,USD,FOMC Member Williams Speaks,Medium,,,
2022-05-06,10:00am,GBP,MPC Member Tenreyro Speaks,Medium,,,
2022-05-06,2:00pm,USD,Consumer Credit m/m,Medium,25.1B,37.7B,
2022-05-06,6:15pm,USD,FOMC Member Bullard Speaks,Low,,,
2022-05-06,6:15pm,USD,FOMC Member Waller Speaks,Low,,,
2022-05-08,6:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2022-05-09,3:30am,EUR,Sentix Investor Confidence,Medium,-21.7,-18.0,
2022-05-09,8:00am,GBP,MPC Member Saunders Speaks,Low,,,
2022-05-09,9:00am,USD,Final Wholesale Inventories m/m,Medium,2.3%,2.3%,
2022-05-09,1:00pm,USD,Loan Officer Survey,Medium,,,
2022-05-09,3:00pm,USD,FOMC Financial Stability Report,Medium,,,
2022-05-09,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,3.5%,-0.4%,
2022-05-09,6:30pm,JPY,Household Spending y/y,Medium,-3.2%,1.1%,
2022-05-09,10:35pm,JPY,10-y Bond Auction,Medium,,0.20|3.6,
2022-05-10,4:04am,EUR,ZEW Economic Sentiment,Medium,-42.0,-43.0,
2022-05-10,4:04am,EUR,German ZEW Economic Sentiment,Medium,-43.0,-41.0,
2022-05-10,4:54am,USD,NFIB Small Business Index,Medium,92.9,93.2,
2022-05-10,6:40am,USD,FOMC Member Williams Speaks,Medium,,,
2022-05-10,8:45am,USD,Treasury Sec Yellen Speaks,Low,,,
2022-05-10,8:58am,USD,RCM/TIPP Economic Optimism,Medium,42.5,45.5,
2022-05-10,9:00am,EUR,German Buba President Nagel Speaks,Medium,,,
2022-05-10,10:30am,USD,President Biden Speaks,Medium,,,
2022-05-10,12:00pm,USD,FOMC Member Waller Speaks,Low,,,
2022-05-10,2:00pm,USD,FOMC Member Mester Speaks,Low,,,
2022-05-10,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2022-05-11,1:00am,EUR,German Final CPI m/m,Medium,0.8%,0.8%,
2022-05-11,2:15am,EUR,German Buba President Nagel Speaks,Medium,,,
2022-05-11,3:00am,EUR,ECB President Lagarde Speaks,Low,,,
2022-05-11,4:32am,EUR,German 10-y Bond Auction,Medium,,0.93|1.6,
2022-05-11,7:30am,USD,Core CPI m/m,High,0.4%,0.3%,
2022-05-11,7:30am,USD,CPI m/m,High,0.2%,1.2%,
2022-05-11,7:30am,USD,CPI y/y,High,8.1%,8.5%,
2022-05-11,9:30am,USD,Crude Oil Inventories,Medium,-1.0M,1.3M,
2022-05-11,12:01pm,USD,10-y Bond Auction,Medium,,2.72|2.4,
2022-05-11,12:15pm,USD,President Biden Speaks,Medium,,,
2022-05-11,1:00pm,USD,Federal Budget Balance,Medium,218.5B,-192.7B,
2022-05-11,6:01pm,GBP,RICS House Price Balance,Medium,70%,74%,
2022-05-11,6:50pm,JPY,Bank Lending y/y,Medium,0.6%,0.5%,
2022-05-11,6:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2022-05-11,6:50pm,JPY,Current Account,Medium,0.63T,0.52T,
2022-05-11,10:35pm,JPY,30-y Bond Auction,Medium,,0.99|3.0,
2022-05-12,1:00am,GBP,Prelim GDP q/q,Low,1.0%,1.3%,
2022-05-12,1:00am,GBP,Construction Output m/m,Medium,0.2%,0.2%,
2022-05-12,1:00am,GBP,GDP m/m,Medium,0.0%,0.0%,
2022-05-12,1:00am,GBP,Goods Trade Balance,Medium,-18.5B,-21.6B,
2022-05-12,1:00am,GBP,Index of Services 3m/3m,Medium,0.9%,0.6%,
