date,time,currency,event,impact,actual,forecast,previous
2018-01-11,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Low,,,
2018-01-11,7:30am,USD,PPI m/m,High,0.2%,0.4%,
2018-01-11,7:30am,USD,Core PPI m/m,Low,0.2%,0.3%,
2018-01-11,7:30am,USD,Unemployment Claims,Low,246K,250K,
2018-01-11,9:30am,USD,Natural Gas Storage,Medium,-318B,-206B,
2018-01-11,12:01pm,USD,30-y Bond Auction,Medium,,2.80|2.5,
2018-01-11,1:00pm,USD,Federal Budget Balance,Medium,-34.5B,-138.5B,
2018-01-11,2:30pm,USD,FOMC Member Dudley Speaks,Low,,,
2018-01-11,5:50pm,JPY,Bank Lending y/y,Medium,2.7%,2.7%,
2018-01-11,5:50pm,JPY,Current Account,Medium,2.19T,2.44T,
2018-01-11,11:00pm,JPY,Economy Watchers Sentiment,Medium,55.2,55.1,
2018-01-12,3:00am,EUR,Italian Industrial Production m/m,Medium,0.6%,0.6%,
2018-01-12,7:30am,USD,Core CPI m/m,High,0.2%,0.1%,
2018-01-12,7:30am,USD,Core Retail Sales m/m,High,0.3%,1.3%,
2018-01-12,7:30am,USD,CPI m/m,High,0.1%,0.4%,
2018-01-12,7:30am,USD,CPI y/y,High,2.1%,2.2%,
2018-01-12,7:30am,USD,Retail Sales m/m,High,0.5%,0.9%,
2018-01-12,8:59am,USD,RCM/TIPP Economic Optimism,Medium,52.3,51.9,
2018-01-12,9:00am,USD,Business Inventories m/m,Medium,0.4%,0.0%,
2018-01-12,10:30am,EUR,German Buba President Weidmann Speaks,Low,,,
2018-01-14,5:50pm,JPY,M2 Money Stock y/y,Medium,4.0%,4.0%,
2018-01-14,6:01pm,GBP,Rightmove HPI m/m,Medium,,-2.6%,
2018-01-15,4:00am,EUR,Trade Balance,Medium,22.4B,19.0B,
2018-01-15,All Day,USD,Bank Holiday,Low,,,
2018-01-15,12:15pm,GBP,MPC Member Tenreyro Speaks,Low,,,
2018-01-15,5:50pm,JPY,PPI y/y,Medium,3.3%,3.6%,
2018-01-15,10:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.4%,0.2%,
2018-01-16,TueJan 16,EUR,German WPI m/m,Medium,0.3%,0.5%,
2018-01-16,2:00am,EUR,French Gov Budget Balance,Medium,,-77.1B,
2018-01-16,3:30am,GBP,CPI y/y,High,3.0%,3.1%,
2018-01-16,3:30am,GBP,PPI Input m/m,Low,0.5%,1.6%,
2018-01-16,3:30am,GBP,RPI y/y,Low,3.9%,3.9%,
2018-01-16,3:30am,GBP,Core CPI y/y,Medium,2.6%,2.7%,
2018-01-16,3:30am,GBP,HPI y/y,Medium,4.2%,5.4%,
2018-01-16,3:30am,GBP,PPI Output m/m,Medium,0.2%,0.4%,
2018-01-16,4:07am,EUR,Italian Trade Balance,Medium,5.22B,4.99B,
2018-01-16,7:30am,USD,Empire State Manufacturing Index,Low,18.5,18.0,
2018-01-16,8:30am,GBP,CB Leading Index m/m,Medium,,-0.2%,
2018-01-16,11:00am,CHF,SNB Chairman Jordan Speaks,High,,,
2018-01-16,5:50pm,JPY,Core Machinery Orders m/m,Medium,-1.3%,5.0%,
2018-01-17,WedJan 17,EUR,Final Core CPI y/y,Medium,0.9%,0.9%,
2018-01-17,4:32am,EUR,German 30-y Bond Auction,Medium,,1.20|1.7,
2018-01-17,5:45am,GBP,MPC Member Saunders Speaks,Low,,,
2018-01-17,8:15am,USD,Capacity Utilization Rate,Low,77.3%,77.2%,
2018-01-17,8:15am,USD,Industrial Production m/m,Low,0.4%,-0.1%,
2018-01-17,9:00am,USD,NAHB Housing Market Index,Medium,73,74,
2018-01-17,1:00pm,USD,Beige Book,Medium,,,
2018-01-17,3:00pm,USD,TIC Long-Term Purchases,Medium,50.1B,26.2B,
2018-01-17,3:30pm,USD,FOMC Member Mester Speaks,Low,,,
2018-01-17,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2018-01-17,6:01pm,GBP,RICS House Price Balance,Medium,-1%,0%,
2018-01-17,9:45pm,JPY,30-y Bond Auction,Medium,,0.85|4.4,
2018-01-17,10:30pm,JPY,Revised Industrial Production m/m,Medium,0.6%,0.6%,
2018-01-18,2:00am,EUR,German Buba President Weidmann Speaks,Low,,,
2018-01-18,7:30am,USD,Building Permits,High,1.29M,1.30M,
2018-01-18,7:30am,USD,Housing Starts,Low,1.28M,1.30M,
2018-01-18,7:30am,USD,Philly Fed Manufacturing Index,Low,24.9,26.2,
2018-01-18,7:30am,USD,Unemployment Claims,Low,250K,261K,
2018-01-18,9:30am,USD,Natural Gas Storage,Medium,-201B,-359B,
2018-01-18,10:00am,USD,Crude Oil Inventories,High,-1.4M,-4.9M,
2018-01-19,2:15am,CHF,PPI m/m,Low,0.4%,0.6%,
2018-01-19,3:00am,EUR,Current Account,Medium,31.3B,30.3B,
2018-01-19,3:29am,GBP,Retail Sales m/m,High,-0.8%,1.0%,
2018-01-19,7:55am,USD,FOMC Member Bostic Speaks,Low,,,
2018-01-19,9:00am,USD,Prelim UoM Consumer Sentiment,Low,97.0,95.9,
2018-01-19,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.7%,
2018-01-19,11:15am,USD,FOMC Member Quarles Speaks,Low,,,
2018-01-19,12:30pm,USD,FOMC Member Williams Speaks,Low,,,
2018-01-22,5:00am,EUR,German Buba Monthly Report,Medium,,,
2018-01-22,5:00pm,USD,Fed Chair Nomination Vote,High,Pass,,
2018-01-22,9:14pm,JPY,BOJ Outlook Report,High,,,
2018-01-22,9:14pm,JPY,Monetary Policy Statement,High,,,
2018-01-22,9:14pm,JPY,BOJ Policy Rate,Low,-0.10%,-0.10%,
2018-01-22,10:30pm,JPY,All Industries Activity m/m,Medium,0.9%,0.3%,
2018-01-23,3:30am,GBP,Public Sector Net Borrowing,Low,4.2B,6.6B,
2018-01-23,4:00am,EUR,German ZEW Economic Sentiment,Low,17.8,17.4,
2018-01-23,4:00am,EUR,ZEW Economic Sentiment,Medium,29.7,29.0,
2018-01-23,All Day,EUR,ECOFIN Meetings,Medium,,,
2018-01-23,5:00am,GBP,CBI Industrial Order Expectations,Medium,13,17,
2018-01-23,8:59am,USD,Richmond Manufacturing Index,Medium,19,20,
2018-01-23,9:00am,EUR,Consumer Confidence,Medium,1,1,
2018-01-23,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2018-01-23,5:50pm,JPY,Trade Balance,Medium,0.27T,0.29T,
2018-01-23,6:30pm,JPY,Flash Manufacturing PMI,Medium,54.3,54.0,
2018-01-24,WedJan 24,EUR,French Flash Services PMI,Low,58.9,59.1,
2018-01-24,2:30am,EUR,German Flash Manufacturing PMI,Low,63.2,63.3,
2018-01-24,2:30am,EUR,German Flash Services PMI,Low,55.6,55.8,
2018-01-24,3:00am,EUR,Flash Manufacturing PMI,Low,60.4,60.6,
2018-01-24,3:00am,EUR,Flash Services PMI,Low,56.5,56.6,
2018-01-24,3:30am,GBP,Average Earnings Index 3m/y,High,2.5%,2.5%,
2018-01-24,3:30am,GBP,Claimant Count Change,Low,2.3K,12.2K,
2018-01-24,3:30am,GBP,Unemployment Rate,Low,4.3%,4.3%,
2018-01-24,8:00am,USD,HPI m/m,Medium,0.4%,0.6%,
2018-01-24,8:45am,USD,Flash Manufacturing PMI,Medium,55.2,55.1,
2018-01-24,8:45am,USD,Flash Services PMI,Medium,54.5,53.7,
2018-01-24,9:00am,USD,Existing Home Sales,Low,5.72M,5.78M,
2018-01-24,9:30am,USD,Crude Oil Inventories,High,-1.0M,-6.9M,
2018-01-25,2:00am,EUR,Spanish Unemployment Rate,Low,16.1%,16.4%,
2018-01-25,3:00am,EUR,German ifo Business Climate,Low,117.1,117.2,
2018-01-25,3:30am,GBP,High Street Lending,Medium,39.9K,39.0K,
2018-01-25,5:00am,GBP,CBI Realized Sales,Medium,12,20,
2018-01-25,6:45am,EUR,Main Refinancing Rate,High,0.00%,0.00%,
2018-01-25,6:45am,EUR,Monetary Policy Statement,High,,,
2018-01-25,7:30am,EUR,ECB Press Conference,High,,,
2018-01-25,7:30am,USD,Unemployment Claims,Low,239K,216K,
2018-01-25,8:00am,EUR,Belgian NBB Business Climate,Medium,0.4,0.1,
2018-01-25,9:00am,USD,New Home Sales,Low,679K,689K,
2018-01-25,9:00am,USD,CB Leading Index m/m,Medium,0.5%,0.4%,
2018-01-25,9:30am,USD,Natural Gas Storage,Medium,-270B,-183B,
2018-01-25,5:30pm,JPY,National Core CPI y/y,Medium,0.9%,0.9%,
2018-01-25,5:30pm,JPY,Tokyo Core CPI y/y,Medium,0.8%,0.8%,
2018-01-25,5:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2018-01-25,5:50pm,JPY,SPPI y/y,Medium,0.8%,0.8%,
2018-01-26,FriJan 26,EUR,Private Loans y/y,Medium,2.9%,2.8%,
2018-01-26,3:30am,GBP,Prelim GDP q/q,High,0.4%,0.4%,
2018-01-26,3:30am,GBP,Index of Services 3m/3m,Medium,0.4%,0.3%,
2018-01-26,7:07am,USD,President Trump Speaks,High,,,
2018-01-26,7:30am,USD,Advance GDP q/q,High,3.0%,3.2%,
2018-01-26,7:30am,USD,Core Durable Goods Orders m/m,High,0.5%,0.3%,
2018-01-26,7:30am,USD,Advance GDP Price Index q/q,Low,2.3%,2.1%,
2018-01-26,7:30am,USD,Durable Goods Orders m/m,Low,0.9%,1.7%,
2018-01-26,7:30am,USD,Goods Trade Balance,Medium,-68.6B,-70.0B,
2018-01-26,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,0.4%,0.8%,
2018-01-26,8:00am,GBP,BOE Gov Carney Speaks,High,,,
2018-01-26,8:00am,JPY,BOJ Gov Kuroda Speaks,High,,,
2018-01-29,7:30am,USD,Core PCE Price Index m/m,Low,0.2%,0.1%,
2018-01-29,7:30am,USD,Personal Spending m/m,Low,0.5%,0.8%,
2018-01-29,7:30am,USD,Personal Income m/m,Medium,0.3%,0.3%,
2018-01-29,5:30pm,JPY,Household Spending y/y,Medium,1.6%,1.7%,
2018-01-29,5:30pm,JPY,Unemployment Rate,Medium,2.7%,2.7%,
2018-01-29,5:50pm,JPY,Retail Sales y/y,Medium,2.1%,2.1%,
2018-01-29,11:00pm,JPY,BOJ Core CPI y/y,Medium,0.5%,0.6%,
2018-01-30,1:00am,CHF,Trade Balance,Medium,2.54B,2.58B,
2018-01-30,All Day,EUR,German Prelim CPI m/m,Low,-0.5%,0.6%,
2018-01-30,1:45am,EUR,French Consumer Spending m/m,Medium,0.4%,3.0%,
2018-01-30,2:00am,CHF,KOF Economic Barometer,Low,110.9,111.4,
2018-01-30,2:00am,EUR,Spanish Flash GDP q/q,Low,0.7%,0.8%,
2018-01-30,3:30am,GBP,Net Lending to Individuals m/m,Low,4.8B,5.2B,
2018-01-30,3:30am,GBP,M4 Money Supply m/m,Medium,0.2%,0.2%,
2018-01-30,3:30am,GBP,Mortgage Approvals,Medium,66K,65K,
2018-01-30,4:00am,EUR,Prelim Flash GDP q/q,Low,0.6%,0.6%,
2018-01-30,4:15am,EUR,Italian 10-y Bond Auction,Medium,,1.86|1.8,
2018-01-30,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,6.3%,6.3%,
2018-01-30,9:00am,USD,CB Consumer Confidence,High,123.2,123.1,
2018-01-30,9:30am,GBP,BOE Gov Carney Speaks,High,,,
2018-01-30,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2018-01-30,5:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2018-01-30,5:50pm,JPY,Prelim Industrial Production m/m,Medium,1.5%,0.5%,
2018-01-30,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-0.6%,
2018-01-30,6:01pm,GBP,GfK Consumer Confidence,Medium,-13,-13,
2018-01-30,8:00pm,USD,President Trump Speaks,High,,,
2018-01-30,11:00pm,JPY,Housing Starts y/y,Medium,1.1%,-0.4%,
2018-01-30,11:02pm,JPY,Consumer Confidence,Medium,44.9,44.7,
2018-01-31,WedJan 31,EUR,German Retail Sales m/m,Low,-0.3%,1.9%,
2018-01-31,1:45am,EUR,French Prelim CPI m/m,Medium,-0.3%,0.3%,
2018-01-31,2:00am,EUR,Spanish Flash CPI y/y,Low,0.9%,1.1%,
2018-01-31,2:55am,EUR,German Unemployment Change,Medium,-16K,-30K,
2018-01-31,3:00am,CHF,UBS Economic Expectations,Medium,,52.0,
2018-01-31,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,10.9%,10.9%,
2018-01-31,4:00am,EUR,CPI Flash Estimate y/y,High,1.3%,1.4%,
2018-01-31,4:00am,EUR,Core CPI Flash Estimate y/y,Low,1.0%,0.9%,
2018-01-31,4:00am,EUR,Unemployment Rate,Medium,8.7%,8.7%,
2018-01-31,7:15am,USD,ADP Non-Farm Employment Change,High,186K,242K,
2018-01-31,7:30am,USD,Employment Cost Index q/q,Low,0.6%,0.7%,
2018-01-31,8:45am,USD,Chicago PMI,Low,64.2,67.6,
2018-01-31,9:00am,USD,Pending Home Sales m/m,Low,0.5%,0.3%,
2018-01-31,9:30am,USD,Crude Oil Inventories,High,0.1M,-1.1M,
2018-01-31,1:00pm,USD,Federal Funds Rate,High,1.50%,1.50%,
2018-01-31,1:00pm,USD,FOMC Statement,High,,,
2018-01-31,6:30pm,JPY,Final Manufacturing PMI,Medium,54.4,54.4,
2018-01-31,9:45pm,JPY,10-y Bond Auction,Medium,,0.08|3.7,
2018-02-01,12:55am,GBP,Nationwide HPI m/m,Medium,0.2%,0.6%,
2018-02-01,2:15am,CHF,Retail Sales y/y,Medium,1.5%,0.3%,
2018-02-01,2:15am,EUR,Spanish Manufacturing PMI,Medium,55.7,55.8,
2018-02-01,2:30am,CHF,Manufacturing PMI,Medium,64.1,65.2,
2018-02-01,2:45am,EUR,Italian Manufacturing PMI,Medium,57.7,57.4,
2018-02-01,2:50am,EUR,French Final Manufacturing PMI,Medium,58.1,58.1,
2018-02-01,2:55am,EUR,German Final Manufacturing PMI,Medium,61.2,61.2,
2018-02-01,3:00am,EUR,Final Manufacturing PMI,Medium,59.6,59.6,
2018-02-01,3:30am,GBP,Final Manufacturing PMI,High,56.5,56.2,
2018-02-01,4:00am,EUR,French 10-y Bond Auction,Medium,,0.79|1.4,
2018-02-01,6:30am,USD,Challenger Job Cuts y/y,Medium,,-3.6%,
2018-02-01,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,0.8%,2.7%,
2018-02-01,7:30am,USD,Prelim Unit Labor Costs q/q,Low,0.9%,-0.2%,
2018-02-01,7:30am,USD,Unemployment Claims,Low,237K,231K,
2018-02-01,8:45am,USD,Final Manufacturing PMI,Medium,55.5,55.5,
2018-02-01,9:00am,USD,ISM Manufacturing PMI,High,58.7,59.7,
2018-02-01,9:00am,USD,Construction Spending m/m,Medium,0.4%,0.6%,
2018-02-01,9:00am,USD,ISM Manufacturing Prices,Medium,68.3,69.0,
2018-02-01,All Day,USD,Wards Total Vehicle Sales,Medium,17.2M,17.8M,
2018-02-01,9:30am,USD,Natural Gas Storage,Medium,-102B,-288B,
2018-02-01,All Day,USD,Total Vehicle Sales,Medium,17.2M,17.9M,
2018-02-01,5:50pm,JPY,Monetary Base y/y,Medium,11.0%,11.2%,
2018-02-02,3:30am,GBP,Construction PMI,High,52.0,52.2,
2018-02-02,4:00am,EUR,PPI m/m,Medium,0.3%,0.6%,
2018-02-02,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.4%,
2018-02-02,7:30am,USD,Average Hourly Earnings m/m,High,0.2%,0.4%,
2018-02-02,7:30am,USD,Non-Farm Employment Change,High,181K,160K,
2018-02-02,7:30am,USD,Unemployment Rate,High,4.1%,4.1%,
2018-02-02,9:00am,USD,Revised UoM Consumer Sentiment,Low,95.0,94.4,
2018-02-02,9:00am,USD,Factory Orders m/m,Medium,1.5%,1.7%,
2018-02-02,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.8%,
2018-02-02,1:30pm,USD,FOMC Member Williams Speaks,Low,,,
2018-02-05,2:45am,EUR,Italian Services PMI,Medium,56.1,55.4,
2018-02-05,2:50am,EUR,French Final Services PMI,Medium,59.3,59.3,
2018-02-05,2:55am,EUR,German Final Services PMI,Medium,57.0,57.0,
2018-02-05,3:00am,EUR,Final Services PMI,Medium,57.6,57.6,
2018-02-05,3:30am,EUR,Sentix Investor Confidence,Medium,33.2,32.9,
2018-02-05,3:30am,GBP,Final Services PMI,High,54.1,54.2,
2018-02-05,4:00am,EUR,Retail Sales m/m,Medium,-1.1%,2.0%,
2018-02-05,8:45am,USD,Final Services PMI,Medium,53.3,53.3,
2018-02-05,9:00am,USD,ISM Services PMI,High,56.5,55.9,
2018-02-05,10:00am,EUR,ECB President Draghi Speaks,High,,,
2018-02-05,1:00pm,USD,Loan Officer Survey,Medium,,,
2018-02-05,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,,0.6%,
2018-02-06,1:45am,EUR,French Gov Budget Balance,Medium,,-84.7B,
2018-02-06,3:00am,EUR,German Buba President Weidmann Speaks,Low,,,
2018-02-06,3:10am,EUR,Retail PMI,Medium,,53.0,
2018-02-06,7:30am,USD,Trade Balance,Medium,-52.1B,-50.4B,
2018-02-06,9:00am,USD,JOLTS Job Openings,Medium,5.95M,5.98M,
2018-02-06,9:01am,USD,RCM/TIPP Economic Optimism,Medium,55.4,55.1,
2018-02-06,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2018-02-06,6:00pm,JPY,Average Cash Earnings y/y,Medium,0.6%,0.9%,
2018-02-06,11:00pm,JPY,Leading Indicators,Medium,108.1%,108.3%,
2018-02-07,1:45am,EUR,French Trade Balance,Medium,-4.8B,-5.6B,
2018-02-07,2:00am,CHF,Foreign Currency Reserves,Medium,,744B,
2018-02-07,2:30am,GBP,Halifax HPI m/m,Low,0.2%,-0.8%,
2018-02-07,3:03am,EUR,Italian Retail Sales m/m,Medium,-0.1%,0.9%,
2018-02-07,4:33am,EUR,German 10-y Bond Auction,Medium,,0.54|1.1,
2018-02-07,5:30am,EUR,EU Economic Forecasts,Low,,,
2018-02-07,7:30am,USD,FOMC Member Dudley Speaks,Low,,,
2018-02-07,9:30am,USD,Crude Oil Inventories,High,3.2M,6.8M,
2018-02-07,12:01pm,USD,10-y Bond Auction,Medium,,2.58|2.7,
2018-02-07,2:00pm,USD,Consumer Credit m/m,Medium,19.9B,31.0B,
2018-02-07,4:20pm,USD,FOMC Member Williams Speaks,Low,,,
2018-02-07,5:50pm,JPY,Bank Lending y/y,Medium,2.4%,2.5%,
2018-02-07,5:50pm,JPY,Current Account,Medium,1.66T,1.70T,
2018-02-07,6:01pm,GBP,RICS House Price Balance,Medium,5%,8%,
2018-02-07,9:45pm,JPY,30-y Bond Auction,Medium,,0.83|3.8,
2018-02-07,11:00pm,JPY,Economy Watchers Sentiment,Medium,53.7,53.9,
2018-02-08,2:45am,EUR,German Buba President Weidmann Speaks,Low,,,
2018-02-08,3:00am,EUR,ECB Economic Bulletin,Medium,,,
2018-02-08,6:00am,GBP,BOE Monetary Policy Report,High,,,
2018-02-08,6:00am,GBP,Monetary Policy Summary,High,,,
2018-02-08,6:00am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2018-02-08,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2018-02-08,6:00am,GBP,BOE Inflation Letter,Low,,,
2018-02-08,6:00am,GBP,MPC Asset Purchase Facility Votes,Low,0-0-9,0-0-9,
2018-02-08,6:00am,GBP,Asset Purchase Facility,Medium,435B,435B,
2018-02-08,7:30am,USD,Unemployment Claims,Low,232K,230K,
2018-02-08,9:00am,USD,Mortgage Delinquencies,Low,,4.88%,
2018-02-08,9:30am,USD,Natural Gas Storage,Medium,-116B,-99B,
2018-02-08,12:01pm,USD,30-y Bond Auction,Medium,,2.87|2.7,
2018-02-08,5:50pm,JPY,M2 Money Stock y/y,Medium,3.6%,3.6%,
2018-02-08,10:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.2%,1.1%,
2018-02-09,1:45am,EUR,French Industrial Production m/m,Medium,0.1%,-0.3%,
2018-02-09,3:00am,EUR,Italian Industrial Production m/m,Medium,0.7%,0.2%,
2018-02-09,3:30am,GBP,Manufacturing Production m/m,High,0.3%,0.2%,
2018-02-09,3:30am,GBP,Goods Trade Balance,Low,-11.6B,-12.5B,
