date,time,currency,event,impact,actual,forecast,previous
2021-01-11,11:00am,USD,FOMC Member Bostic Speaks,Medium,,,
2021-01-11,5:50pm,JPY,Bank Lending y/y,Medium,6.5%,6.2%,
2021-01-11,5:50pm,JPY,Current Account,Medium,2.00T,1.98T,
2021-01-11,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,5.9%,7.7%,
2021-01-11,11:00pm,JPY,Economy Watchers Sentiment,Medium,36.9,45.6,
2021-01-12,4:00am,GBP,MPC Member Broadbent Speaks,Low,,,
2021-01-12,5:00am,USD,NFIB Small Business Index,Medium,100.1,101.4,
2021-01-12,8:35am,USD,FOMC Member Brainard Speaks,Medium,,,
2021-01-12,9:00am,USD,JOLTS Job Openings,Medium,6.42M,6.63M,
2021-01-12,9:02am,USD,RCM/TIPP Economic Optimism,Medium,50.1,49.0,
2021-01-12,12:01pm,USD,10-y Bond Auction,Medium,,0.95|2.3,
2021-01-12,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-01-12,5:50pm,JPY,M2 Money Stock y/y,Medium,9.2%,9.1%,
2021-01-12,11:58pm,JPY,Prelim Machine Tool Orders y/y,Medium,,8.6%,
2021-01-13,3:00am,EUR,ECB President Lagarde Speaks,Low,,,
2021-01-13,3:00am,EUR,Italian Industrial Production m/m,Medium,-0.4%,1.4%,
2021-01-13,4:00am,EUR,Industrial Production m/m,Medium,0.2%,2.3%,
2021-01-13,7:30am,USD,CPI y/y,High,1.4%,1.2%,
2021-01-13,7:30am,USD,Core CPI m/m,Low,0.1%,0.2%,
2021-01-13,7:30am,USD,CPI m/m,Low,0.4%,0.2%,
2021-01-13,9:30am,USD,Crude Oil Inventories,Medium,-3.2M,-8.0M,
2021-01-13,12:00pm,USD,FOMC Member Brainard Speaks,Medium,,,
2021-01-13,12:01pm,USD,30-y Bond Auction,Medium,,1.67|2.5,
2021-01-13,1:00pm,USD,Beige Book,Medium,,,
2021-01-13,1:00pm,USD,Federal Budget Balance,Medium,-144.5B,-145.3B,
2021-01-13,2:00pm,USD,FOMC Member Clarida Speaks,Medium,,,
2021-01-13,5:50pm,JPY,Core Machinery Orders m/m,Medium,-6.4%,17.1%,
2021-01-13,5:50pm,JPY,PPI y/y,Medium,-2.2%,-2.3%,
2021-01-13,6:01pm,GBP,RICS House Price Balance,Medium,61%,66%,
2021-01-14,7:30am,USD,Import Prices m/m,Medium,0.7%,0.2%,
2021-01-14,7:30am,USD,Unemployment Claims,Medium,785K,784K,
2021-01-14,8:30am,GBP,CB Leading Index m/m,Medium,,-1.7%,
2021-01-14,9:30am,USD,Natural Gas Storage,Medium,-129B,-130B,
2021-01-14,11:30am,USD,Fed Chairman Powell Speaks,High,,,
2021-01-14,6:15pm,USD,President Biden Speaks,High,,,
2021-01-14,10:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.3%,1.6%,
2021-01-15,FriJan 15,GBP,GDP m/m,Medium,-4.6%,0.6%,
2021-01-15,FriJan 15,GBP,Goods Trade Balance,Medium,-11.1B,-13.3B,
2021-01-15,FriJan 15,GBP,Index of Services 3m/3m,Medium,2.5%,10.0%,
2021-01-15,FriJan 15,GBP,Industrial Production m/m,Medium,0.5%,1.1%,
2021-01-15,FriJan 15,GBP,Manufacturing Production m/m,Medium,1.0%,1.6%,
2021-01-15,1:45am,EUR,French Final CPI m/m,Medium,0.2%,0.2%,
2021-01-15,1:45am,EUR,French Gov Budget Balance,Medium,,-159.9B,
2021-01-15,4:00am,EUR,Trade Balance,Medium,22.3B,25.2B,
2021-01-15,7:06am,GBP,NIESR GDP Estimate,Medium,,4.1%,
2021-01-15,7:30am,USD,Core Retail Sales m/m,High,-0.1%,-1.3%,
2021-01-15,7:30am,USD,Retail Sales m/m,High,0.0%,-1.4%,
2021-01-15,7:30am,USD,Core PPI m/m,Medium,0.1%,0.1%,
2021-01-15,7:30am,USD,Empire State Manufacturing Index,Medium,5.7,4.9,
2021-01-15,7:30am,USD,PPI m/m,Medium,0.4%,0.1%,
2021-01-15,8:15am,USD,Capacity Utilization Rate,Medium,73.4%,73.4%,
2021-01-15,8:15am,USD,Industrial Production m/m,Medium,0.5%,0.5%,
2021-01-15,9:00am,USD,Business Inventories m/m,Medium,0.5%,0.8%,
2021-01-15,9:00am,USD,Prelim UoM Consumer Sentiment,Medium,79.5,80.7,
2021-01-15,9:00am,USD,Prelim UoM Inflation Expectations,Medium,,2.5%,
2021-01-17,10:30pm,JPY,Revised Industrial Production m/m,Medium,0.0%,0.0%,
2021-01-18,5:00am,EUR,German Buba Monthly Report,Medium,,,
2021-01-18,All Day,USD,Bank Holiday,Low,,,
2021-01-18,7:30am,GBP,BOE Gov Bailey Speaks,Low,,,
2021-01-19,1:30am,CHF,PPI m/m,Medium,0.1%,-0.1%,
2021-01-19,3:00am,EUR,Current Account,Medium,28.2B,25.6B,
2021-01-19,3:00am,EUR,Italian Trade Balance,Medium,6.23B,7.58B,
2021-01-19,All Day,EUR,ECOFIN Meetings,Medium,,,
2021-01-19,4:00am,EUR,ZEW Economic Sentiment,Medium,54.1,54.4,
2021-01-19,4:00am,EUR,German ZEW Economic Sentiment,Medium,55.1,55.0,
2021-01-19,12:00pm,GBP,MPC Member Haldane Speaks,Medium,,,
2021-01-19,3:00pm,USD,TIC Long-Term Purchases,Medium,45.4B,51.9B,
2021-01-20,WedJan 20,GBP,Core CPI y/y,Medium,1.3%,1.1%,
2021-01-20,WedJan 20,GBP,CPI y/y,Medium,0.5%,0.3%,
2021-01-20,WedJan 20,GBP,PPI Input m/m,Medium,0.8%,0.4%,
2021-01-20,WedJan 20,GBP,PPI Output m/m,Medium,0.2%,0.3%,
2021-01-20,WedJan 20,GBP,RPI y/y,Medium,1.2%,0.9%,
2021-01-20,3:30am,GBP,HPI y/y,Medium,5.5%,5.9%,
2021-01-20,4:00am,EUR,Final Core CPI y/y,Medium,0.2%,0.2%,
2021-01-20,4:00am,EUR,Final CPI y/y,Medium,-0.3%,-0.3%,
2021-01-20,4:34am,EUR,German 30-y Bond Auction,Medium,,-0.06|1.6,
2021-01-20,9:00am,USD,NAHB Housing Market Index,Medium,86,86,
2021-01-20,10:52am,USD,President Biden Speaks,High,,,
2021-01-20,11:00am,GBP,BOE Gov Bailey Speaks,High,,,
2021-01-20,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-01-20,5:50pm,JPY,Trade Balance,Medium,0.70T,0.55T,
2021-01-20,8:38pm,JPY,BOJ Outlook Report,High,,,
2021-01-20,8:38pm,JPY,Monetary Policy Statement,High,,,
2021-01-20,8:38pm,JPY,BOJ Policy Rate,Medium,-0.10%,-0.10%,
2021-01-21,3:30am,GBP,BOE Credit Conditions Survey,Medium,,,
2021-01-21,5:00am,GBP,CBI Industrial Order Expectations,Medium,-35,-25,
2021-01-21,6:45am,EUR,Monetary Policy Statement,High,,,
2021-01-21,6:45am,EUR,Main Refinancing Rate,Low,0.00%,0.00%,
2021-01-21,7:30am,EUR,ECB Press Conference,High,,,
2021-01-21,7:30am,USD,Philly Fed Manufacturing Index,Low,11.2,11.1,
2021-01-21,7:30am,USD,Unemployment Claims,Low,930K,926K,
2021-01-21,7:30am,USD,Building Permits,Medium,1.60M,1.64M,
2021-01-21,7:30am,USD,Housing Starts,Medium,1.56M,1.58M,
2021-01-21,8:30am,EUR,Consumer Confidence,Medium,-15,-14,
2021-01-21,5:30pm,JPY,National Core CPI y/y,Medium,-1.1%,-0.9%,
2021-01-21,6:01pm,GBP,GfK Consumer Confidence,Medium,-30,-26,
2021-01-21,6:30pm,JPY,Flash Manufacturing PMI,Medium,50.1,50.0,
2021-01-22,FriJan 22,GBP,Public Sector Net Borrowing,Medium,31.5B,25.4B,
2021-01-22,2:15am,EUR,French Flash Services PMI,High,48.3,49.1,
2021-01-22,2:15am,EUR,French Flash Manufacturing PMI,Low,50.6,51.1,
2021-01-22,2:30am,EUR,German Flash Manufacturing PMI,High,57.3,58.3,
2021-01-22,2:30am,EUR,German Flash Services PMI,High,45.1,47.0,
2021-01-22,3:00am,EUR,Flash Manufacturing PMI,Low,54.5,55.2,
2021-01-22,3:00am,EUR,Flash Services PMI,Low,44.4,46.4,
2021-01-22,3:30am,GBP,Flash Manufacturing PMI,Low,53.5,57.5,
2021-01-22,3:30am,GBP,Flash Services PMI,Low,45.2,49.4,
2021-01-22,8:45am,USD,Flash Manufacturing PMI,Low,56.6,57.1,
2021-01-22,8:45am,USD,Flash Services PMI,Medium,53.3,54.8,
2021-01-22,9:00am,USD,Existing Home Sales,Medium,6.55M,6.71M,
2021-01-22,9:30am,USD,Natural Gas Storage,Medium,-162B,-134B,
2021-01-22,10:00am,USD,Crude Oil Inventories,Medium,-1.2M,-3.2M,
2021-01-25,3:00am,EUR,German ifo Business Climate,Medium,91.5,92.2,
2021-01-25,8:00am,EUR,Belgian NBB Business Climate,Medium,-8.0,-8.4,
2021-01-25,10:15am,EUR,ECB President Lagarde Speaks,Low,,,
2021-01-25,5:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2021-01-25,5:50pm,JPY,SPPI y/y,Medium,-0.6%,-0.5%,
2021-01-25,11:00pm,JPY,BOJ Core CPI y/y,Medium,-0.1%,-0.1%,
2021-01-26,TueJan 26,GBP,Claimant Count Change,Medium,47.5K,38.1K,
2021-01-26,TueJan 26,GBP,Unemployment Rate,Medium,5.1%,4.9%,
2021-01-26,5:00am,GBP,CBI Realized Sales,Medium,-32,-3,
2021-01-26,5:34am,GBP,30-y Bond Auction,Medium,,0.84|2.6,
2021-01-26,8:00am,USD,HPI m/m,Medium,0.9%,1.5%,
2021-01-26,8:00am,USD,S&P/CS Composite-20 HPI y/y,Medium,8.8%,8.0%,
2021-01-26,8:59am,USD,Richmond Manufacturing Index,Medium,18,19,
2021-01-26,9:00am,USD,CB Consumer Confidence,Low,88.9,87.1,
2021-01-26,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-01-26,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-1.8%,
2021-01-27,3:00am,CHF,UBS Economic Expectations,Medium,,46.8,
2021-01-27,4:34am,EUR,German 10-y Bond Auction,Medium,,-0.52|1.6,
2021-01-27,7:30am,USD,Core Durable Goods Orders m/m,Medium,0.5%,0.4%,
2021-01-27,7:30am,USD,Durable Goods Orders m/m,Medium,1.0%,1.0%,
2021-01-27,9:30am,USD,Crude Oil Inventories,Medium,1.6M,4.4M,
2021-01-27,1:00pm,USD,FOMC Statement,High,,,
2021-01-27,1:00pm,USD,Federal Funds Rate,Low,<0.25%,<0.25%,
2021-01-27,1:30pm,USD,FOMC Press Conference,High,,,
2021-01-27,5:50pm,JPY,Retail Sales y/y,Medium,-0.4%,0.6%,
2021-01-28,All Day,EUR,German Prelim CPI m/m,Medium,0.4%,0.5%,
2021-01-28,2:00am,EUR,Spanish Unemployment Rate,Medium,16.7%,16.3%,
2021-01-28,4:12am,EUR,Italian 10-y Bond Auction,Medium,,0.59|1.6,
2021-01-28,7:30am,USD,Advance GDP q/q,High,4.2%,33.4%,
2021-01-28,7:30am,USD,Unemployment Claims,Low,880K,914K,
2021-01-28,7:30am,USD,Goods Trade Balance,Medium,-83.4B,-85.5B,
2021-01-28,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,0.5%,0.0%,
2021-01-28,7:32am,USD,Advance GDP Price Index q/q,Low,2.2%,3.5%,
2021-01-28,9:00am,USD,CB Leading Index m/m,Low,0.3%,0.7%,
2021-01-28,9:00am,USD,New Home Sales,Medium,860K,829K,
2021-01-28,9:30am,USD,Natural Gas Storage,Medium,-140B,-187B,
2021-01-28,5:30pm,JPY,Tokyo Core CPI y/y,Medium,-0.6%,-0.9%,
2021-01-28,5:30pm,JPY,Unemployment Rate,Medium,3.0%,2.9%,
2021-01-28,5:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2021-01-28,5:50pm,JPY,Prelim Industrial Production m/m,Medium,-1.4%,-0.5%,
2021-01-28,11:00pm,JPY,Housing Starts y/y,Medium,-3.8%,-3.7%,
2021-01-28,11:02pm,JPY,Consumer Confidence,Medium,29.1,31.8,
2021-01-29,FriJan 29,EUR,French Flash GDP q/q,Medium,-4.0%,18.7%,
2021-01-29,1:00am,EUR,German Import Prices m/m,Medium,1.0%,0.5%,
2021-01-29,2:00am,CHF,KOF Economic Barometer,Low,102.2,104.1,
2021-01-29,2:00am,EUR,Spanish Flash CPI y/y,Medium,-0.5%,-0.5%,
2021-01-29,2:00am,EUR,Spanish Flash GDP q/q,Medium,-1.4%,16.4%,
2021-01-29,2:55am,EUR,German Unemployment Change,Medium,7K,-40K,
2021-01-29,3:00am,EUR,German Prelim GDP q/q,Low,0.0%,8.5%,
2021-01-29,3:00am,EUR,M3 Money Supply y/y,Medium,11.0%,11.0%,
2021-01-29,3:00am,EUR,Private Loans y/y,Medium,3.2%,3.1%,
2021-01-29,7:30am,USD,Core PCE Price Index m/m,Medium,0.1%,0.0%,
2021-01-29,7:30am,USD,Employment Cost Index q/q,Medium,0.5%,0.5%,
2021-01-29,7:30am,USD,Personal Income m/m,Medium,0.1%,-1.3%,
2021-01-29,7:30am,USD,Personal Spending m/m,Medium,-0.4%,-0.7%,
2021-01-29,8:45am,USD,Chicago PMI,Medium,58.4,59.5,
2021-01-29,9:00am,USD,Pending Home Sales m/m,Medium,-0.5%,-2.5%,
2021-01-29,9:00am,USD,Revised UoM Consumer Sentiment,Medium,79.2,79.2,
2021-01-29,9:00am,USD,Revised UoM Inflation Expectations,Medium,,3.0%,
2021-01-31,6:30pm,JPY,Final Manufacturing PMI,Medium,49.8,49.7,
2021-02-01,1:30am,CHF,Retail Sales y/y,Medium,1.5%,1.8%,
2021-02-01,2:15am,EUR,Spanish Manufacturing PMI,Medium,50.2,51.0,
2021-02-01,2:30am,CHF,Manufacturing PMI,Medium,56.5,58.0,
2021-02-01,2:45am,EUR,Italian Manufacturing PMI,Medium,52.5,52.8,
2021-02-01,2:50am,EUR,French Final Manufacturing PMI,Medium,51.5,51.5,
2021-02-01,2:55am,EUR,German Final Manufacturing PMI,Medium,57.0,57.0,
2021-02-01,3:00am,EUR,Final Manufacturing PMI,Medium,54.7,54.7,
2021-02-01,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,9.0%,8.8%,
2021-02-01,3:30am,GBP,Final Manufacturing PMI,Low,52.9,52.9,
2021-02-01,3:30am,GBP,M4 Money Supply m/m,Medium,0.9%,0.8%,
2021-02-01,3:30am,GBP,Mortgage Approvals,Medium,100K,105K,
2021-02-01,3:30am,GBP,Net Lending to Individuals m/m,Medium,4.3B,4.3B,
2021-02-01,4:00am,EUR,Unemployment Rate,Medium,8.3%,8.3%,
2021-02-01,8:45am,USD,Final Manufacturing PMI,Medium,59.1,59.1,
2021-02-01,9:00am,USD,ISM Manufacturing PMI,High,60.0,60.7,
2021-02-01,9:00am,USD,Construction Spending m/m,Medium,0.8%,1.1%,
2021-02-01,9:00am,USD,ISM Manufacturing Prices,Medium,72.0,77.6,
2021-02-01,1:00pm,USD,FOMC Member Bostic Speaks,Medium,,,
2021-02-01,1:00pm,USD,Loan Officer Survey,Medium,,,
2021-02-01,5:50pm,JPY,Monetary Base y/y,Medium,19.2%,18.3%,
2021-02-01,9:35pm,JPY,10-y Bond Auction,Medium,,0.02|3.4,
2021-02-02,1:45am,EUR,French Prelim CPI m/m,Medium,0.0%,0.2%,
2021-02-02,2:00am,EUR,Spanish Unemployment Change,Medium,35.3K,36.8K,
2021-02-02,3:00am,EUR,Italian Prelim GDP q/q,Medium,-2.0%,15.9%,
2021-02-02,4:00am,EUR,Prelim Flash GDP q/q,Medium,-0.9%,12.5%,
2021-02-02,9:00am,USD,RCM/TIPP Economic Optimism,Medium,51.0,50.1,
2021-02-02,All Day,USD,Wards Total Vehicle Sales,Medium,16.1M,16.3M,
2021-02-02,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-02-03,2:15am,EUR,Spanish Services PMI,Medium,45.1,48.0,
2021-02-03,2:45am,EUR,Italian Services PMI,Medium,39.5,39.7,
2021-02-03,2:50am,EUR,French Final Services PMI,Medium,46.5,46.5,
2021-02-03,2:55am,EUR,German Final Services PMI,Medium,46.8,46.8,
2021-02-03,3:00am,EUR,Final Services PMI,Medium,45.0,45.0,
2021-02-03,3:30am,GBP,Final Services PMI,Low,38.8,38.8,
2021-02-03,4:00am,EUR,Core CPI Flash Estimate y/y,Medium,0.9%,0.2%,
2021-02-03,4:00am,EUR,CPI Flash Estimate y/y,Medium,0.6%,-0.3%,
2021-02-03,4:00am,EUR,PPI m/m,Medium,0.7%,0.4%,
2021-02-03,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.2%,0.2%,
2021-02-03,4:06am,GBP,10-y Bond Auction,Medium,,0.33|2.9,
2021-02-03,7:15am,USD,ADP Non-Farm Employment Change,Low,48K,-78K,
2021-02-03,8:45am,USD,Final Services PMI,Medium,57.4,57.5,
2021-02-03,9:00am,USD,ISM Services PMI,Low,56.7,57.2,
2021-02-03,9:30am,USD,Crude Oil Inventories,Low,-0.6M,-9.9M,
2021-02-03,4:00pm,USD,FOMC Member Evans Speaks,Medium,,,
2021-02-03,9:35pm,JPY,30-y Bond Auction,Medium,,0.65|3.0,
2021-02-04,3:00am,EUR,ECB Economic Bulletin,Medium,,,
2021-02-04,3:30am,GBP,Construction PMI,Medium,53.0,54.6,
2021-02-04,3:50am,EUR,Spanish 10-y Bond Auction,Medium,,-0.03|3.0,
2021-02-04,4:00am,EUR,Retail Sales m/m,Medium,2.4%,-5.7%,
2021-02-04,4:08am,EUR,French 10-y Bond Auction,Medium,,-0.33|1.9,
2021-02-04,6:00am,GBP,Asset Purchase Facility,High,875B,875B,
2021-02-04,6:00am,GBP,BOE Monetary Policy Report,High,,,
2021-02-04,6:00am,GBP,Monetary Policy Summary,High,,,
2021-02-04,6:00am,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,
2021-02-04,6:00am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2021-02-04,6:00am,GBP,Official Bank Rate,High,0.10%,0.10%,
2021-02-04,6:30am,USD,Challenger Job Cuts y/y,Medium,,134.5%,
2021-02-04,7:13am,GBP,BOE Gov Bailey Speaks,High,,,
2021-02-04,7:30am,USD,Unemployment Claims,Low,828K,812K,
2021-02-04,7:30am,USD,Prelim Nonfarm Productivity q/q,Medium,-2.9%,4.6%,
2021-02-04,7:30am,USD,Prelim Unit Labor Costs q/q,Medium,4.1%,-6.6%,
2021-02-04,9:00am,USD,Factory Orders m/m,Medium,0.7%,1.3%,
2021-02-04,9:30am,USD,Natural Gas Storage,Medium,-194B,-128B,
2021-02-04,1:00pm,USD,FOMC Member Daly Speaks,Medium,,,
2021-02-04,5:30pm,JPY,Household Spending y/y,Medium,-1.9%,1.1%,
2021-02-04,11:00pm,JPY,Leading Indicators,Medium,95.1%,96.4%,
2021-02-05,1:45am,EUR,French Prelim Private Payrolls q/q,Medium,-0.7%,1.6%,
2021-02-05,1:45am,EUR,French Trade Balance,Medium,-4.2B,-3.8B,
2021-02-05,2:00am,CHF,Foreign Currency Reserves,Medium,,892B,
2021-02-05,2:30am,GBP,Halifax HPI m/m,Medium,0.7%,0.0%,
2021-02-05,3:00am,EUR,Italian Retail Sales m/m,Medium,1.5%,-6.9%,
2021-02-05,6:15am,GBP,BOE Gov Bailey Speaks,High,,,
2021-02-05,7:30am,GBP,BOE Gov Bailey Speaks,Low,,,
2021-02-05,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,1.0%,
2021-02-05,7:30am,USD,Non-Farm Employment Change,High,85K,-227K,
2021-02-05,7:30am,USD,Unemployment Rate,High,6.7%,6.7%,
2021-02-05,7:30am,USD,Trade Balance,Medium,-66.0B,-69.0B,
2021-02-05,2:00pm,USD,Consumer Credit m/m,Medium,12.1B,13.9B,
2021-02-07,5:50pm,JPY,Bank Lending y/y,Medium,6.3%,6.2%,
2021-02-07,5:50pm,JPY,Current Account,Medium,2.21T,2.34T,
2021-02-07,11:02pm,JPY,Economy Watchers Sentiment,Medium,30.5,35.5,
2021-02-08,1:00am,EUR,German Industrial Production m/m,Medium,0.1%,1.5%,
2021-02-08,3:30am,EUR,Sentix Investor Confidence,Medium,4.1,1.3,
2021-02-08,5:30pm,JPY,Average Cash Earnings y/y,Medium,-4.7%,-1.8%,
2021-02-08,5:50pm,JPY,M2 Money Stock y/y,Medium,9.2%,9.1%,
2021-02-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,5.4%,4.8%,
2021-02-08,11:59pm,JPY,Prelim Machine Tool Orders y/y,Medium,,9.9%,
2021-02-09,3:00am,EUR,Italian Industrial Production m/m,Medium,2.1%,-1.4%,
2021-02-09,5:00am,USD,NFIB Small Business Index,Medium,96.6,95.9,
2021-02-09,9:00am,USD,JOLTS Job Openings,Medium,6.42M,6.57M,
2021-02-09,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2021-02-09,5:50pm,JPY,PPI y/y,Medium,-1.6%,-2.0%,
2021-02-10,1:45am,EUR,French Industrial Production m/m,Medium,0.4%,-0.7%,
2021-02-10,7:30am,USD,CPI m/m,High,0.3%,0.4%,
2021-02-10,7:30am,USD,CPI y/y,High,1.4%,1.4%,
2021-02-10,7:30am,USD,Core CPI m/m,Low,0.2%,0.1%,
