date,time,currency,event,impact,actual,forecast,previous
2024-01-04,2:15am,EUR,Spanish Services PMI,Medium,51.1,51.0,
2024-01-04,2:45am,EUR,Italian Services PMI,Medium,49.8,49.5,
2024-01-04,2:50am,EUR,French Final Services PMI,Medium,44.3,44.3,
2024-01-04,2:55am,EUR,German Final Services PMI,Medium,48.4,48.4,
2024-01-04,3:00am,EUR,Final Services PMI,Medium,48.1,48.1,
2024-01-04,3:30am,GBP,Final Services PMI,Medium,52.7,52.7,
2024-01-04,3:30am,GBP,M4 Money Supply m/m,Medium,0.2%,0.3%,
2024-01-04,3:30am,GBP,Mortgage Approvals,Medium,48K,48K,
2024-01-04,3:30am,GBP,Net Lending to Individuals m/m,Medium,1.6B,1.3B,
2024-01-04,4:01am,EUR,French 10-y Bond Auction,Medium,,2.75|3.0,
2024-01-04,6:30am,USD,Challenger Job Cuts y/y,Medium,,-40.8%,
2024-01-04,7:15am,USD,ADP Non-Farm Employment Change,High,120K,101K,
2024-01-04,7:30am,USD,Unemployment Claims,High,217K,220K,
2024-01-04,8:45am,USD,Final Services PMI,Medium,51.3,51.3,
2024-01-04,9:30am,USD,Natural Gas Storage,Medium,-33B,-87B,
2024-01-04,10:00am,USD,Crude Oil Inventories,Medium,-3.2M,-7.1M,
2024-01-04,5:50pm,JPY,Monetary Base y/y,Medium,9.0%,8.9%,
2024-01-04,11:00pm,JPY,Consumer Confidence,Medium,36.4,36.1,
2024-01-05,FriJan 5,GBP,Halifax HPI m/m,Medium,0.1%,0.6%,
2024-01-05,3:30am,GBP,Construction PMI,Low,46.1,45.5,
2024-01-05,4:00am,EUR,Core CPI Flash Estimate y/y,Low,3.4%,3.6%,
2024-01-05,4:00am,EUR,CPI Flash Estimate y/y,Low,3.0%,2.4%,
2024-01-05,4:00am,EUR,PPI m/m,Medium,-0.1%,0.3%,
2024-01-05,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.2%,-0.5%,
2024-01-05,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.4%,
2024-01-05,7:30am,USD,Non-Farm Employment Change,High,168K,173K,
2024-01-05,7:30am,USD,Unemployment Rate,High,3.8%,3.7%,
2024-01-05,9:00am,USD,ISM Services PMI,High,52.5,52.7,
2024-01-05,9:00am,USD,Factory Orders m/m,Medium,2.0%,-3.4%,
2024-01-05,12:30pm,USD,FOMC Member Barkin Speaks,Low,,,
2024-01-08,MonJan 8,EUR,German Trade Balance,Medium,17.9B,17.7B,
2024-01-08,1:30am,CHF,CPI m/m,High,-0.1%,-0.2%,
2024-01-08,1:30am,CHF,Retail Sales y/y,Medium,0.0%,-0.3%,
2024-01-08,3:30am,EUR,Sentix Investor Confidence,Medium,-15.5,-16.8,
2024-01-08,4:00am,EUR,Retail Sales m/m,Medium,-0.3%,0.4%,
2024-01-08,11:30am,USD,FOMC Member Bostic Speaks,Medium,,,
2024-01-08,2:00pm,USD,Consumer Credit m/m,Medium,8.9B,5.8B,
2024-01-08,5:30pm,JPY,Tokyo Core CPI y/y,Low,2.1%,2.3%,
2024-01-08,5:30pm,JPY,Household Spending y/y,Medium,-2.2%,-2.5%,
2024-01-08,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,2.3%,2.6%,
2024-01-09,1:00am,EUR,German Industrial Production m/m,Medium,0.4%,-0.3%,
2024-01-09,1:45am,EUR,French Trade Balance,Medium,-7.9B,-8.5B,
2024-01-09,2:00am,CHF,Foreign Currency Reserves,Low,,642B,
2024-01-09,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,7.8%,7.7%,
2024-01-09,4:00am,EUR,Unemployment Rate,Medium,6.5%,6.5%,
2024-01-09,5:00am,USD,NFIB Small Business Index,Medium,90.7,90.6,
2024-01-09,7:30am,USD,Trade Balance,Medium,-64.9B,-64.5B,
2024-01-09,9:02am,USD,RCM/TIPP Economic Optimism,Medium,42.0,40.0,
2024-01-09,11:00am,USD,FOMC Member Barr Speaks,Medium,,,
2024-01-09,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2024-01-09,5:30pm,JPY,Average Cash Earnings y/y,Medium,1.5%,1.5%,
2024-01-09,9:35pm,JPY,10-y Bond Auction,Medium,,0.70|2.8,
2024-01-10,3:00am,EUR,Italian Retail Sales m/m,Medium,0.2%,0.4%,
2024-01-10,4:34am,EUR,German 10-y Bond Auction,Medium,,2.45|1.7,
2024-01-10,8:15am,GBP,BOE Gov Bailey Speaks,High,,,
2024-01-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,-0.2%,-0.2%,
2024-01-10,9:30am,USD,Crude Oil Inventories,Medium,-0.2M,-5.5M,
2024-01-10,12:01pm,USD,10-y Bond Auction,Low,,4.30|2.5,
2024-01-10,2:15pm,USD,FOMC Member Williams Speaks,Medium,,,
2024-01-10,11:00pm,JPY,Leading Indicators,Medium,107.9%,108.9%,
2024-01-11,ThuJan 11,EUR,Italian Industrial Production m/m,Medium,-0.2%,-0.2%,
2024-01-11,3:30am,GBP,Housing Equity Withdrawal q/q,Medium,-20.4B,-23.5B,
2024-01-11,7:30am,USD,Core CPI m/m,High,0.3%,0.3%,
2024-01-11,7:30am,USD,CPI m/m,High,0.2%,0.1%,
2024-01-11,7:30am,USD,CPI y/y,High,3.2%,3.1%,
2024-01-11,7:30am,USD,Unemployment Claims,High,209K,203K,
2024-01-11,9:30am,USD,Natural Gas Storage,Medium,-121B,-14B,
2024-01-11,12:01pm,USD,30-y Bond Auction,Low,,4.34|2.4,
2024-01-11,1:00pm,USD,Federal Budget Balance,Medium,-66.2B,-314.0B,
2024-01-11,5:50pm,JPY,Bank Lending y/y,Medium,2.7%,2.8%,
2024-01-11,5:50pm,JPY,Current Account,Medium,2.18T,2.62T,
2024-01-11,9:35pm,JPY,30-y Bond Auction,Medium,,1.62|2.6,
2024-01-11,11:00pm,JPY,Economy Watchers Sentiment,Medium,49.9,49.5,
2024-01-12,FriJan 12,GBP,Construction Output m/m,Medium,0.2%,-0.4%,
2024-01-12,FriJan 12,GBP,Goods Trade Balance,Medium,-15.7B,-15.9B,
2024-01-12,FriJan 12,GBP,Index of Services 3m/3m,Medium,0.1%,-0.1%,
2024-01-12,FriJan 12,GBP,Industrial Production m/m,Medium,0.3%,-1.3%,
2024-01-12,FriJan 12,GBP,Manufacturing Production m/m,Medium,0.3%,-1.2%,
2024-01-12,1:45am,EUR,French Consumer Spending m/m,Medium,-0.1%,-0.9%,
2024-01-12,1:45am,EUR,French Final CPI m/m,Medium,0.1%,0.1%,
2024-01-12,6:35am,GBP,NIESR GDP Estimate,Medium,,-0.2%,
2024-01-12,7:30am,USD,Core PPI m/m,High,0.2%,0.0%,
2024-01-12,7:30am,USD,PPI m/m,High,0.1%,-0.1%,
2024-01-14,6:01pm,GBP,Rightmove HPI m/m,Medium,,-1.9%,
2024-01-14,11:59pm,JPY,Prelim Machine Tool Orders y/y,Medium,,-13.6%,
2024-01-15,3:00am,EUR,Italian Trade Balance,Medium,5.20B,4.73B,
2024-01-15,4:00am,EUR,Industrial Production m/m,Medium,-0.3%,-0.7%,
2024-01-15,4:00am,EUR,Trade Balance,Medium,11.2B,11.1B,
2024-01-15,All Day,EUR,Eurogroup Meetings,Medium,,,
2024-01-15,All Day,USD,Bank Holiday,Low,,,
2024-01-15,5:50pm,JPY,PPI y/y,Medium,-0.3%,0.3%,
2024-01-16,TueJan 16,GBP,Claimant Count Change,High,18.1K,0.6K,
2024-01-16,TueJan 16,GBP,Average Earnings Index 3m/y,Low,6.8%,7.2%,
2024-01-16,TueJan 16,GBP,Unemployment Rate,Medium,4.2%,4.2%,
2024-01-16,4:00am,EUR,German ZEW Economic Sentiment,Medium,11.6,12.8,
2024-01-16,4:00am,EUR,ZEW Economic Sentiment,Medium,20.2,23.0,
2024-01-16,All Day,EUR,ECOFIN Meetings,Medium,,,
2024-01-16,7:30am,USD,Empire State Manufacturing Index,High,-4.9,-14.5,
2024-01-16,9:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-01-16,10:00am,USD,FOMC Member Waller Speaks,Medium,,,
2024-01-17,WedJan 17,GBP,Core CPI y/y,Medium,4.9%,5.1%,
2024-01-17,WedJan 17,GBP,PPI Input m/m,Medium,-0.6%,-0.4%,
2024-01-17,WedJan 17,GBP,PPI Output m/m,Medium,-0.2%,0.0%,
2024-01-17,WedJan 17,GBP,RPI y/y,Medium,5.1%,5.3%,
2024-01-17,1:45am,EUR,French Gov Budget Balance,Medium,,-177.7B,
2024-01-17,3:30am,GBP,HPI y/y,Medium,-1.9%,-1.3%,
2024-01-17,4:00am,EUR,Final Core CPI y/y,Medium,3.4%,3.4%,
2024-01-17,4:00am,EUR,Final CPI y/y,Medium,2.9%,2.9%,
2024-01-17,4:36am,EUR,German 30-y Bond Auction,Medium,,2.81|3.0,
2024-01-17,5:33am,GBP,10-y Bond Auction,Medium,,3.74|2.8,
2024-01-17,7:30am,USD,Core Retail Sales m/m,High,0.2%,0.2%,
2024-01-17,7:30am,USD,Retail Sales m/m,High,0.4%,0.3%,
2024-01-17,7:30am,USD,Import Prices m/m,Medium,-0.6%,-0.5%,
2024-01-17,8:00am,USD,FOMC Member Barr Speaks,Medium,,,
2024-01-17,8:00am,USD,FOMC Member Bowman Speaks,Medium,,,
2024-01-17,8:15am,USD,Industrial Production m/m,Low,-0.1%,0.0%,
2024-01-17,8:15am,USD,Capacity Utilization Rate,Medium,78.7%,78.6%,
2024-01-17,9:00am,USD,Business Inventories m/m,Medium,-0.1%,-0.1%,
2024-01-17,9:00am,USD,NAHB Housing Market Index,Medium,39,37,
2024-01-17,9:15am,EUR,ECB President Lagarde Speaks,Low,,,
2024-01-17,12:30pm,EUR,German Buba President Nagel Speaks,Medium,,,
2024-01-17,1:00pm,USD,Beige Book,Medium,,,
2024-01-17,2:00pm,USD,FOMC Member Williams Speaks,Medium,,,
2024-01-17,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2024-01-17,5:50pm,JPY,Core Machinery Orders m/m,Medium,-0.8%,0.7%,
2024-01-17,6:01pm,GBP,RICS House Price Balance,Medium,-35%,-41%,
2024-01-17,10:30pm,JPY,Revised Industrial Production m/m,Medium,-0.9%,-0.9%,
2024-01-18,3:30am,GBP,BOE Credit Conditions Survey,Medium,,,
2024-01-18,4:30am,CHF,SNB Chairman Jordan Speaks,Low,,,
2024-01-18,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Medium,,,
2024-01-18,6:30am,USD,FOMC Member Bostic Speaks,Medium,,,
2024-01-18,7:30am,USD,Unemployment Claims,High,206K,203K,
2024-01-18,7:30am,USD,Building Permits,Low,1.47M,1.47M,
2024-01-18,7:30am,USD,Philly Fed Manufacturing Index,Low,-6.6,-10.5,
2024-01-18,7:30am,USD,Housing Starts,Medium,1.43M,1.53M,
2024-01-18,9:15am,EUR,ECB President Lagarde Speaks,Low,,,
2024-01-18,9:30am,USD,Natural Gas Storage,Medium,-166B,-140B,
2024-01-18,10:00am,USD,Crude Oil Inventories,Medium,-0.6M,1.3M,
2024-01-18,11:05am,USD,FOMC Member Bostic Speaks,Medium,,,
2024-01-18,5:30pm,JPY,National Core CPI y/y,Medium,2.3%,2.5%,
2024-01-18,10:30pm,JPY,Tertiary Industry Activity m/m,Medium,0.2%,-0.2%,
2024-01-19,FriJan 19,GBP,Retail Sales m/m,High,-0.5%,1.4%,
2024-01-19,1:30am,CHF,PPI m/m,Medium,-0.6%,-0.9%,
2024-01-19,4:00am,EUR,ECB President Lagarde Speaks,Low,,,
2024-01-19,8:30am,GBP,CB Leading Index m/m,Medium,,-0.5%,
2024-01-19,9:00am,USD,Prelim UoM Consumer Sentiment,High,69.8,69.7,
2024-01-19,9:00am,USD,Existing Home Sales,Low,3.83M,3.82M,
2024-01-19,9:00am,USD,Prelim UoM Inflation Expectations,Low,,3.1%,
2024-01-19,3:00pm,USD,TIC Long-Term Purchases,Medium,21.7B,3.4B,
2024-01-19,3:15pm,USD,FOMC Member Daly Speaks,Medium,,,
2024-01-22,9:09pm,JPY,BOJ Outlook Report,High,,,
2024-01-22,9:09pm,JPY,Monetary Policy Statement,High,,,
2024-01-22,9:09pm,JPY,BOJ Policy Rate,Low,-0.10%,-0.10%,
2024-01-22,11:00pm,JPY,BOJ Core CPI y/y,Medium,2.8%,2.7%,
2024-01-23,1:00am,GBP,Public Sector Net Borrowing,Medium,11.4B,12.8B,
2024-01-23,8:59am,USD,Richmond Manufacturing Index,Low,-7,-11,
2024-01-23,9:00am,EUR,Consumer Confidence,Medium,-14,-15,
2024-01-23,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2024-01-23,5:50pm,JPY,Trade Balance,Medium,-0.45T,-0.35T,
2024-01-23,6:30pm,JPY,Flash Manufacturing PMI,Medium,48.2,47.9,
2024-01-24,WedJan 24,EUR,French Flash Services PMI,High,46.1,45.7,
2024-01-24,2:30am,EUR,German Flash Manufacturing PMI,High,43.7,43.3,
2024-01-24,2:30am,EUR,German Flash Services PMI,High,49.3,49.3,
2024-01-24,3:00am,EUR,Flash Manufacturing PMI,Low,44.8,44.4,
2024-01-24,3:00am,EUR,Flash Services PMI,Low,49.1,48.8,
2024-01-24,3:30am,GBP,Flash Manufacturing PMI,High,46.7,46.2,
2024-01-24,3:30am,GBP,Flash Services PMI,High,53.1,53.4,
2024-01-24,5:00am,GBP,CBI Industrial Order Expectations,Medium,-23,-23,
2024-01-24,8:45am,USD,Flash Manufacturing PMI,High,47.6,47.9,
2024-01-24,8:45am,USD,Flash Services PMI,High,51.4,51.4,
2024-01-24,9:30am,USD,Crude Oil Inventories,Medium,-1.2M,-2.5M,
2024-01-25,5:00am,GBP,CBI Realized Sales,Medium,-19,-32,
2024-01-25,7:15am,EUR,Main Refinancing Rate,High,4.50%,4.50%,
2024-01-25,7:15am,EUR,Monetary Policy Statement,High,,,
2024-01-25,7:30am,USD,Advance GDP q/q,High,2.0%,4.9%,
2024-01-25,7:30am,USD,Unemployment Claims,High,199K,189K,
2024-01-25,7:30am,USD,Advance GDP Price Index q/q,Low,2.3%,3.3%,
2024-01-25,7:30am,USD,Core Durable Goods Orders m/m,Low,0.2%,0.4%,
2024-01-25,7:30am,USD,Durable Goods Orders m/m,Low,1.2%,5.5%,
2024-01-25,7:30am,USD,Goods Trade Balance,Medium,-88.7B,-89.3B,
2024-01-25,7:30am,USD,Prelim Wholesale Inventories m/m,Medium,-0.2%,-0.4%,
2024-01-25,7:45am,EUR,ECB Press Conference,High,,,
2024-01-25,8:00am,EUR,Belgian NBB Business Climate,Medium,-11.9,-12.7,
2024-01-25,9:00am,USD,New Home Sales,Low,648K,615K,
2024-01-25,9:30am,USD,Natural Gas Storage,Medium,-322B,-154B,
2024-01-25,5:30pm,JPY,Tokyo Core CPI y/y,Low,1.9%,2.1%,
2024-01-25,5:50pm,JPY,Monetary Policy Meeting Minutes,Medium,,,
2024-01-25,5:50pm,JPY,SPPI y/y,Medium,2.4%,2.4%,
2024-01-25,6:01pm,GBP,GfK Consumer Confidence,Medium,-21,-22,
2024-01-26,2:00am,EUR,Spanish Unemployment Rate,Medium,11.9%,11.8%,
2024-01-26,3:00am,EUR,M3 Money Supply y/y,Medium,-0.7%,-0.9%,
2024-01-26,3:00am,EUR,Private Loans y/y,Medium,0.6%,0.5%,
2024-01-26,5:00am,EUR,German Buba Monthly Report,Medium,,,
2024-01-26,7:30am,USD,Core PCE Price Index m/m,High,0.2%,0.1%,
2024-01-26,7:30am,USD,Personal Income m/m,Medium,0.3%,0.4%,
2024-01-26,7:30am,USD,Personal Spending m/m,Medium,0.5%,0.4%,
2024-01-26,9:00am,USD,Pending Home Sales m/m,Low,2.1%,-0.3%,
2024-01-29,5:30pm,JPY,Unemployment Rate,Medium,2.5%,2.5%,
2024-01-29,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,4.3%,
2024-01-30,TueJan 30,EUR,French Flash GDP q/q,Medium,0.0%,-0.1%,
2024-01-30,1:00am,CHF,Trade Balance,Medium,2.55B,3.83B,
2024-01-30,2:00am,CHF,KOF Economic Barometer,Medium,98.3,98.0,
2024-01-30,2:00am,EUR,Spanish Flash CPI y/y,Low,3.0%,3.1%,
2024-01-30,2:00am,EUR,Spanish Flash GDP q/q,Medium,0.2%,0.4%,
2024-01-30,3:00am,EUR,Italian Prelim GDP q/q,Medium,0.0%,0.1%,
2024-01-30,3:00am,EUR,German Prelim GDP q/q,Medium,-0.3%,0.0%,
2024-01-30,3:30am,GBP,M4 Money Supply m/m,Medium,0.2%,-0.1%,
2024-01-30,3:30am,GBP,Mortgage Approvals,Medium,53K,49K,
2024-01-30,3:30am,GBP,Net Lending to Individuals m/m,Medium,1.5B,2.1B,
2024-01-30,4:00am,EUR,Prelim Flash GDP q/q,Medium,-0.1%,-0.1%,
2024-01-30,4:19am,EUR,Italian 10-y Bond Auction,Medium,,4.17|1.4,
2024-01-30,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,5.8%,4.9%,
2024-01-30,8:00am,USD,HPI m/m,Medium,0.3%,0.3%,
2024-01-30,9:00am,USD,CB Consumer Confidence,High,114.2,108.0,
2024-01-30,9:00am,USD,JOLTS Job Openings,High,8.73M,8.93M,
2024-01-30,9:30am,EUR,German Buba President Nagel Speaks,Medium,,,
2024-01-30,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2024-01-30,5:50pm,JPY,BOJ Summary of Opinions,Medium,,,
2024-01-30,5:50pm,JPY,Prelim Industrial Production m/m,Medium,2.5%,-0.9%,
2024-01-30,5:50pm,JPY,Retail Sales y/y,Medium,5.0%,5.4%,
2024-01-30,11:00pm,JPY,Consumer Confidence,Medium,37.6,37.2,
2024-01-30,11:00pm,JPY,Housing Starts y/y,Medium,-6.6%,-8.5%,
2024-01-31,WedJan 31,EUR,German Retail Sales m/m,Medium,0.6%,-0.8%,
2024-01-31,WedJan 31,GBP,Nationwide HPI m/m,Medium,0.1%,0.0%,
2024-01-31,All Day,EUR,German Prelim CPI m/m,High,0.1%,0.1%,
2024-01-31,1:30am,CHF,Retail Sales y/y,Medium,0.9%,-1.5%,
2024-01-31,1:45am,EUR,French Prelim CPI m/m,Medium,0.0%,0.1%,
2024-01-31,2:55am,EUR,German Unemployment Change,Medium,11K,2K,
2024-01-31,3:00am,CHF,UBS Economic Expectations,Medium,,-23.7,
2024-01-31,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,7.5%,7.4%,
2024-01-31,4:32am,EUR,German 10-y Bond Auction,Medium,,2.19|1.7,
2024-01-31,7:15am,USD,ADP Non-Farm Employment Change,High,148K,158K,
2024-01-31,7:30am,USD,Employment Cost Index q/q,High,1.0%,1.1%,
2024-01-31,8:45am,USD,Chicago PMI,Low,47.9,46.9,
2024-01-31,9:30am,USD,Crude Oil Inventories,Medium,-0.8M,-9.2M,
2024-01-31,1:00pm,USD,Federal Funds Rate,High,5.50%,5.50%,
2024-01-31,1:00pm,USD,FOMC Statement,High,,,
2024-01-31,1:30pm,USD,FOMC Press Conference,High,,,
2024-01-31,6:30pm,JPY,Final Manufacturing PMI,Medium,48.0,48.0,
2024-01-31,9:35pm,JPY,10-y Bond Auction,Medium,,0.60|2.9,
2024-02-01,2:15am,EUR,Spanish Manufacturing PMI,Medium,47.9,46.2,
2024-02-01,2:30am,CHF,Manufacturing PMI,Medium,44.5,43.0,
2024-02-01,2:45am,EUR,Italian Manufacturing PMI,Medium,47.0,45.3,
2024-02-01,2:50am,EUR,French Final Manufacturing PMI,Medium,43.2,43.2,
2024-02-01,2:55am,EUR,German Final Manufacturing PMI,Medium,45.4,45.4,
2024-02-01,3:00am,EUR,Final Manufacturing PMI,Medium,46.6,46.6,
2024-02-01,3:30am,GBP,Final Manufacturing PMI,Medium,47.3,47.3,
2024-02-01,3:45am,EUR,Spanish 10-y Bond Auction,Medium,,3.61|2.2,
2024-02-01,4:00am,EUR,Core CPI Flash Estimate y/y,Low,3.2%,3.4%,
2024-02-01,4:00am,EUR,CPI Flash Estimate y/y,Low,2.7%,2.9%,
2024-02-01,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.5%,0.2%,
2024-02-01,4:00am,EUR,Unemployment Rate,Medium,6.4%,6.4%,
2024-02-01,4:01am,EUR,French 10-y Bond Auction,Medium,,2.59|1.8,
2024-02-01,6:00am,GBP,BOE Monetary Policy Report,High,,,
2024-02-01,6:00am,GBP,Monetary Policy Summary,High,,,
2024-02-01,6:00am,GBP,MPC Official Bank Rate Votes,High,2-0-7,3-0-6,
2024-02-01,6:00am,GBP,Official Bank Rate,High,5.25%,5.25%,
2024-02-01,6:30am,GBP,BOE Gov Bailey Speaks,High,,,
2024-02-01,6:30am,USD,Challenger Job Cuts y/y,Medium,,-20.2%,
2024-02-01,7:30am,USD,Unemployment Claims,High,213K,215K,
2024-02-01,7:30am,USD,Prelim Nonfarm Productivity q/q,Medium,2.4%,5.2%,
2024-02-01,7:30am,USD,Prelim Unit Labor Costs q/q,Medium,1.3%,-1.2%,
2024-02-01,8:45am,USD,Final Manufacturing PMI,Medium,50.3,50.3,
2024-02-01,9:00am,USD,ISM Manufacturing PMI,High,47.2,47.4,
2024-02-01,9:00am,USD,ISM Manufacturing Prices,Low,46.0,45.2,
2024-02-01,9:00am,USD,Construction Spending m/m,Medium,0.5%,0.9%,
2024-02-01,All Day,USD,Wards Total Vehicle Sales,Medium,15.7M,15.8M,
2024-02-01,9:30am,USD,Natural Gas Storage,Medium,-202B,-326B,
2024-02-01,5:50pm,JPY,Monetary Base y/y,Medium,7.5%,7.8%,
2024-02-02,FriFeb 2,EUR,French Industrial Production m/m,Medium,0.2%,0.5%,
2024-02-02,2:00am,EUR,Spanish Unemployment Change,Medium,-38.6K,-27.4K,
2024-02-02,6:15am,GBP,MPC Member Pill Speaks,Medium,,,
2024-02-02,7:30am,USD,Average Hourly Earnings m/m,High,0.3%,0.4%,
2024-02-02,7:30am,USD,Non-Farm Employment Change,High,187K,333K,
2024-02-02,7:30am,USD,Unemployment Rate,High,3.8%,3.7%,
2024-02-02,9:00am,USD,Revised UoM Consumer Sentiment,High,78.9,78.8,
2024-02-02,9:00am,USD,Factory Orders m/m,Medium,0.3%,2.6%,
2024-02-02,9:00am,USD,Revised UoM Inflation Expectations,Medium,,2.9%,
2024-02-04,SunFeb 4,USD,Fed Chairman Powell Speaks,High,,,
2024-02-05,2:15am,EUR,Spanish Services PMI,Medium,52.2,51.5,
2024-02-05,2:45am,EUR,Italian Services PMI,Medium,50.7,49.8,
2024-02-05,2:50am,EUR,French Final Services PMI,Medium,45.0,45.0,
2024-02-05,2:55am,EUR,German Final Services PMI,Medium,47.6,47.6,
2024-02-05,3:00am,EUR,Final Services PMI,Medium,48.4,48.4,
2024-02-05,3:30am,EUR,Sentix Investor Confidence,Medium,-15.0,-15.8,
2024-02-05,3:30am,GBP,Final Services PMI,Medium,53.8,53.8,
2024-02-05,4:00am,EUR,PPI m/m,Medium,-0.8%,-0.3%,
2024-02-05,8:45am,USD,Final Services PMI,Medium,52.9,52.9,
2024-02-05,9:00am,USD,ISM Services PMI,High,52.0,50.6,
2024-02-05,11:30am,GBP,MPC Member Pill Speaks,Medium,,,
2024-02-05,1:00pm,USD,FOMC Member Bostic Speaks,Medium,,,
2024-02-05,1:00pm,USD,Loan Officer Survey,Medium,,,
2024-02-05,5:30pm,JPY,Average Cash Earnings y/y,Medium,1.3%,0.7%,
2024-02-05,5:30pm,JPY,Household Spending y/y,Medium,-2.0%,-2.9%,
2024-02-05,6:01pm,GBP,BRC Retail Sales Monitor y/y,Medium,1.2%,1.9%,
2024-02-06,3:30am,GBP,Construction PMI,Low,47.2,46.8,
2024-02-06,4:00am,EUR,Retail Sales m/m,Medium,-0.9%,0.3%,
2024-02-06,9:06am,USD,RCM/TIPP Economic Optimism,Medium,47.2,44.7,
2024-02-06,11:00am,USD,FOMC Member Mester Speaks,Low,,,
2024-02-06,3:30pm,USD,API Weekly Statistical Bulletin,Medium,,,
2024-02-06,9:35pm,JPY,30-y Bond Auction,Medium,,1.63|3.0,
2024-02-06,11:00pm,JPY,Leading Indicators,Medium,109.4%,108.1%,
2024-02-07,1:00am,EUR,German Industrial Production m/m,Medium,-0.4%,-0.2%,
2024-02-07,1:00am,GBP,Halifax HPI m/m,Medium,0.8%,1.1%,
2024-02-07,1:45am,EUR,French Prelim Private Payrolls q/q,Medium,-0.1%,0.1%,
2024-02-07,1:45am,EUR,French Trade Balance,Medium,-6.0B,-5.9B,
2024-02-07,2:00am,CHF,Foreign Currency Reserves,Low,,654B,
2024-02-07,2:40am,GBP,MPC Member Breeden Speaks,Medium,,,
2024-02-07,3:00am,EUR,Italian Retail Sales m/m,Medium,0.2%,0.3%,
2024-02-07,7:30am,USD,Trade Balance,Medium,-62.0B,-61.9B,
2024-02-07,9:30am,USD,Crude Oil Inventories,Medium,1.7M,1.2M,
2024-02-07,10:00am,USD,FOMC Member Kugler Speaks,Low,,,
2024-02-07,11:30am,USD,FOMC Member Barkin Speaks,Low,,,
2024-02-07,12:01pm,USD,10-y Bond Auction,Low,,4.02|2.6,
2024-02-07,1:00pm,USD,FOMC Member Bowman Speaks,Medium,,,
2024-02-07,2:00pm,USD,Consumer Credit m/m,Medium,14.9B,23.5B,
2024-02-07,5:50pm,JPY,Bank Lending y/y,Medium,3.2%,3.0%,
2024-02-07,5:50pm,JPY,Current Account,Medium,1.93T,1.89T,
2024-02-07,6:01pm,GBP,RICS House Price Balance,Medium,-22%,-29%,
2024-02-07,11:00pm,JPY,Economy Watchers Sentiment,Medium,50.3,50.7,
