date,time,currency,event,impact,actual,forecast,previous
2014-01-08,12:01pm,USD,10-y Bond Auction,Low,,2.82|2.6,
2014-01-08,1:00pm,USD,FOMC Meeting Minutes,High,,,
2014-01-08,2:00pm,USD,Consumer Credit m/m,Medium,14.8B,17.9B,
2014-01-09,3:30am,GBP,Goods Trade Balance,Low,-9.4B,-9.7B,
2014-01-09,4:01am,EUR,French 10-y Bond Auction,Low,,2.41|2.0,
2014-01-09,5:00am,EUR,German Industrial Production m/m,Low,1.6%,-1.2%,
2014-01-09,6:00am,GBP,Asset Purchase Facility,High,375B,375B,
2014-01-09,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2014-01-09,6:30am,USD,Challenger Job Cuts y/y,Medium,,-20.6%,
2014-01-09,6:45am,EUR,Main Refinancing Rate,High,0.25%,0.25%,
2014-01-09,7:30am,EUR,ECB Press Conference,High,,,
2014-01-09,7:30am,USD,Unemployment Claims,High,337K,345K,
2014-01-09,9:30am,USD,Natural Gas Storage,Medium,-147B,-97B,
2014-01-09,12:01pm,USD,30-y Bond Auction,Medium,,3.90|2.3,
2014-01-09,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,0.6%,
2014-01-09,11:00pm,JPY,Leading Indicators,Medium,110.9%,109.8%,
2014-01-10,1:45am,EUR,French Industrial Production m/m,Low,0.6%,-0.5%,
2014-01-10,2:15am,CHF,CPI m/m,High,-0.1%,0.0%,
2014-01-10,3:30am,GBP,Manufacturing Production m/m,High,0.4%,0.2%,
2014-01-10,3:30am,GBP,Construction Output m/m,Medium,0.9%,2.0%,
2014-01-10,3:30am,GBP,Industrial Production m/m,Medium,0.4%,0.3%,
2014-01-10,4:00am,EUR,Final GDP q/q,Medium,0.1%,0.1%,
2014-01-10,7:30am,USD,Non-Farm Employment Change,High,196K,241K,
2014-01-10,7:30am,USD,Unemployment Rate,High,7.0%,7.0%,
2014-01-10,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.2%,
2014-01-10,9:00am,GBP,NIESR GDP Estimate,Low,,0.8%,
2014-01-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.4%,1.3%,
2014-01-10,9:00am,USD,RCM/TIPP Economic Optimism,Medium,45.3,43.1,
2014-01-13,1:00pm,USD,Federal Budget Balance,Low,44.3B,-135.2B,
2014-01-13,5:50pm,JPY,Current Account,Low,-0.02T,-0.06T,
2014-01-13,5:50pm,JPY,Bank Lending y/y,Medium,,2.2%,
2014-01-13,11:00pm,JPY,Economy Watchers Sentiment,Medium,54.2,53.5,
2014-01-14,1:45am,EUR,French Final CPI m/m,Medium,0.4%,0.0%,
2014-01-14,3:30am,GBP,CPI y/y,High,2.1%,2.1%,
2014-01-14,3:30am,GBP,PPI Input m/m,Low,-0.2%,-0.7%,
2014-01-14,3:30am,GBP,RPI y/y,Low,2.7%,2.6%,
2014-01-14,3:30am,GBP,Core CPI y/y,Medium,1.8%,1.8%,
2014-01-14,3:30am,GBP,ONS HPI y/y,Medium,5.9%,5.5%,
2014-01-14,3:30am,GBP,PPI Output m/m,Medium,0.2%,-0.2%,
2014-01-14,4:00am,EUR,Industrial Production m/m,Low,1.6%,-0.8%,
2014-01-14,6:30am,USD,NFIB Small Business Index,Medium,93.2,92.5,
2014-01-14,7:30am,USD,Core Retail Sales m/m,High,0.4%,0.1%,
2014-01-14,7:30am,USD,Retail Sales m/m,High,0.2%,0.4%,
2014-01-14,7:30am,USD,Import Prices m/m,Low,0.3%,-0.9%,
2014-01-14,9:00am,USD,Business Inventories m/m,Low,0.4%,0.8%,
2014-01-14,11:45am,USD,FOMC Member Plosser Speaks,Low,,,
2014-01-14,12:20pm,USD,FOMC Member Fisher Speaks,Low,,,
2014-01-14,5:50pm,JPY,M2 Money Stock y/y,Medium,4.5%,4.4%,
2014-01-14,9:45pm,JPY,30-y Bond Auction,Medium,,1.70|4.2,
2014-01-14,11:59pm,JPY,Prelim Machine Tool Orders y/y,Medium,,15.4%,
2014-01-15,4:00am,EUR,Trade Balance,Medium,16.7B,14.3B,
2014-01-15,4:00am,GBP,CB Leading Index m/m,Medium,,0.4%,
2014-01-15,7:30am,USD,PPI m/m,High,0.5%,-0.1%,
2014-01-15,7:30am,USD,Core PPI m/m,Low,0.1%,0.1%,
2014-01-15,7:30am,USD,Empire State Manufacturing Index,Low,3.2,1.0,
2014-01-15,8:15am,GBP,BOE Gov Carney Speaks,High,,,
2014-01-15,9:30am,USD,Crude Oil Inventories,Low,-0.7M,-2.7M,
2014-01-15,1:00pm,USD,Beige Book,Low,,,
2014-01-15,5:50pm,JPY,Core Machinery Orders m/m,Low,1.2%,0.6%,
2014-01-15,5:50pm,JPY,Tertiary Industry Activity m/m,Low,0.8%,-0.9%,
2014-01-15,5:50pm,JPY,PPI y/y,Medium,2.7%,2.6%,
2014-01-15,6:01pm,GBP,RICS House Price Balance,Medium,59%,58%,
2014-01-16,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2014-01-16,3:00am,EUR,Italian Trade Balance,Medium,3.88B,4.06B,
2014-01-16,4:00am,EUR,German Buba President Weidmann Speaks,Low,,,
2014-01-16,4:00am,EUR,Final CPI y/y,Low,0.8%,0.8%,
2014-01-16,4:00am,EUR,Final Core CPI y/y,Medium,0.9%,0.7%,
2014-01-16,4:35am,GBP,30-y Bond Auction,Medium,,3.61|1.7,
2014-01-16,7:30am,USD,Core CPI m/m,High,0.1%,0.2%,
2014-01-16,7:30am,USD,CPI y/y,High,1.5%,1.2%,
2014-01-16,7:30am,USD,Unemployment Claims,High,327K,328K,
2014-01-16,7:30am,USD,CPI m/m,Low,0.3%,0.0%,
2014-01-16,7:30am,USD,Treasury Sec Lew Speaks,Low,,,
2014-01-16,8:00am,USD,TIC Long-Term Purchases,Low,42.3B,28.7B,
2014-01-16,9:00am,USD,Philly Fed Manufacturing Index,High,8.8,7.0,
2014-01-16,9:00am,USD,NAHB Housing Market Index,Low,58,57,
2014-01-16,9:30am,USD,Natural Gas Storage,Medium,-296B,-157B,
2014-01-16,10:10am,USD,Fed Chairman Bernanke Speaks,High,,,
2014-01-16,11:00am,CHF,SNB Chairman Jordan Speaks,High,,,
2014-01-16,11:00pm,JPY,Consumer Confidence,Medium,43.4,42.5,
2014-01-17,2:15am,CHF,PPI m/m,Low,0.2%,-0.1%,
2014-01-17,3:30am,GBP,Retail Sales m/m,High,0.5%,0.1%,
2014-01-17,6:15am,GBP,MPC Member Broadbent Speaks,Low,,,
2014-01-17,7:30am,USD,Building Permits,High,1.01M,1.02M,
2014-01-17,7:30am,USD,Housing Starts,Low,0.99M,1.11M,
2014-01-17,8:15am,USD,Capacity Utilization Rate,Low,79.2%,79.1%,
2014-01-17,8:15am,USD,Industrial Production m/m,Low,0.4%,1.0%,
2014-01-17,8:55am,USD,Prelim UoM Consumer Sentiment,High,83.4,82.5,
2014-01-17,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,3.0%,
2014-01-17,9:00am,USD,JOLTS Job Openings,High,3.97M,3.93M,
2014-01-19,10:30pm,JPY,Revised Industrial Production m/m,Medium,0.1%,0.1%,
2014-01-20,All Day,USD,Bank Holiday,Low,,,
2014-01-21,TueJan 21,EUR,ZEW Economic Sentiment,Low,70.2,68.3,
2014-01-21,5:00am,GBP,CBI Industrial Order Expectations,Low,10,12,
2014-01-21,9:20pm,JPY,Monetary Policy Statement,High,,,
2014-01-21,10:33pm,JPY,All Industries Activity m/m,Medium,0.4%,-0.4%,
2014-01-22,3:30am,GBP,Claimant Count Change,High,-33.8K,-34.3K,
2014-01-22,3:30am,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,
2014-01-22,3:30am,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2014-01-22,3:30am,GBP,Unemployment Rate,High,7.3%,7.4%,
2014-01-22,3:30am,GBP,Average Earnings Index 3m/y,Low,1.1%,0.9%,
2014-01-22,3:30am,GBP,Public Sector Net Borrowing,Low,12.1B,15.1B,
2014-01-22,4:00am,CHF,UBS Economic Expectations,Low,,39.4,
2014-01-22,12:00pm,GBP,MPC Member McCafferty Speaks,Low,,,
2014-01-22,11:00pm,JPY,BOJ Monthly Report,Medium,,,
2014-01-23,ThuJan 23,EUR,French Flash Services PMI,Low,48.2,47.8,
2014-01-23,ThuJan 23,EUR,Spanish Unemployment Rate,Low,26.0%,26.0%,
2014-01-23,2:30am,EUR,German Flash Manufacturing PMI,High,54.7,54.3,
2014-01-23,2:30am,EUR,German Flash Services PMI,Low,54.1,53.5,
2014-01-23,3:00am,EUR,Current Account,Low,19.2B,22.2B,
2014-01-23,3:00am,EUR,Flash Manufacturing PMI,Low,53.2,52.7,
2014-01-23,3:00am,EUR,Flash Services PMI,Low,51.5,51.0,
2014-01-23,3:00am,GBP,MPC Member Fisher Speaks,Low,,,
2014-01-23,4:34am,GBP,10-y Bond Auction,Medium,,2.73|1.8,
2014-01-23,5:00am,GBP,CBI Realized Sales,High,28,34,
2014-01-23,7:30am,USD,Unemployment Claims,High,331K,325K,
2014-01-23,8:00am,USD,Flash Manufacturing PMI,Low,55.2,54.4,
2014-01-23,8:00am,USD,HPI m/m,Medium,0.4%,0.5%,
2014-01-23,9:00am,EUR,Consumer Confidence,Medium,-13,-14,
2014-01-23,9:00am,USD,Existing Home Sales,High,4.94M,4.82M,
2014-01-23,9:00am,USD,CB Leading Index m/m,Medium,0.2%,1.0%,
2014-01-23,9:30am,USD,Natural Gas Storage,Medium,-112B,-287B,
2014-01-23,10:00am,USD,Crude Oil Inventories,Low,0.7M,-7.7M,
2014-01-24,3:30am,GBP,High Street Lending,Low,47.2K,45.4K,
2014-01-24,6:05am,GBP,BOE Gov Carney Speaks,High,,,
2014-01-24,8:00am,EUR,Belgian NBB Business Climate,Low,-4.4,-6.4,
2014-01-24,11:00am,EUR,ECB President Draghi Speaks,High,,,
2014-01-26,5:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2014-01-26,5:50pm,JPY,Trade Balance,Low,-1.33T,-1.29T,
2014-01-27,All Day,EUR,Eurogroup Meetings,Low,,,
2014-01-27,5:00am,EUR,German Buba Monthly Report,Low,,,
2014-01-27,8:00am,USD,Flash Services PMI,Medium,56.2,55.7,
2014-01-27,9:00am,USD,New Home Sales,High,457K,445K,
2014-01-27,12:00pm,EUR,German Buba President Weidmann Speaks,Low,,,
2014-01-27,5:50pm,JPY,SPPI y/y,Medium,1.1%,1.2%,
2014-01-28,3:30am,GBP,Prelim GDP q/q,High,0.7%,0.8%,
2014-01-28,3:30am,GBP,Index of Services 3m/3m,Medium,0.7%,0.8%,
2014-01-28,All Day,EUR,ECOFIN Meetings,Low,,,
2014-01-28,7:30am,USD,Core Durable Goods Orders m/m,High,0.7%,2.4%,
2014-01-28,7:30am,USD,Durable Goods Orders m/m,Low,1.9%,3.4%,
2014-01-28,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,13.7%,13.6%,
2014-01-28,8:59am,USD,Richmond Manufacturing Index,Medium,13,13,
2014-01-28,9:00am,USD,CB Consumer Confidence,High,78.3,77.5,
2014-01-28,8:00pm,USD,President Obama Speaks,Medium,,,
2014-01-29,WedJan 29,EUR,German GfK Consumer Climate,Low,7.8,7.7,
2014-01-29,WedJan 29,GBP,Nationwide HPI m/m,Low,0.7%,1.4%,
2014-01-29,3:00am,EUR,M3 Money Supply y/y,Low,1.7%,1.5%,
2014-01-29,3:00am,EUR,Private Loans y/y,Medium,-2.3%,-2.3%,
2014-01-29,4:33am,EUR,German 10-y Bond Auction,Low,,1.69|1.7,
2014-01-29,7:15am,GBP,BOE Gov Carney Speaks,High,,,
2014-01-29,9:30am,USD,Crude Oil Inventories,Low,2.2M,1.0M,
2014-01-29,1:00pm,USD,FOMC Statement,High,,,
2014-01-29,1:00pm,USD,Federal Funds Rate,Low,<0.25%,<0.25%,
2014-01-29,5:50pm,JPY,Retail Sales y/y,Low,3.9%,4.1%,
2014-01-30,2:00am,CHF,KOF Economic Barometer,Low,2.02,1.95,
2014-01-30,2:00am,EUR,Spanish Flash GDP q/q,Low,0.3%,0.1%,
2014-01-30,2:55am,EUR,German Unemployment Change,Low,-5K,-19K,
2014-01-30,3:30am,GBP,Net Lending to Individuals m/m,Low,1.9B,1.8B,
2014-01-30,3:30am,GBP,M4 Money Supply m/m,Medium,0.3%,0.1%,
2014-01-30,3:30am,GBP,Mortgage Approvals,Medium,73K,71K,
2014-01-30,4:16am,EUR,Italian 10-y Bond Auction,Low,,4.11|1.3,
2014-01-30,7:30am,USD,Advance GDP q/q,High,3.3%,4.1%,
2014-01-30,7:30am,USD,Unemployment Claims,High,331K,329K,
2014-01-30,7:30am,USD,Advance GDP Price Index q/q,Low,1.2%,2.0%,
2014-01-30,9:00am,USD,Pending Home Sales m/m,High,-0.1%,-0.3%,
2014-01-30,9:30am,USD,Natural Gas Storage,Medium,-225B,-107B,
2014-01-30,5:15pm,JPY,Final Manufacturing PMI,Medium,,55.2,
2014-01-30,5:30pm,JPY,Household Spending y/y,Low,1.2%,0.2%,
2014-01-30,5:30pm,JPY,Tokyo Core CPI y/y,Low,0.7%,0.7%,
2014-01-30,5:30pm,JPY,National Core CPI y/y,Medium,1.2%,1.2%,
2014-01-30,5:30pm,JPY,Unemployment Rate,Medium,3.9%,4.0%,
2014-01-30,5:50pm,JPY,Prelim Industrial Production m/m,Low,1.3%,-0.1%,
2014-01-30,5:58pm,GBP,GfK Consumer Confidence,Medium,-12,-13,
2014-01-30,11:00pm,JPY,Housing Starts y/y,Medium,13.9%,14.1%,
2014-01-31,1:45am,EUR,French Consumer Spending m/m,Low,-0.2%,1.4%,
2014-01-31,2:00am,EUR,Spanish Flash CPI y/y,Low,0.2%,0.3%,
2014-01-31,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,12.7%,12.8%,
2014-01-31,4:00am,EUR,CPI Flash Estimate y/y,High,0.9%,0.8%,
2014-01-31,4:00am,EUR,Core CPI Flash Estimate y/y,Low,,0.7%,
2014-01-31,4:00am,EUR,Unemployment Rate,Low,12.1%,12.0%,
2014-01-31,7:30am,USD,Core PCE Price Index m/m,Low,0.1%,0.1%,
2014-01-31,7:30am,USD,Employment Cost Index q/q,Low,0.4%,0.4%,
2014-01-31,7:30am,USD,Personal Spending m/m,Low,0.2%,0.6%,
2014-01-31,7:30am,USD,Personal Income m/m,Medium,0.2%,0.2%,
2014-01-31,8:45am,USD,Chicago PMI,Low,59.8,59.1,
2014-01-31,8:55am,USD,Revised UoM Consumer Sentiment,Low,81.1,80.4,
2014-01-31,8:55am,USD,Revised UoM Inflation Expectations,Medium,,3.0%,
2014-01-31,12:15pm,USD,FOMC Member Fisher Speaks,Low,,,
2014-02-03,2:30am,CHF,Manufacturing PMI,Low,55.1,53.9,
2014-02-03,2:45am,EUR,Italian Manufacturing PMI,Low,54.2,53.3,
2014-02-03,2:50am,EUR,French Final Manufacturing PMI,Medium,48.8,48.8,
2014-02-03,2:55am,EUR,German Final Manufacturing PMI,Medium,56.3,56.3,
2014-02-03,3:00am,EUR,Final Manufacturing PMI,Medium,53.9,53.9,
2014-02-03,3:30am,GBP,Final Manufacturing PMI,High,57.1,57.2,
2014-02-03,8:00am,USD,Treasury Sec Lew Speaks,Low,,,
2014-02-03,8:00am,USD,Final Manufacturing PMI,Medium,53.8,53.7,
2014-02-03,9:00am,USD,ISM Manufacturing PMI,High,56.2,57.0,
2014-02-03,9:00am,USD,Construction Spending m/m,Medium,0.3%,0.8%,
2014-02-03,9:00am,USD,ISM Manufacturing Prices,Medium,54.2,53.5,
2014-02-03,All Day,USD,Total Vehicle Sales,Medium,15.6M,15.4M,
2014-02-03,1:00pm,USD,Loan Officer Survey,Medium,,,
2014-02-03,5:50pm,JPY,Monetary Base y/y,Medium,47.2%,46.6%,
2014-02-03,9:45pm,JPY,10-y Bond Auction,Medium,,0.72|3.8,
2014-02-04,3:30am,GBP,Construction PMI,High,61.6,62.1,
2014-02-04,4:00am,EUR,PPI m/m,Medium,0.3%,-0.1%,
2014-02-04,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.2%,
2014-02-04,9:00am,USD,Factory Orders m/m,Low,-1.9%,1.5%,
2014-02-04,9:00am,USD,RCM/TIPP Economic Optimism,Medium,46.1,45.2,
2014-02-04,6:01pm,GBP,BRC Shop Price Index y/y,Medium,,-0.8%,
2014-02-04,7:30pm,JPY,Average Cash Earnings y/y,Low,0.7%,0.6%,
2014-02-05,2:45am,EUR,Italian Services PMI,Low,48.2,47.9,
2014-02-05,2:50am,EUR,French Final Services PMI,Medium,48.6,48.6,
2014-02-05,2:55am,EUR,German Final Services PMI,Medium,53.6,53.6,
2014-02-05,3:00am,EUR,Final Services PMI,Medium,51.9,51.9,
2014-02-05,3:30am,GBP,Final Services PMI,High,59.1,58.8,
2014-02-05,4:00am,EUR,Retail Sales m/m,Low,-0.7%,0.9%,
2014-02-05,7:15am,USD,ADP Non-Farm Employment Change,High,191K,227K,
2014-02-05,8:00am,USD,Final Services PMI,Medium,56.6,56.6,
2014-02-05,9:00am,USD,ISM Services PMI,High,53.6,53.0,
2014-02-05,9:00am,USD,FOMC Member Tarullo Speaks,Medium,,,
2014-02-05,9:30am,USD,Crude Oil Inventories,Low,2.2M,6.4M,
2014-02-05,11:30am,USD,FOMC Member Plosser Speaks,Low,,,
2014-02-05,9:45pm,JPY,30-y Bond Auction,Medium,,1.67|3.3,
2014-02-06,1:00am,CHF,Trade Balance,Medium,2.41B,2.03B,
2014-02-06,2:00am,GBP,Halifax HPI m/m,Low,1.1%,-0.5%,
2014-02-06,3:10am,EUR,Retail PMI,Medium,,47.7,
2014-02-06,3:59am,EUR,French 10-y Bond Auction,Low,,2.51|1.5,
2014-02-06,5:00am,EUR,German Factory Orders m/m,Low,0.3%,2.4%,
2014-02-06,6:00am,GBP,Asset Purchase Facility,High,375B,375B,
2014-02-06,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2014-02-06,6:30am,USD,Challenger Job Cuts y/y,Medium,,-5.9%,
2014-02-06,6:45am,EUR,Main Refinancing Rate,High,0.25%,0.25%,
2014-02-06,7:30am,EUR,ECB Press Conference,High,,,
2014-02-06,7:30am,USD,Trade Balance,High,-35.8B,-34.6B,
2014-02-06,7:30am,USD,Unemployment Claims,High,337K,351K,
2014-02-06,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,2.8%,3.0%,
2014-02-06,7:30am,USD,Prelim Unit Labor Costs q/q,Low,-0.7%,-1.4%,
2014-02-06,9:00am,USD,FOMC Member Tarullo Speaks,Medium,,,
2014-02-06,9:30am,USD,Natural Gas Storage,Medium,-270B,-230B,
2014-02-06,11:00pm,JPY,Leading Indicators,Medium,111.9%,111.1%,
2014-02-07,1:45am,EUR,French Gov Budget Balance,Medium,,-87.0B,
2014-02-07,1:45am,EUR,French Trade Balance,Medium,-5.6B,-5.7B,
2014-02-07,2:00am,CHF,Foreign Currency Reserves,Low,,435B,
2014-02-07,2:15am,CHF,Retail Sales y/y,Low,3.9%,4.2%,
2014-02-07,2:31am,EUR,German Constitutional Court Ruling,High,,,
2014-02-07,3:30am,GBP,Manufacturing Production m/m,High,0.6%,-0.1%,
2014-02-07,3:30am,GBP,Goods Trade Balance,Low,-9.3B,-9.8B,
2014-02-07,3:30am,GBP,Industrial Production m/m,Medium,0.7%,-0.1%,
2014-02-07,5:00am,EUR,German Industrial Production m/m,Low,0.5%,2.4%,
2014-02-07,7:30am,USD,Non-Farm Employment Change,High,185K,75K,
2014-02-07,7:30am,USD,Unemployment Rate,High,6.7%,6.7%,
2014-02-07,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.0%,
2014-02-07,9:00am,GBP,NIESR GDP Estimate,Low,,0.7%,
2014-02-07,2:00pm,USD,Consumer Credit m/m,Medium,12.4B,12.4B,
2014-02-09,SunFeb 9,JPY,Bank Lending y/y,Medium,,2.3%,
2014-02-09,11:00pm,JPY,Consumer Confidence,Medium,43.9,41.3,
2014-02-10,12:45am,CHF,Unemployment Rate,Medium,3.2%,3.2%,
2014-02-10,1:45am,EUR,French Industrial Production m/m,Low,-0.1%,1.2%,
2014-02-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.0%,0.3%,
2014-02-10,3:30am,EUR,Sentix Investor Confidence,Medium,10.3,11.9,
2014-02-10,All Day,JPY,Bank Holiday,Low,,,
2014-02-10,6:01pm,GBP,BRC Retail Sales Monitor y/y,Low,,0.4%,
2014-02-11,8:00am,USD,FOMC Member Plosser Speaks,Low,,,
2014-02-11,9:00am,USD,Fed Chair Yellen Testifies,High,,,
2014-02-11,9:00am,USD,JOLTS Job Openings,High,4.04M,4.03M,
2014-02-11,9:00am,USD,Fed Monetary Policy Report,Medium,,,
2014-02-11,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.5%,0.5%,
2014-02-11,5:50pm,JPY,Core Machinery Orders m/m,Low,-4.1%,9.3%,
2014-02-11,5:50pm,JPY,Tertiary Industry Activity m/m,Low,-0.2%,0.8%,
2014-02-11,5:50pm,JPY,M2 Money Stock y/y,Medium,4.2%,4.3%,
2014-02-12,2:15am,CHF,CPI m/m,Low,-0.3%,-0.2%,
2014-02-12,4:00am,EUR,Industrial Production m/m,Low,-0.2%,1.6%,
2014-02-12,4:00am,GBP,CB Leading Index m/m,Medium,,0.5%,
2014-02-12,4:30am,GBP,BOE Gov Carney Speaks,High,,,
2014-02-12,4:30am,GBP,BOE Monetary Policy Report,High,,,
2014-02-12,9:30am,EUR,ECB President Draghi Speaks,High,,,
2014-02-12,9:30am,USD,Crude Oil Inventories,Low,2.5M,0.4M,
2014-02-12,12:01pm,USD,10-y Bond Auction,Low,,3.01|2.7,
2014-02-12,12:59pm,USD,Federal Budget Balance,Low,-16.4B,53.2B,
2014-02-12,5:50pm,JPY,PPI y/y,Medium,2.4%,2.5%,
2014-02-12,6:01pm,GBP,RICS House Price Balance,Medium,58%,56%,
2014-02-13,2:15am,CHF,PPI m/m,Low,-0.1%,0.0%,
2014-02-13,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2014-02-13,7:30am,USD,Core Retail Sales m/m,High,0.1%,0.3%,
2014-02-13,7:30am,USD,Retail Sales m/m,High,0.0%,-0.1%,
2014-02-13,7:30am,USD,Unemployment Claims,High,331K,331K,
2014-02-13,9:00am,USD,Business Inventories m/m,Low,0.4%,0.4%,
2014-02-13,9:30am,USD,Natural Gas Storage,Medium,-234B,-262B,
2014-02-13,12:01pm,USD,30-y Bond Auction,Medium,,3.90|2.6,
2014-02-14,1:00am,EUR,German Prelim GDP q/q,Low,0.3%,0.3%,
2014-02-14,1:45am,EUR,French Prelim Private Payrolls q/q,Low,-0.1%,-0.1%,
2014-02-14,3:00am,EUR,Italian Prelim GDP q/q,Low,0.1%,-0.1%,
2014-02-14,3:30am,GBP,Construction Output m/m,Medium,2.2%,-4.0%,
2014-02-14,4:00am,EUR,Flash GDP q/q,Low,0.2%,0.1%,
2014-02-14,7:30am,USD,Import Prices m/m,Low,-0.1%,0.2%,
2014-02-14,8:15am,USD,Capacity Utilization Rate,Low,79.4%,78.9%,
2014-02-14,8:15am,USD,Industrial Production m/m,Low,0.2%,0.3%,
2014-02-14,8:55am,USD,Prelim UoM Consumer Sentiment,High,80.6,81.2,
2014-02-14,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,3.1%,
2014-02-16,5:50pm,JPY,Prelim GDP q/q,Low,0.7%,0.3%,
2014-02-16,5:50pm,JPY,Prelim GDP Price Index y/y,Medium,-0.2%,-0.3%,
2014-02-16,5:52pm,GBP,Rightmove HPI m/m,Medium,,1.0%,
2014-02-16,10:30pm,JPY,Revised Industrial Production m/m,Medium,1.1%,1.1%,
2014-02-17,5:00am,EUR,German Buba Monthly Report,Low,,,
2014-02-17,All Day,USD,Bank Holiday,Low,,,
2014-02-17,9:28pm,JPY,Monetary Policy Statement,High,,,
2014-02-18,3:00am,EUR,Current Account,Low,19.8B,23.3B,
2014-02-18,3:00am,EUR,Italian Trade Balance,Medium,2.79B,3.09B,
2014-02-18,3:30am,GBP,CPI y/y,High,2.0%,2.0%,
2014-02-18,3:30am,GBP,PPI Input m/m,Low,-0.4%,0.2%,
2014-02-18,3:30am,GBP,RPI y/y,Low,2.7%,2.7%,
2014-02-18,3:30am,GBP,Core CPI y/y,Medium,1.9%,1.7%,
2014-02-18,3:30am,GBP,ONS HPI y/y,Medium,5.8%,5.4%,
2014-02-18,3:30am,GBP,PPI Output m/m,Medium,0.2%,0.0%,
2014-02-18,4:00am,EUR,German ZEW Economic Sentiment,High,61.3,61.7,
2014-02-18,4:00am,EUR,ZEW Economic Sentiment,Low,73.9,73.3,
2014-02-18,All Day,EUR,ECOFIN Meetings,Low,,,
2014-02-18,7:30am,USD,Empire State Manufacturing Index,Low,9.9,12.5,
2014-02-18,8:00am,USD,TIC Long-Term Purchases,Low,28.9B,-28.0B,
2014-02-18,9:00am,USD,NAHB Housing Market Index,Low,56,56,
2014-02-18,10:30pm,JPY,All Industries Activity m/m,Medium,0.2%,0.4%,
2014-02-18,11:00pm,JPY,BOJ Monthly Report,Medium,,,
2014-02-19,WedFeb 19,GBP,MPC Asset Purchase Facility Votes,High,0-0-9,0-0-9,
2014-02-19,WedFeb 19,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,
2014-02-19,WedFeb 19,GBP,Unemployment Rate,High,7.1%,7.1%,
