date,time,currency,event,impact,actual,forecast,previous
2011-01-12,7:30am,USD,Treasury Sec Geithner Speaks,Low,,,
2011-01-12,9:30am,USD,Crude Oil Inventories,Low,0.4M,-4.2M,
2011-01-12,12:00pm,CHF,Gov Board Member Jordan Speaks,High,,,
2011-01-12,12:00pm,USD,10-y Bond Auction,Low,,3.34|2.9,
2011-01-12,12:00pm,USD,FOMC Member Fisher Speaks,Low,,,
2011-01-12,1:00pm,USD,Beige Book,Low,,,
2011-01-12,1:00pm,USD,Federal Budget Balance,Low,-81.1B,-150.4B,
2011-01-12,5:50pm,JPY,Core Machinery Orders m/m,Low,2.1%,-1.4%,
2011-01-12,9:45pm,JPY,30-y Bond Auction,Medium,,2.19|3.0,
2011-01-13,12:30am,EUR,French Final CPI m/m,Medium,0.4%,0.1%,
2011-01-13,1:00am,EUR,German WPI m/m,Medium,0.6%,0.7%,
2011-01-13,3:30am,GBP,Manufacturing Production m/m,High,0.5%,0.6%,
2011-01-13,3:30am,GBP,Industrial Production m/m,Medium,0.5%,-0.1%,
2011-01-13,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2011-01-13,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2011-01-13,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2011-01-13,7:30am,EUR,ECB Press Conference,High,,,
2011-01-13,7:30am,USD,PPI m/m,High,0.8%,0.8%,
2011-01-13,7:30am,USD,Trade Balance,High,-40.8B,-38.4B,
2011-01-13,7:30am,USD,Unemployment Claims,High,405K,410K,
2011-01-13,7:30am,USD,Core PPI m/m,Low,0.2%,0.3%,
2011-01-13,9:00am,GBP,NIESR GDP Estimate,Low,,0.6%,
2011-01-13,9:30am,USD,Natural Gas Storage,Medium,-146B,-135B,
2011-01-13,12:00pm,USD,Fed Chairman Bernanke Speaks,High,,,
2011-01-13,12:00pm,USD,30-y Bond Auction,Medium,,4.41|2.7,
2011-01-13,5:50pm,JPY,PPI y/y,Medium,1.0%,0.9%,
2011-01-14,2:15am,CHF,PPI m/m,Low,0.2%,-0.2%,
2011-01-14,3:00am,EUR,Italian Trade Balance,Medium,-1.96B,-2.01B,
2011-01-14,3:30am,GBP,PPI Input m/m,High,1.6%,0.9%,
2011-01-14,3:30am,GBP,PPI Output m/m,Medium,0.4%,0.4%,
2011-01-14,4:00am,EUR,Final Core CPI y/y,Low,1.1%,1.1%,
2011-01-14,4:00am,EUR,Final CPI y/y,Low,2.2%,2.2%,
2011-01-14,4:00am,EUR,Trade Balance,Medium,1.9B,3.5B,
2011-01-14,7:30am,USD,Core CPI m/m,High,0.1%,0.1%,
2011-01-14,7:30am,USD,Core Retail Sales m/m,High,0.7%,1.0%,
2011-01-14,7:30am,USD,CPI y/y,High,1.4%,1.1%,
2011-01-14,7:30am,USD,Retail Sales m/m,High,0.8%,0.8%,
2011-01-14,7:30am,USD,CPI m/m,Low,0.4%,0.1%,
2011-01-14,8:15am,USD,Capacity Utilization Rate,Low,75.6%,75.4%,
2011-01-14,8:15am,USD,Industrial Production m/m,Low,0.5%,0.3%,
2011-01-14,8:55am,USD,Prelim UoM Consumer Sentiment,High,75.5,74.5,
2011-01-14,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,3.0%,
2011-01-14,9:00am,USD,Business Inventories m/m,Low,0.7%,0.8%,
2011-01-16,6:01pm,GBP,Rightmove HPI m/m,Low,,-3.0%,
2011-01-16,11:00pm,JPY,Consumer Confidence,Medium,41.7,40.4,
2011-01-17,5:00am,EUR,German Buba Monthly Report,Medium,,,
2011-01-17,6:15am,USD,FOMC Member Plosser Speaks,Low,,,
2011-01-17,All Day,USD,Bank Holiday,Low,,,
2011-01-17,6:01pm,GBP,Nationwide Consumer Confidence,Low,47,45,
2011-01-17,6:01pm,GBP,RICS House Price Balance,Low,-43%,-44%,
2011-01-17,10:30pm,JPY,Revised Industrial Production m/m,Medium,1.0%,1.0%,
2011-01-18,3:30am,GBP,CPI y/y,High,3.3%,3.3%,
2011-01-18,3:30am,GBP,RPI y/y,Low,4.8%,4.7%,
2011-01-18,3:30am,GBP,Core CPI y/y,Medium,2.6%,2.7%,
2011-01-18,3:38am,GBP,ONS HPI y/y,Medium,5.2%,5.5%,
2011-01-18,4:00am,EUR,German ZEW Economic Sentiment,High,6.5,4.3,
2011-01-18,4:00am,EUR,ZEW Economic Sentiment,Low,17.3,15.5,
2011-01-18,7:30am,USD,Empire State Manufacturing Index,Low,12.6,10.6,
2011-01-18,8:00am,USD,TIC Long-Term Purchases,High,43.4B,28.9B,
2011-01-18,9:00am,USD,NAHB Housing Market Index,Medium,17,16,
2011-01-18,5:50pm,JPY,Tertiary Industry Activity m/m,Low,0.6%,0.3%,
2011-01-19,3:30am,GBP,Claimant Count Change,High,-0.3K,-3.2K,
2011-01-19,3:30am,GBP,Average Earnings Index 3m/y,Low,2.2%,2.1%,
2011-01-19,3:30am,GBP,Unemployment Rate,Medium,7.9%,7.9%,
2011-01-19,4:00am,GBP,CB Leading Index m/m,Medium,,0.4%,
2011-01-19,7:30am,USD,Building Permits,High,0.56M,0.54M,
2011-01-19,7:30am,USD,Housing Starts,Low,0.55M,0.55M,
2011-01-19,11:00am,GBP,MPC Member Posen Speaks,Low,,,
2011-01-20,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2011-01-20,4:00am,CHF,UBS Economic Expectations,Low,,-12.5,
2011-01-20,5:00am,GBP,CBI Industrial Order Expectations,Low,-1,-3,
2011-01-20,7:30am,USD,Unemployment Claims,High,422K,441K,
2011-01-20,9:00am,EUR,Consumer Confidence,Medium,-12,-11,
2011-01-20,9:00am,USD,Existing Home Sales,High,4.88M,4.70M,
2011-01-20,9:00am,USD,Philly Fed Manufacturing Index,High,20.7,24.3,
2011-01-20,9:00am,USD,CB Leading Index m/m,Medium,0.7%,1.1%,
2011-01-20,9:30am,USD,Natural Gas Storage,Medium,-223B,-138B,
2011-01-20,10:00am,USD,Crude Oil Inventories,Low,-1.1M,-2.2M,
2011-01-20,11:00am,CHF,SNB Chairman Hildebrand Speaks,High,,,
2011-01-20,10:30pm,JPY,All Industries Activity m/m,Low,0.2%,-0.3%,
2011-01-21,3:30am,GBP,Retail Sales m/m,High,-0.2%,0.4%,
2011-01-21,3:30am,GBP,Prelim Mortgage Approvals,Low,49K,45k,
2011-01-21,8:00am,EUR,Belgian NBB Business Climate,Low,3.3,3.1,
2011-01-21,12:05pm,USD,President Obama Speaks,Medium,,,
2011-01-24,MonJan 24,EUR,French Flash Services PMI,Low,55.2,54.9,
2011-01-24,2:30am,EUR,German Flash Manufacturing PMI,Low,61.1,60.7,
2011-01-24,2:30am,EUR,German Flash Services PMI,Low,59.2,59.2,
2011-01-24,3:00am,EUR,Flash Manufacturing PMI,Low,57.1,57.1,
2011-01-24,3:00am,EUR,Flash Services PMI,Low,54.2,54.2,
2011-01-24,4:00am,EUR,Industrial New Orders m/m,Low,2.3%,1.4%,
2011-01-24,12:00pm,GBP,MPC Member Sentance Speaks,Low,,,
2011-01-24,9:29pm,JPY,Monetary Policy Statement,High,,,
2011-01-24,9:29pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,
2011-01-25,TueJan 25,EUR,German GfK Consumer Climate,Low,5.5,5.5,
2011-01-25,1:12am,JPY,BOJ Press Conference,High,,,
2011-01-25,1:45am,EUR,French Consumer Spending m/m,Low,0.4%,2.7%,
2011-01-25,3:30am,GBP,Prelim GDP q/q,High,0.5%,0.7%,
2011-01-25,3:30am,GBP,Public Sector Net Borrowing,High,18.2B,19.7B,
2011-01-25,3:30am,GBP,Index of Services 3m/3m,Medium,0.6%,0.5%,
2011-01-25,8:00am,USD,S&P/CS Composite-20 HPI y/y,Low,-1.4%,-0.8%,
2011-01-25,8:59am,USD,Richmond Manufacturing Index,Medium,23,25,
2011-01-25,9:00am,USD,CB Consumer Confidence,High,54.4,53.3,
2011-01-25,9:00am,USD,HPI m/m,Medium,-0.1%,0.2%,
2011-01-25,1:40pm,GBP,BOE Gov King Speaks,High,,,
2011-01-25,5:50pm,JPY,SPPI y/y,Medium,-1.3%,-1.1%,
2011-01-25,8:00pm,USD,President Obama Speaks,Low,,,
2011-01-25,11:00pm,JPY,BOJ Monthly Report,Low,,,
2011-01-26,3:00am,EUR,Italian Retail Sales m/m,Medium,0.1%,0.3%,
2011-01-26,3:30am,GBP,MPC Asset Purchase Facility Votes,High,1-0-8,1-0-8,
2011-01-26,3:30am,GBP,MPC Official Bank Rate Votes,High,1-0-8,1-0-8,
2011-01-26,3:30am,GBP,High Street Lending,Low,29.9K,29.7K,
2011-01-26,4:05am,EUR,German 30-y Bond Auction,Medium,,3.33|1.2,
2011-01-26,9:00am,USD,New Home Sales,High,302K,280K,
2011-01-26,9:30am,USD,Crude Oil Inventories,Low,0.9M,2.6M,
2011-01-26,1:15pm,USD,Federal Funds Rate,High,<0.25%,<0.25%,
2011-01-26,1:15pm,USD,FOMC Statement,High,,,
2011-01-26,5:50pm,JPY,Trade Balance,Low,0.53T,0.54T,
2011-01-27,5:00am,GBP,CBI Realized Sales,Low,37,56,
2011-01-27,7:30am,USD,Core Durable Goods Orders m/m,High,0.9%,4.5%,
2011-01-27,7:30am,USD,Unemployment Claims,High,407K,403K,
2011-01-27,7:30am,USD,Durable Goods Orders m/m,Low,1.6%,-0.1%,
2011-01-27,9:00am,USD,Pending Home Sales m/m,High,0.9%,3.1%,
2011-01-27,9:30am,USD,Natural Gas Storage,Medium,-121B,-243B,
2011-01-27,5:30pm,JPY,Household Spending y/y,Low,-0.6%,-0.4%,
2011-01-27,5:30pm,JPY,Tokyo Core CPI y/y,Low,-0.3%,-0.4%,
2011-01-27,5:30pm,JPY,National Core CPI y/y,Medium,-0.4%,-0.5%,
2011-01-27,5:30pm,JPY,Unemployment Rate,Medium,5.1%,5.1%,
2011-01-27,5:50pm,JPY,Monetary Policy Meeting Minutes,Low,,,
2011-01-27,5:50pm,JPY,Retail Sales y/y,Low,0.6%,1.5%,
2011-01-27,6:01pm,GBP,GfK Consumer Confidence,Low,-20,-21,
2011-01-28,3:00am,EUR,M3 Money Supply y/y,Low,2.1%,2.1%,
2011-01-28,3:00am,EUR,Private Loans y/y,Medium,2.3%,2.0%,
2011-01-28,3:00am,EUR,Retail PMI,Medium,,52.9,
2011-01-28,4:19am,EUR,Italian 10-y Bond Auction,Low,,4.80|1.3,
2011-01-28,4:30am,CHF,KOF Economic Barometer,High,2.09,2.11,
2011-01-28,5:00am,USD,Treasury Sec Geithner Speaks,Low,,,
2011-01-28,7:30am,USD,Advance GDP q/q,High,3.5%,2.6%,
2011-01-28,7:30am,USD,Advance GDP Price Index q/q,Low,1.7%,2.1%,
2011-01-28,7:30am,USD,Employment Cost Index q/q,Low,0.5%,0.4%,
2011-01-28,8:55am,USD,Revised UoM Consumer Sentiment,Low,73.1,72.7,
2011-01-28,8:55am,USD,Revised UoM Inflation Expectations,Medium,,3.3%,
2011-01-30,5:15pm,JPY,Final Manufacturing PMI,Medium,,48.3,
2011-01-30,5:50pm,JPY,Prelim Industrial Production m/m,Low,2.9%,1.0%,
2011-01-30,11:00pm,JPY,Housing Starts y/y,Medium,4.8%,6.8%,
2011-01-31,4:00am,EUR,CPI Flash Estimate y/y,Low,2.4%,2.2%,
2011-01-31,7:30am,USD,Core PCE Price Index m/m,Low,0.1%,0.1%,
2011-01-31,7:30am,USD,Personal Spending m/m,Low,0.6%,0.3%,
2011-01-31,7:30am,USD,Personal Income m/m,Medium,0.5%,0.4%,
2011-01-31,8:45am,USD,Chicago PMI,Low,65.5,68.6,
2011-01-31,1:00pm,USD,Loan Officer Survey,Medium,,,
2011-01-31,7:30pm,JPY,Average Cash Earnings y/y,Low,0.9%,0.2%,
2011-01-31,9:45pm,JPY,10-y Bond Auction,Medium,,1.21|3.0,
2011-02-01,2:15am,CHF,Retail Sales y/y,High,2.6%,1.8%,
2011-02-01,2:15am,EUR,Spanish Manufacturing PMI,Low,,51.5,
2011-02-01,2:30am,CHF,Manufacturing PMI,Low,59.3,59.6,
2011-02-01,2:45am,EUR,Italian Manufacturing PMI,Low,54.9,54.7,
2011-02-01,2:50am,EUR,French Final Manufacturing PMI,Medium,54.3,54.3,
2011-02-01,2:55am,EUR,German Unemployment Change,Low,-11K,1K,
2011-02-01,2:55am,EUR,German Final Manufacturing PMI,Medium,60.2,60.2,
2011-02-01,3:00am,EUR,Final Manufacturing PMI,Medium,56.9,56.9,
2011-02-01,3:00am,EUR,Italian Monthly Unemployment Rate,Medium,8.7%,8.6%,
2011-02-01,3:30am,GBP,Final Manufacturing PMI,High,58.0,58.7,
2011-02-01,3:30am,GBP,Net Lending to Individuals m/m,Low,0.6B,0.4B,
2011-02-01,3:30am,GBP,M4 Money Supply m/m,Medium,0.3%,-0.6%,
2011-02-01,3:30am,GBP,Mortgage Approvals,Medium,47K,47K,
2011-02-01,4:00am,EUR,Unemployment Rate,Low,10.1%,10.0%,
2011-02-01,9:00am,USD,ISM Manufacturing PMI,High,57.8,57.0,
2011-02-01,9:00am,USD,Construction Spending m/m,Medium,0.1%,-0.2%,
2011-02-01,9:00am,USD,ISM Manufacturing Prices,Medium,73.6,72.5,
2011-02-01,10:15am,EUR,ECB President Trichet Speaks,Low,,,
2011-02-01,All Day,USD,Total Vehicle Sales,Medium,12.8M,12.6M,
2011-02-01,10:30am,CHF,Gov Board Member Jordan Speaks,Low,,,
2011-02-01,5:50pm,JPY,Monetary Base y/y,Medium,7.6%,7.0%,
2011-02-02,3:30am,GBP,Construction PMI,Low,49.8,49.1,
2011-02-02,4:00am,EUR,PPI m/m,Medium,0.8%,0.3%,
2011-02-02,6:30am,USD,Challenger Job Cuts y/y,Medium,,-29.0%,
2011-02-02,7:15am,USD,ADP Non-Farm Employment Change,High,148K,247K,
2011-02-02,9:30am,USD,Crude Oil Inventories,Low,2.5M,4.8M,
2011-02-02,4:30pm,USD,FOMC Member Duke Speaks,Medium,,,
2011-02-03,2:15am,EUR,Spanish Services PMI,Medium,,46.2,
2011-02-03,2:45am,EUR,Italian Services PMI,Medium,50.6,50.2,
2011-02-03,2:50am,EUR,French Final Services PMI,Medium,57.1,57.1,
2011-02-03,2:55am,EUR,German Final Services PMI,Medium,60.0,60.0,
2011-02-03,3:00am,EUR,Final Services PMI,Medium,55.2,55.2,
2011-02-03,3:30am,GBP,Final Services PMI,High,51.2,49.7,
2011-02-03,4:00am,EUR,Retail Sales m/m,Low,0.6%,-0.3%,
2011-02-03,4:04am,EUR,French 10-y Bond Auction,Low,,3.36|2.0,
2011-02-03,4:38am,GBP,30-y Bond Auction,Medium,,4.60|2.0,
2011-02-03,6:45am,EUR,Main Refinancing Rate,High,1.00%,1.00%,
2011-02-03,7:30am,EUR,ECB Press Conference,High,,,
2011-02-03,7:30am,USD,Unemployment Claims,High,420K,457K,
2011-02-03,7:30am,USD,Prelim Nonfarm Productivity q/q,Low,2.1%,2.3%,
2011-02-03,7:30am,USD,Prelim Unit Labor Costs q/q,Low,0.4%,-0.1%,
2011-02-03,9:00am,USD,ISM Services PMI,High,57.2,57.1,
2011-02-03,9:00am,USD,Factory Orders m/m,Low,-0.2%,1.3%,
2011-02-03,9:30am,USD,Natural Gas Storage,Medium,-185B,-174B,
2011-02-03,11:30am,USD,Fed Chairman Bernanke Speaks,High,,,
2011-02-03,7:00pm,USD,FOMC Member Kocherlakota Speaks,Low,,,
2011-02-04,FriFeb 4,GBP,Halifax HPI m/m,High,-0.2%,-1.1%,
2011-02-04,All Day,EUR,EU Economic Summit,Low,,,
2011-02-04,4:00am,EUR,Italian Prelim CPI m/m,Medium,0.3%,0.4%,
2011-02-04,5:30am,EUR,ECB President Trichet Speaks,Low,,,
2011-02-04,7:30am,USD,Non-Farm Employment Change,High,138K,121K,
2011-02-04,7:30am,USD,Unemployment Rate,High,9.5%,9.4%,
2011-02-04,7:30am,USD,Average Hourly Earnings m/m,Low,0.2%,0.1%,
2011-02-04,12:00pm,USD,FOMC Member Fisher Speaks,Low,,,
2011-02-04,3:00pm,USD,Treasury Currency Report,Low,,,
2011-02-06,9:30pm,JPY,BOJ Gov Shirakawa Speaks,Low,,,
2011-02-06,11:00pm,JPY,Leading Indicators,Medium,101.5%,100.6%,
2011-02-07,5:00am,EUR,German Factory Orders m/m,Low,-1.4%,5.2%,
2011-02-07,7:00am,EUR,German Buba President Weber Speaks,Low,,,
2011-02-07,8:00am,EUR,ECB President Trichet Speaks,High,,,
2011-02-07,2:00pm,USD,Consumer Credit m/m,Medium,2.2B,2.0B,
2011-02-07,5:50pm,JPY,Bank Lending y/y,Medium,,-2.0%,
2011-02-07,5:50pm,JPY,Current Account,Medium,1.55T,1.15T,
2011-02-07,5:50pm,JPY,M2 Money Stock y/y,Medium,2.3%,2.3%,
2011-02-07,6:00pm,GBP,BRC Retail Sales Monitor y/y,Low,,-0.3%,
2011-02-07,6:01pm,GBP,RICS House Price Balance,Low,-38%,-39%,
2011-02-07,11:00pm,JPY,Economy Watchers Sentiment,Medium,45.6,45.1,
2011-02-08,1:45am,EUR,French Gov Budget Balance,Medium,,-140.7B,
2011-02-08,1:45am,EUR,French Trade Balance,Medium,-4.1B,-4.1B,
2011-02-08,5:00am,EUR,German Industrial Production m/m,Low,0.2%,-0.6%,
2011-02-08,6:30am,USD,NFIB Small Business Index,Medium,94.0,92.6,
2011-02-08,9:00am,USD,JOLTS Job Openings,Medium,,3.20M,
2011-02-08,9:00am,USD,RCM/TIPP Economic Optimism,Medium,52.8,51.9,
2011-02-08,12:00pm,USD,FOMC Member Fisher Speaks,Low,,,
2011-02-08,5:48pm,GBP,BRC Shop Price Index y/y,Medium,,2.1%,
2011-02-08,11:00pm,JPY,Consumer Confidence,Medium,40.5,40.1,
2011-02-09,1:00am,EUR,German Trade Balance,Medium,11.9B,11.8B,
2011-02-09,3:30am,GBP,Goods Trade Balance,Low,-8.6B,-8.5B,
2011-02-09,9:00am,USD,Fed Chairman Bernanke Testifies,High,,,
2011-02-09,9:30am,USD,Crude Oil Inventories,Low,2.2M,2.6M,
2011-02-09,12:00pm,USD,10-y Bond Auction,Low,,3.39|3.3,
2011-02-09,5:50pm,JPY,Core Machinery Orders m/m,Low,5.1%,-3.0%,
2011-02-09,5:50pm,JPY,PPI y/y,Medium,1.4%,1.2%,
2011-02-10,1:45am,EUR,French Industrial Production m/m,Low,-0.3%,2.3%,
2011-02-10,2:15am,CHF,CPI m/m,Low,-0.1%,0.0%,
2011-02-10,3:00am,EUR,ECB Monthly Bulletin,Low,,,
2011-02-10,3:00am,EUR,Italian Industrial Production m/m,Medium,0.4%,1.3%,
2011-02-10,3:30am,GBP,Manufacturing Production m/m,High,0.5%,0.6%,
2011-02-10,3:30am,GBP,Industrial Production m/m,Medium,0.5%,0.6%,
2011-02-10,6:00am,GBP,Asset Purchase Facility,High,200B,200B,
2011-02-10,6:00am,GBP,Official Bank Rate,High,0.50%,0.50%,
2011-02-10,6:28am,EUR,German Buba President Weber Speaks,High,,,
2011-02-10,7:30am,USD,Unemployment Claims,High,411K,419K,
2011-02-10,9:00am,GBP,NIESR GDP Estimate,Low,,-0.5%,
2011-02-10,9:00am,USD,Final Wholesale Inventories m/m,Medium,0.7%,0.0%,
2011-02-10,9:30am,USD,Natural Gas Storage,Medium,-191B,-189B,
2011-02-10,12:00pm,USD,30-y Bond Auction,Medium,,4.52|2.7,
2011-02-10,12:55pm,USD,Federal Budget Balance,Low,-69.5B,-80.0B,
2011-02-10,All Day,JPY,Bank Holiday,Low,,,
2011-02-11,FriFeb 11,EUR,German WPI m/m,Medium,0.9%,1.8%,
2011-02-11,1:45am,EUR,French Prelim Private Payrolls q/q,Low,0.2%,0.1%,
2011-02-11,2:00am,EUR,Spanish Flash GDP q/q,Low,0.1%,0.0%,
2011-02-11,3:30am,GBP,PPI Input m/m,High,1.3%,3.9%,
2011-02-11,3:30am,GBP,PPI Output m/m,Medium,0.4%,0.4%,
2011-02-11,7:30am,USD,Trade Balance,High,-40.4B,-38.3B,
2011-02-11,8:55am,USD,Prelim UoM Consumer Sentiment,High,74.8,74.2,
2011-02-11,8:55am,USD,Prelim UoM Inflation Expectations,Medium,,3.4%,
2011-02-11,11:30am,EUR,ECB President Trichet Speaks,Low,,,
2011-02-11,8:00pm,USD,FOMC Member Raskin Speaks,Low,,,
2011-02-13,5:50pm,JPY,Prelim GDP q/q,High,-0.5%,0.8%,
2011-02-13,5:50pm,JPY,Prelim GDP Price Index y/y,Low,-1.5%,-2.1%,
2011-02-14,4:00am,EUR,Industrial Production m/m,Low,-0.1%,1.4%,
2011-02-14,9:00am,USD,FOMC Member Dudley Speaks,Medium,,,
2011-02-14,9:37pm,JPY,Monetary Policy Statement,High,,,
2011-02-14,9:37pm,JPY,Overnight Call Rate,High,<0.10%,<0.10%,
2011-02-14,10:30pm,JPY,Revised Industrial Production m/m,Medium,3.1%,3.1%,
2011-02-15,1:00am,EUR,German Prelim GDP q/q,High,0.5%,0.7%,
2011-02-15,1:13am,JPY,BOJ Press Conference,High,,,
2011-02-15,3:00am,EUR,Italian Prelim GDP q/q,Medium,0.2%,0.2%,
2011-02-15,All Day,EUR,ECOFIN Meetings,Low,,,
2011-02-15,3:30am,GBP,CPI y/y,High,4.0%,3.7%,
