Time	Open	High	Low	Close	Volume	Spread
2026-02-13 06:00:00	1.18592	1.18617	1.18533	1.18561	3908	3
2026-02-13 07:00:00	1.18559	1.18599	1.18469	1.18585	5537	4
2026-02-13 08:00:00	1.18584	1.18628	1.18559	1.18624	3992	3
2026-02-13 09:00:00	1.18625	1.18666	1.18603	1.18604	4173	2
2026-02-13 10:00:00	1.18602	1.18609	1.18529	1.18572	3658	3
2026-02-13 11:00:00	1.18575	1.18611	1.18549	1.18585	3518	3
2026-02-13 12:00:00	1.18587	1.18637	1.18554	1.18618	3728	2
2026-02-13 13:00:00	1.18621	1.18846	1.18566	1.1874	12451	2
2026-02-13 14:00:00	1.1874	1.18746	1.1857	1.18591	13690	4
2026-02-13 15:00:00	1.18593	1.18708	1.18475	1.18483	10197	2
2026-02-13 16:00:00	1.18483	1.18746	1.18482	1.18687	8869	3
2026-02-13 17:00:00	1.18687	1.18827	1.18682	1.18746	4642	2
2026-02-13 18:00:00	1.18748	1.18805	1.18722	1.18735	3077	2
2026-02-13 19:00:00	1.18734	1.18749	1.1866	1.18665	2631	3
2026-02-13 20:00:00	1.18663	1.18745	1.18643	1.18741	2788	3
2026-02-13 21:00:00	1.18741	1.18764	1.18655	1.18655	1687	4
2026-02-15 22:00:00	1.18751	1.18755	1.18676	1.18696	899	26
2026-02-15 23:00:00	1.18698	1.18715	1.18631	1.18667	1806	19
2026-02-16 00:00:00	1.18667	1.18671	1.18606	1.18613	2275	3
2026-02-16 01:00:00	1.18609	1.18663	1.18589	1.18652	2508	3
2026-02-16 02:00:00	1.18652	1.1867	1.18617	1.18652	2357	3
2026-02-16 03:00:00	1.18653	1.1869	1.18637	1.18671	1916	2
2026-02-16 04:00:00	1.18671	1.1868	1.1861	1.18624	1357	4
2026-02-16 05:00:00	1.18625	1.18663	1.18607	1.18648	1333	2
2026-02-16 06:00:00	1.18645	1.18701	1.18637	1.18661	1306	3
2026-02-16 07:00:00	1.1866	1.18663	1.18602	1.18626	2041	3
2026-02-16 08:00:00	1.18626	1.18703	1.18571	1.1865	4543	3
2026-02-16 09:00:00	1.18651	1.18692	1.1862	1.18643	3082	3
2026-02-16 10:00:00	1.18642	1.18676	1.18619	1.18671	2606	4
2026-02-16 11:00:00	1.1867	1.1867	1.18601	1.18611	2416	2
2026-02-16 12:00:00	1.1861	1.1863	1.18499	1.1853	2927	3
2026-02-16 13:00:00	1.18531	1.18575	1.18489	1.18545	3007	2
2026-02-16 14:00:00	1.18545	1.18634	1.18529	1.18562	3712	3
2026-02-16 15:00:00	1.18562	1.18569	1.18504	1.18538	2887	3
2026-02-16 16:00:00	1.18539	1.18567	1.18463	1.18518	2683	3
2026-02-16 17:00:00	1.18519	1.18535	1.18462	1.1848	1201	3
2026-02-16 18:00:00	1.1848	1.18511	1.1848	1.18493	793	3
2026-02-16 19:00:00	1.18494	1.18541	1.18489	1.18541	503	5
2026-02-16 20:00:00	1.1854	1.1855	1.18525	1.18534	405	2
2026-02-16 21:00:00	1.18533	1.1854	1.18501	1.18504	950	3
2026-02-16 22:00:00	1.18505	1.18514	1.18471	1.18495	441	26
2026-02-16 23:00:00	1.18497	1.18512	1.18465	1.18503	1049	17
2026-02-17 00:00:00	1.18505	1.18519	1.18421	1.18436	2401	4
2026-02-17 01:00:00	1.18436	1.18445	1.18408	1.18443	2157	3
2026-02-17 02:00:00	1.18442	1.18473	1.18402	1.18419	1508	3
2026-02-17 03:00:00	1.18421	1.18423	1.18378	1.18416	1443	3
2026-02-17 04:00:00	1.18414	1.18424	1.18393	1.18409	1121	3
2026-02-17 05:00:00	1.18409	1.18418	1.18357	1.18413	1915	3
2026-02-17 06:00:00	1.18416	1.18457	1.18414	1.18438	1878	4
2026-02-17 07:00:00	1.18437	1.18444	1.18286	1.18327	4551	3
2026-02-17 08:00:00	1.18326	1.1844	1.18299	1.18407	4569	3
2026-02-17 09:00:00	1.18407	1.18497	1.18397	1.18465	4312	4
2026-02-17 10:00:00	1.18464	1.1847	1.1841	1.18427	3308	3
2026-02-17 11:00:00	1.18427	1.18444	1.1824	1.18308	3399	2
2026-02-17 12:00:00	1.18307	1.18358	1.18268	1.18277	3741	3
2026-02-17 13:00:00	1.18274	1.18303	1.18158	1.18221	7534	2
2026-02-17 14:00:00	1.18223	1.18282	1.18163	1.18237	11602	3
2026-02-17 15:00:00	1.18238	1.18239	1.18049	1.18105	9692	3
2026-02-17 16:00:00	1.18106	1.18353	1.18106	1.18307	7766	2
2026-02-17 17:00:00	1.18305	1.18422	1.18293	1.18394	4757	2
2026-02-17 18:00:00	1.18394	1.18531	1.18387	1.18482	3624	3
2026-02-17 19:00:00	1.18481	1.18504	1.18431	1.1848	2653	2
2026-02-17 20:00:00	1.18478	1.18526	1.18468	1.18508	2234	3
2026-02-17 21:00:00	1.1851	1.18551	1.18499	1.18549	948	4
2026-02-17 22:00:00	1.18548	1.18548	1.18486	1.18517	1205	22
2026-02-17 23:00:00	1.18517	1.18573	1.18504	1.18507	1224	11
2026-02-18 00:00:00	1.18507	1.18535	1.18469	1.18471	2669	4
2026-02-18 01:00:00	1.18471	1.18478	1.18424	1.18462	1623	3
2026-02-18 02:00:00	1.18461	1.18473	1.18415	1.18445	1381	3
2026-02-18 03:00:00	1.18447	1.18467	1.1841	1.18411	950	3
2026-02-18 04:00:00	1.18411	1.18438	1.18392	1.18419	1390	2
2026-02-18 05:00:00	1.18418	1.18459	1.18415	1.18457	1406	5
2026-02-18 06:00:00	1.18458	1.18464	1.18402	1.18446	1478	2
2026-02-18 07:00:00	1.18444	1.18463	1.18329	1.18347	3524	3
2026-02-18 08:00:00	1.18346	1.18381	1.18284	1.18311	4476	2
2026-02-18 09:00:00	1.18308	1.18385	1.18285	1.18359	3461	3
2026-02-18 10:00:00	1.18359	1.18408	1.18308	1.18322	2693	2
2026-02-18 11:00:00	1.1832	1.18378	1.18305	1.18345	2222	2
2026-02-18 12:00:00	1.18347	1.18472	1.18334	1.18397	3612	3
2026-02-18 13:00:00	1.18398	1.18485	1.18235	1.18237	5926	2
2026-02-18 14:00:00	1.18236	1.18277	1.18118	1.18151	9038	3
2026-02-18 15:00:00	1.18153	1.18267	1.18134	1.18226	8308	3
2026-02-18 16:00:00	1.18226	1.1826	1.18092	1.18094	5612	2
2026-02-18 17:00:00	1.18095	1.18141	1.18022	1.1806	4590	3
2026-02-18 18:00:00	1.1806	1.18073	1.17875	1.17904	5729	3
2026-02-18 19:00:00	1.17903	1.17952	1.17836	1.17873	8425	3
2026-02-18 20:00:00	1.17872	1.17904	1.1782	1.17835	2308	3
2026-02-18 21:00:00	1.17834	1.17872	1.17818	1.17826	1641	3
2026-02-18 22:00:00	1.17826	1.17854	1.1782	1.17838	686	26
2026-02-18 23:00:00	1.17839	1.17896	1.17839	1.17885	1101	11
2026-02-19 00:00:00	1.17884	1.17917	1.17852	1.179	3111	3
2026-02-19 01:00:00	1.17898	1.1795	1.17894	1.17945	2088	2
2026-02-19 02:00:00	1.17944	1.17955	1.17904	1.17909	1771	5
2026-02-19 03:00:00	1.17908	1.17929	1.17876	1.17906	2198	3
2026-02-19 04:00:00	1.17906	1.17916	1.17847	1.17893	1785	3
2026-02-19 05:00:00	1.17892	1.17928	1.17864	1.17915	1806	3
2026-02-19 06:00:00	1.17915	1.18008	1.17897	1.17981	1899	2
2026-02-19 07:00:00	1.17981	1.18035	1.17924	1.18006	3327	3
2026-02-19 08:00:00	1.18006	1.18051	1.17973	1.1801	4565	2
2026-02-19 09:00:00	1.18013	1.18075	1.17986	1.17998	3712	4
2026-02-19 10:00:00	1.17998	1.18031	1.17874	1.1789	3909	3
2026-02-19 11:00:00	1.17889	1.17903	1.17765	1.17807	4199	2
2026-02-19 12:00:00	1.17805	1.17807	1.17668	1.17695	4605	3
2026-02-19 13:00:00	1.17693	1.17698	1.17513	1.17654	8807	2
2026-02-19 14:00:00	1.17654	1.17663	1.17418	1.17516	11316	3
2026-02-19 15:00:00	1.17516	1.17754	1.17481	1.17629	14040	3
2026-02-19 16:00:00	1.1763	1.17706	1.17579	1.17611	7489	3
2026-02-19 17:00:00	1.17612	1.17679	1.1756	1.17657	4890	2
2026-02-19 18:00:00	1.17659	1.17741	1.17646	1.17682	3264	2
2026-02-19 19:00:00	1.17684	1.17718	1.17591	1.17637	3196	2
2026-02-19 20:00:00	1.17638	1.17689	1.17632	1.17689	2249	3
2026-02-19 21:00:00	1.17687	1.1778	1.17678	1.17728	2128	3
2026-02-19 22:00:00	1.17716	1.17735	1.17673	1.17704	532	38
2026-02-19 23:00:00	1.17702	1.17757	1.1768	1.17682	1014	11
2026-02-20 00:00:00	1.17683	1.17722	1.17667	1.17705	1897	3
2026-02-20 01:00:00	1.17702	1.17716	1.17551	1.17588	4628	3
2026-02-20 02:00:00	1.17589	1.17597	1.17536	1.17544	2963	3
2026-02-20 03:00:00	1.17545	1.17588	1.17545	1.17566	1664	2
2026-02-20 04:00:00	1.17568	1.17597	1.17524	1.17531	1519	2
2026-02-20 05:00:00	1.17532	1.17568	1.17501	1.17552	2309	4
2026-02-20 06:00:00	1.17553	1.17566	1.17515	1.1755	2796	3
2026-02-20 07:00:00	1.17548	1.17625	1.17496	1.17512	4629	3
2026-02-20 08:00:00	1.1751	1.17635	1.17432	1.17608	5795	2
2026-02-20 09:00:00	1.17608	1.1768	1.17583	1.17667	4079	3
2026-02-20 10:00:00	1.1767	1.17687	1.17572	1.17635	3740	3
2026-02-20 11:00:00	1.17635	1.1769	1.17597	1.17673	2919	2
2026-02-20 12:00:00	1.17672	1.17707	1.17631	1.17656	3819	3
2026-02-20 13:00:00	1.17655	1.17821	1.17571	1.17692	9972	2
2026-02-20 14:00:00	1.17691	1.17704	1.17559	1.17677	9285	3
2026-02-20 15:00:00	1.17679	1.18074	1.17551	1.1788	27530	3
2026-02-20 16:00:00	1.17881	1.17981	1.17736	1.17798	10127	2
2026-02-20 17:00:00	1.178	1.17848	1.17654	1.178	7372	3
2026-02-20 18:00:00	1.17801	1.1799	1.17767	1.17857	9383	2
2026-02-20 19:00:00	1.17857	1.17895	1.17784	1.17806	3883	3
2026-02-20 20:00:00	1.17806	1.17874	1.17772	1.17861	2971	3
2026-02-20 21:00:00	1.1786	1.17914	1.17794	1.17814	2300	3
2026-02-22 22:00:00	1.17906	1.1796	1.17901	1.17922	540	92
2026-02-22 23:00:00	1.17923	1.18346	1.17922	1.18333	5204	26
