Time	Open	High	Low	Close	Volume	Spread
2026-02-12 16:00:00	1.18858	1.18899	1.18561	1.18699	42044	3
2026-02-12 20:00:00	1.18699	1.18725	1.18636	1.18691	6917	3
2026-02-13 00:00:00	1.18689	1.18734	1.18628	1.18667	8861	3
2026-02-13 04:00:00	1.1867	1.18677	1.18469	1.18585	13382	2
2026-02-13 08:00:00	1.18584	1.18666	1.18529	1.18585	15341	3
2026-02-13 12:00:00	1.18587	1.18846	1.18475	1.18483	40066	2
2026-02-13 16:00:00	1.18483	1.18827	1.18482	1.18665	19219	3
2026-02-13 20:00:00	1.18663	1.18764	1.18643	1.18655	4475	3
2026-02-15 20:00:00	1.18751	1.18755	1.18631	1.18667	2705	26
2026-02-16 00:00:00	1.18667	1.1869	1.18589	1.18671	9056	3
2026-02-16 04:00:00	1.18671	1.18701	1.18602	1.18626	6037	4
2026-02-16 08:00:00	1.18626	1.18703	1.18571	1.18611	12647	3
2026-02-16 12:00:00	1.1861	1.18634	1.18489	1.18538	12533	3
2026-02-16 16:00:00	1.18539	1.18567	1.18462	1.18541	5180	3
2026-02-16 20:00:00	1.1854	1.1855	1.18465	1.18503	2845	2
2026-02-17 00:00:00	1.18505	1.18519	1.18378	1.18416	7509	4
2026-02-17 04:00:00	1.18414	1.18457	1.18286	1.18327	9465	3
2026-02-17 08:00:00	1.18326	1.18497	1.1824	1.18308	15588	3
2026-02-17 12:00:00	1.18307	1.18358	1.18049	1.18105	32569	3
2026-02-17 16:00:00	1.18106	1.18531	1.18106	1.1848	18800	2
2026-02-17 20:00:00	1.18478	1.18573	1.18468	1.18507	5611	3
2026-02-18 00:00:00	1.18507	1.18535	1.1841	1.18411	6623	4
2026-02-18 04:00:00	1.18411	1.18464	1.18329	1.18347	7798	2
2026-02-18 08:00:00	1.18346	1.18408	1.18284	1.18345	12852	2
2026-02-18 12:00:00	1.18347	1.18485	1.18118	1.18226	26884	3
2026-02-18 16:00:00	1.18226	1.1826	1.17836	1.17873	24356	2
2026-02-18 20:00:00	1.17872	1.17904	1.17818	1.17885	5736	3
2026-02-19 00:00:00	1.17884	1.17955	1.17852	1.17906	9168	3
2026-02-19 04:00:00	1.17906	1.18035	1.17847	1.18006	8817	3
2026-02-19 08:00:00	1.18006	1.18075	1.17765	1.17807	16385	2
2026-02-19 12:00:00	1.17805	1.17807	1.17418	1.17629	38768	3
2026-02-19 16:00:00	1.1763	1.17741	1.1756	1.17637	18839	3
2026-02-19 20:00:00	1.17638	1.1778	1.17632	1.17682	5923	3
2026-02-20 00:00:00	1.17683	1.17722	1.17536	1.17566	11152	3
2026-02-20 04:00:00	1.17568	1.17625	1.17496	1.17512	11253	2
2026-02-20 08:00:00	1.1751	1.1769	1.17432	1.17673	16533	2
2026-02-20 12:00:00	1.17672	1.18074	1.17551	1.1788	50606	3
2026-02-20 16:00:00	1.17881	1.1799	1.17654	1.17806	30765	2
2026-02-20 20:00:00	1.17806	1.17914	1.17772	1.17814	5271	3
2026-02-22 20:00:00	1.17906	1.18346	1.17901	1.18333	5744	92
2026-02-23 00:00:00	1.18333	1.18344	1.18165	1.18233	19201	3
2026-02-23 04:00:00	1.18235	1.18338	1.1815	1.18232	10600	3
2026-02-23 08:00:00	1.18233	1.18249	1.17809	1.17859	18850	2
2026-02-23 12:00:00	1.17858	1.18098	1.17744	1.17947	30188	3
2026-02-23 16:00:00	1.17945	1.18087	1.1788	1.17915	19592	2
2026-02-23 20:00:00	1.17917	1.17953	1.1784	1.17929	6948	2
2026-02-24 00:00:00	1.17928	1.17963	1.17715	1.1775	11326	4
2026-02-24 04:00:00	1.17752	1.17823	1.17679	1.17791	13897	4
2026-02-24 08:00:00	1.17792	1.1793	1.17733	1.17804	16221	3
2026-02-24 12:00:00	1.17803	1.17835	1.1766	1.17727	25453	3
2026-02-24 16:00:00	1.17727	1.179	1.1772	1.17788	12342	2
2026-02-24 20:00:00	1.17786	1.17833	1.17715	1.17738	6336	2
2026-02-25 00:00:00	1.17738	1.17943	1.17732	1.17894	11861	4
2026-02-25 04:00:00	1.17894	1.18078	1.17876	1.17969	10131	3
2026-02-25 08:00:00	1.17969	1.17999	1.17709	1.17749	15898	3
2026-02-25 12:00:00	1.17748	1.18024	1.17729	1.1801	22785	3
2026-02-25 16:00:00	1.18011	1.18142	1.17986	1.18054	13334	3
2026-02-25 20:00:00	1.18054	1.18163	1.18031	1.1815	6518	3
2026-02-26 00:00:00	1.18149	1.18288	1.18117	1.18168	9636	3
2026-02-26 04:00:00	1.18169	1.18226	1.18087	1.18157	10733	3
2026-02-26 08:00:00	1.18158	1.18158	1.17931	1.18003	15016	3
2026-02-26 12:00:00	1.18004	1.18167	1.17809	1.17988	27403	2
2026-02-26 16:00:00	1.17989	1.17993	1.17737	1.17967	20115	3
2026-02-26 20:00:00	1.17968	1.18036	1.17887	1.18031	5960	3
2026-02-27 00:00:00	1.1803	1.18057	1.17887	1.18035	11757	4
2026-02-27 04:00:00	1.18034	1.18193	1.1797	1.18148	13067	4
2026-02-27 08:00:00	1.18151	1.18216	1.17927	1.18002	15477	3
2026-02-27 12:00:00	1.18002	1.18171	1.17903	1.1807	33648	3
2026-02-27 16:00:00	1.18071	1.18268	1.18056	1.18191	18905	2
2026-02-27 20:00:00	1.18195	1.18259	1.18101	1.18122	5505	3
2026-03-01 20:00:00	1.17751	1.17876	1.17568	1.1759	9669	32
2026-03-02 00:00:00	1.1759	1.17958	1.17559	1.17886	20186	4
2026-03-02 04:00:00	1.17888	1.17901	1.17034	1.17161	26293	3
2026-03-02 08:00:00	1.17161	1.17472	1.1698	1.17331	29886	3
2026-03-02 12:00:00	1.1733	1.17338	1.16797	1.16799	46049	3
2026-03-02 16:00:00	1.168	1.17134	1.16717	1.17111	32799	3
2026-03-02 20:00:00	1.17112	1.17131	1.16784	1.16944	14540	3
2026-03-03 00:00:00	1.16945	1.17067	1.16858	1.16902	18415	4
2026-03-03 04:00:00	1.16902	1.16935	1.16426	1.16437	24037	4
2026-03-03 08:00:00	1.16438	1.16461	1.15818	1.15972	50217	3
2026-03-03 12:00:00	1.15971	1.16153	1.153	1.15726	65719	3
2026-03-03 16:00:00	1.15727	1.16257	1.15692	1.16124	55312	2
2026-03-03 20:00:00	1.16126	1.16244	1.16083	1.16104	14104	3
2026-03-04 00:00:00	1.16106	1.1611	1.15745	1.16082	25624	4
2026-03-04 04:00:00	1.16084	1.1628	1.1587	1.16158	21892	4
2026-03-04 08:00:00	1.16157	1.16546	1.15921	1.1635	39817	3
2026-03-04 12:00:00	1.1635	1.16521	1.16167	1.164	45159	2
2026-03-04 16:00:00	1.16401	1.1646	1.16233	1.16395	21877	3
2026-03-04 20:00:00	1.16396	1.16437	1.16255	1.16346	7590	3
2026-03-05 00:00:00	1.16346	1.16473	1.16097	1.16129	18937	5
2026-03-05 04:00:00	1.16129	1.16161	1.15875	1.16048	24461	4
2026-03-05 08:00:00	1.16048	1.16445	1.15815	1.16112	41451	3
2026-03-05 12:00:00	1.16113	1.16247	1.15691	1.15828	42359	3
2026-03-05 16:00:00	1.15829	1.15918	1.15587	1.15728	49834	3
2026-03-05 20:00:00	1.15728	1.16104	1.15701	1.16064	17074	3
2026-03-06 00:00:00	1.16064	1.16205	1.16051	1.162	12080	4
2026-03-06 04:00:00	1.162	1.16211	1.16017	1.16144	12719	4
2026-03-06 08:00:00	1.16145	1.16145	1.1561	1.15624	32128	3
2026-03-06 12:00:00	1.15625	1.15928	1.15457	1.15796	72409	3
2026-03-06 16:00:00	1.15794	1.16213	1.15788	1.16012	45403	3
2026-03-06 20:00:00	1.16013	1.16182	1.15957	1.1617	9856	3
2026-03-08 20:00:00	1.15442	1.15573	1.1521	1.15243	17027	73
2026-03-09 00:00:00	1.15241	1.15313	1.15069	1.15164	35833	4
2026-03-09 04:00:00	1.15168	1.15713	1.15157	1.15633	39538	4
2026-03-09 08:00:00	1.15634	1.15732	1.15152	1.15612	55603	3
2026-03-09 12:00:00	1.15612	1.15937	1.15476	1.15914	61807	3
2026-03-09 16:00:00	1.15914	1.16335	1.15753	1.16087	43202	3
2026-03-09 20:00:00	1.16087	1.16454	1.16084	1.16163	15660	4
2026-03-10 00:00:00	1.16163	1.16355	1.16078	1.16095	31141	4
2026-03-10 04:00:00	1.16095	1.16635	1.16069	1.16604	23959	4
2026-03-10 08:00:00	1.16603	1.16618	1.16203	1.16384	35270	3
2026-03-10 12:00:00	1.16386	1.1655	1.16212	1.16475	47856	3
2026-03-10 16:00:00	1.16476	1.16672	1.16057	1.16142	47264	3
2026-03-10 20:00:00	1.16144	1.16153	1.16027	1.16111	6767	3
2026-03-11 00:00:00	1.16115	1.16317	1.16055	1.16302	17908	4
2026-03-11 04:00:00	1.16301	1.16453	1.16133	1.16167	20826	4
2026-03-11 08:00:00	1.16168	1.16212	1.159	1.15944	37268	3
2026-03-11 12:00:00	1.15943	1.16126	1.15654	1.15661	55473	3
2026-03-11 16:00:00	1.15661	1.15766	1.15607	1.15729	24630	3
2026-03-11 20:00:00	1.1573	1.15738	1.15396	1.15425	9813	3
2026-03-12 00:00:00	1.15424	1.15554	1.15322	1.15381	16746	4
2026-03-12 04:00:00	1.15381	1.15527	1.15317	1.15511	16734	3
2026-03-12 08:00:00	1.15511	1.15662	1.15432	1.15562	20133	3
2026-03-12 12:00:00	1.15565	1.15572	1.15108	1.15217	53236	3
2026-03-12 16:00:00	1.15217	1.15325	1.15105	1.1515	30162	3
2026-03-12 20:00:00	1.15151	1.1523	1.15096	1.15207	7924	3
2026-03-13 00:00:00	1.15208	1.15296	1.15048	1.15091	12120	4
2026-03-13 04:00:00	1.1509	1.15091	1.14541	1.14577	16964	3
2026-03-13 08:00:00	1.14576	1.1472	1.14328	1.14684	36317	3
2026-03-13 12:00:00	1.14683	1.14901	1.14344	1.1443	49797	3
2026-03-13 16:00:00	1.14429	1.14505	1.14197	1.14222	25936	3
2026-03-13 20:00:00	1.14223	1.14226	1.14108	1.14161	3234	3
2026-03-15 20:00:00	1.14218	1.14391	1.14156	1.14353	10222	62
2026-03-16 00:00:00	1.14354	1.14564	1.1435	1.14504	14945	4
2026-03-16 04:00:00	1.14504	1.14514	1.14139	1.14258	13553	3
2026-03-16 08:00:00	1.1426	1.14871	1.14258	1.14793	27277	3
2026-03-16 12:00:00	1.14793	1.15021	1.14721	1.14867	33559	3
2026-03-16 16:00:00	1.14867	1.15248	1.14775	1.15079	30016	3
2026-03-16 20:00:00	1.15076	1.15104	1.14947	1.14983	6903	3
2026-03-17 00:00:00	1.14984	1.15028	1.14863	1.14919	11724	4
2026-03-17 04:00:00	1.14918	1.15001	1.14658	1.14947	13038	3
2026-03-17 08:00:00	1.14949	1.15247	1.14876	1.15074	24853	3
2026-03-17 12:00:00	1.15074	1.15435	1.15043	1.15249	39288	3
2026-03-17 16:00:00	1.15248	1.15471	1.15181	1.15356	18021	3
2026-03-17 20:00:00	1.15358	1.15445	1.1534	1.15387	13178	3
2026-03-18 00:00:00	1.15389	1.15439	1.15319	1.15359	11757	4
2026-03-18 04:00:00	1.1536	1.15492	1.15233	1.15263	9148	3
2026-03-18 08:00:00	1.15261	1.15551	1.15176	1.15466	19831	4
2026-03-18 12:00:00	1.15466	1.15481	1.14905	1.15128	51867	3
2026-03-18 16:00:00	1.15127	1.15249	1.14685	1.14692	34143	3
2026-03-18 20:00:00	1.14691	1.14707	1.14496	1.14632	12647	3
2026-03-19 00:00:00	1.14631	1.14912	1.1462	1.14747	18006	3
2026-03-19 04:00:00	1.14743	1.14767	1.14506	1.14524	19081	3
2026-03-19 08:00:00	1.14522	1.14881	1.14429	1.14795	42150	3
2026-03-19 12:00:00	1.14796	1.15388	1.14625	1.1514	82124	3
2026-03-19 16:00:00	1.1514	1.16161	1.15117	1.15846	53891	3
2026-03-19 20:00:00	1.15847	1.15948	1.15743	1.15763	8198	3
2026-03-20 00:00:00	1.1576	1.158	1.1556	1.15565	12788	4
2026-03-20 04:00:00	1.15566	1.15751	1.15523	1.15729	12734	4
2026-03-20 08:00:00	1.15732	1.15805	1.1535	1.15714	30248	3
2026-03-20 12:00:00	1.15714	1.15797	1.15245	1.1542	57594	3
2026-03-20 16:00:00	1.1542	1.15716	1.15412	1.15583	39119	2
2026-03-20 20:00:00	1.15581	1.15718	1.15572	1.15694	3869	4
2026-03-22 20:00:00	1.15385	1.15647	1.1535	1.15618	7706	23
2026-03-23 00:00:00	1.1562	1.15642	1.15384	1.1547	24851	4
2026-03-23 04:00:00	1.15472	1.15523	1.15203	1.1527	23491	3
2026-03-23 08:00:00	1.15271	1.16196	1.14843	1.15563	76543	3
2026-03-23 12:00:00	1.15561	1.16397	1.15462	1.15859	106291	4
2026-03-23 16:00:00	1.15859	1.16372	1.15763	1.16132	48860	3
2026-03-23 20:00:00	1.16132	1.16175	1.16059	1.1608	6632	3
2026-03-24 00:00:00	1.16079	1.16085	1.15783	1.15828	27369	4
2026-03-24 04:00:00	1.1583	1.16176	1.15756	1.16085	26044	4
2026-03-24 08:00:00	1.16085	1.16092	1.15786	1.15891	36282	3
2026-03-24 12:00:00	1.15892	1.16069	1.15671	1.15777	62478	3
2026-03-24 16:00:00	1.15776	1.15928	1.15569	1.15854	44272	3
2026-03-24 20:00:00	1.15854	1.16282	1.15827	1.16136	20964	3
2026-03-25 00:00:00	1.16137	1.16305	1.16005	1.16035	20048	4
2026-03-25 04:00:00	1.16036	1.1605	1.15867	1.15975	16229	4
2026-03-25 08:00:00	1.15977	1.16165	1.15906	1.16053	33900	3
2026-03-25 12:00:00	1.16053	1.16135	1.15629	1.15696	52359	3
2026-03-25 16:00:00	1.15695	1.15836	1.15552	1.15631	28776	3
2026-03-25 20:00:00	1.1563	1.15634	1.15558	1.15614	5512	3
