Time,Signal,Pips_Nets,result,Log_Return,Dist_EMA_9,Dist_EMA_21,Dist_EMA_50,RSI_14,ADX_14,ATR_Norm,BB_Width,Hour_Sin,Hour_Cos,RSI_14_H4,Dist_EMA_20_H4,Dist_EMA_50_H4,RSI_14_D1,Dist_EMA_20_D1,Dist_EMA_50_D1,XAU_Return,CHF_Return,proba_hausse,proba_neutre,proba_baisse
2025-07-25 06:00:00,1,-10.4,loss_sl,6.810133481254435e-05,5.569433620389089e-05,-0.0002977455838612,5.45596666976759e-05,47.11991963164824,17.356777381424703,0.0011883645762534,0.0036696928374876,1.0,6.123233995736766e-17,59.12480598082709,0.001281893682771,0.0038719777563054,59.21198192381734,0.004159238715619,0.0123818157628921,0.0002292464945747,-0.0004022273392843,0.5476,0.2872,0.1653
2025-07-25 12:00:00,1,-10.3,loss_sl,-0.000230386239281,-0.0013062993651726,-0.0020690708796965,-0.0021922680932074,32.50594365974801,20.3341319211849,0.0012138256764648,0.0044679142445481,1.2246467991473532e-16,-1.0,50.7302530348044,-0.0005446099334988,0.0017415417647499,59.21198192381734,0.004159238715619,0.0123818157628921,-8.561023640227447e-05,0.0005646350411938,0.5882000000000001,0.25989999999999996,0.1519
2025-07-25 13:00:00,1,19.6,win,0.0002815759740439,-0.0008195162073493,-0.0016245018416487,-0.001835208101702,35.34400330675305,22.17610459382739,0.0012931688960361,0.0043634676444622,-0.2588190451025203,-0.9659258262890684,50.7302530348044,-0.0005446099334988,0.0017415417647499,59.21198192381734,0.004159238715619,0.0123818157628921,0.0009481882730831,-0.0004516825250565,0.5508,0.2899,0.1593
2025-07-28 00:00:00,-1,19.4,win,0.0007058093502357,0.0011747069722069,0.0015803493916652,0.0016839140627371,61.90457177424253,20.681001644615986,0.0011738663188187,0.0046260530697496,0.0,1.0,58.26755258056708,0.0013949418661404,0.0035647821655704,41.93205056411913,-0.0078510976737688,-0.0003531462241601,-7.500135755974045e-05,-0.0006916977682419,0.20829999999999999,0.3031,0.48869999999999997
2025-07-28 05:00:00,-1,19.4,win,-0.0005534859108835,-0.0007286380234229,-0.000535592906527,-0.0003816807449031,46.20218025255156,17.534670340131548,0.0011155498644645,0.004855065930043,0.9659258262890682,0.2588190451025209,37.246961367307286,-0.0050607445377788,-0.0032747654093612,41.93205056411913,-0.0078510976737688,-0.0003531462241601,0.0011103596790345,0.0006785710058188,0.0479,0.1318,0.8203
2025-07-28 06:00:00,-1,19.5,win,-0.001653766530969,-0.001907983019614,-0.0019923764926717,-0.0019575473433803,37.080845373338896,18.408028753214744,0.0012411223677733,0.0050016221555216,1.0,6.123233995736766e-17,37.246961367307286,-0.0050607445377788,-0.0032747654093612,41.93205056411913,-0.0078510976737688,-0.0003531462241601,-0.0009777101145848,-8.79369367106688e-05,0.11900000000000001,0.20129999999999998,0.6797
2025-07-28 12:00:00,-1,19.6,win,0.0005748926524884,-0.0021628425527386,-0.0044025362644322,-0.0059395389448212,25.882839637805542,31.62884990578792,0.0015181382524959,0.0138968486658063,1.2246467991473532e-16,-1.0,28.02871022837885,-0.0091279539725816,-0.0084180496995211,41.93205056411913,-0.0078510976737688,-0.0003531462241601,-0.0024218028000163,-0.0004619773962961,0.1954,0.3525,0.4521
2025-07-29 08:00:00,-1,-10.4,loss_sl,0.0012368264441192,-0.0003597742537883,-0.0026715923507807,-0.0069453566386886,35.77290948394384,58.9551501446636,0.0015347398517492,0.0078042360950452,0.8660254037844387,-0.4999999999999998,21.775203830626936,-0.0102074581929756,-0.0123095659419753,38.24530055363779,-0.0107111730956552,-0.0041419871718778,0.0028020478357364,-0.000744952978257,0.2026,0.34490000000000004,0.4526
2025-07-29 09:00:00,-1,-10.3,loss_sl,0.0006567123144906,0.0002375669303886,-0.0018303106663586,-0.0060378571592806,38.786813850792704,57.5959233618563,0.0015568367561875,0.0070385963685489,0.7071067811865476,-0.7071067811865475,21.775203830626936,-0.0102074581929756,-0.0123095659419753,38.24530055363779,-0.0107111730956552,-0.0041419871718778,-0.0005563525072608,-0.0002732885322782,0.1929,0.3115,0.4955
2025-07-29 10:00:00,-1,19.7,win,-0.0002246162095954,1.038308804831653e-05,-0.0018685120615303,-0.0060182135793146,38.127646547525885,56.03572251380687,0.0015434680755625,0.0058184636966568,0.5000000000000003,-0.8660254037844385,21.775203830626936,-0.0102074581929756,-0.0123095659419753,38.24530055363779,-0.0107111730956552,-0.0041419871718778,-0.0007393751278165,-0.0002982181487843,0.2087,0.3245,0.4668
2025-07-30 02:00:00,-1,19.7,win,-2.5942692593513312e-05,0.000667397766545,0.0002952540268638,-0.0029949632931318,48.378955404613095,34.53931660218216,0.0012706332885924,0.0052039228689496,0.4999999999999999,0.8660254037844387,30.65528404113628,-0.005235229082531,-0.0087123230448658,30.48824552084991,-0.0195175217794486,-0.0143466438642525,0.0018360563899782,-2.4863561209148068e-05,0.2107,0.3307,0.4587
2025-07-30 06:00:00,-1,-10.4,loss_sl,0.0005453105592132,9.89279519497512e-05,-0.0002017468080144,-0.0030942176504903,46.00685783265398,28.69779646431968,0.0012593571096785,0.004136962781562,1.0,6.123233995736766e-17,29.393848159087693,-0.0054136623620796,-0.0090920978196997,30.48824552084991,-0.0195175217794486,-0.0143466438642525,0.0006645017984608,-0.000695479412037,0.1578,0.2687,0.5735
2025-07-30 07:00:00,-1,19.6,win,-0.0002769459799953,-0.000142423183705,-0.0004352609289029,-0.0032398214242242,44.562641918515865,27.34928359415605,0.0012779239418412,0.0041026454442204,0.9659258262890684,-0.2588190451025206,29.393848159087693,-0.0054136623620796,-0.0090920978196997,30.48824552084991,-0.0195175217794486,-0.0143466438642525,0.0001983629055848,-0.0001987972771319,0.1741,0.2759,0.55
2025-07-30 10:00:00,-1,19.7,win,-0.0010653548509027,-0.0010411075629518,-0.0014188320529797,-0.004023612645546,38.79580033763283,25.68020427933181,0.0013128758591694,0.0030243135274083,0.5000000000000003,-0.8660254037844385,26.37655745090532,-0.006649424167955,-0.0106021405916405,30.48824552084991,-0.0195175217794486,-0.0143466438642525,-0.0008018813104813,0.0014029165579341,0.1725,0.2846,0.5428999999999999
2025-07-30 16:00:00,-1,-10.3,loss_sl,0.0004445936182516,-0.0020564535347159,-0.00428920426906,-0.0078283295286193,28.031025135420577,36.49986125236332,0.0016197995444775,0.0126587009059814,-0.8660254037844385,-0.5000000000000004,17.017407393562575,-0.0134993697270802,-0.0186725261337161,30.48824552084991,-0.0195175217794486,-0.0143466438642525,0.0023253953555148,-0.0008263189197706,0.18460000000000001,0.3045,0.5109
2025-07-30 23:00:00,-1,-10.5,loss_sl,0.0004551342724645,-0.0009424820455542,-0.0041480239532298,-0.0089389172649155,30.31098698169892,45.24005150938288,0.0018190883594387,0.0197238914793603,-0.2588190451025215,0.965925826289068,18.236001796644487,-0.0118927523352667,-0.0175976934785985,30.48824552084991,-0.0195175217794486,-0.0143466438642525,0.0019735907326152,-0.0006760369742394,0.2353,0.3103,0.45439999999999997
2025-07-31 01:00:00,-1,19.7,win,-0.0003148945129411,-0.0004966596368447,-0.0032508642621825,-0.0080352967817601,32.3014365338335,44.44040989897994,0.0017162141551236,0.0189438287638038,0.2588190451025207,0.9659258262890684,17.917229737388542,-0.0111207623999996,-0.0172927316858262,30.16099480309364,-0.0181513483833508,-0.0143045191769354,0.0022149002448901,3.6895603892899166e-05,0.2273,0.3173,0.45539999999999997
2025-07-31 11:00:00,-1,19.7,win,0.0007951730794163,0.0005765630854083,-0.0002626188861492,-0.0040975803581868,45.49746529008094,36.6064021368838,0.0016738198366621,0.006765731138365,0.258819045102521,-0.9659258262890682,25.7775887164029,-0.0072727754233194,-0.0138871464350115,30.16099480309364,-0.0181513483833508,-0.0143045191769354,0.0029969261020471,-0.0013048243416094,0.19519999999999998,0.3319,0.4728
2025-07-31 12:00:00,-1,19.6,win,-0.001757216183177,-0.0009449470961469,-0.0018380379656891,-0.0056336049555303,39.33789972981861,36.07256331623224,0.0017213708783563,0.0060514130340496,1.2246467991473532e-16,-1.0,23.842508855876464,-0.0080551677776301,-0.014919209443929,30.16099480309364,-0.0181513483833508,-0.0143045191769354,0.000410381849886,0.0015631253375045,0.2318,0.31120000000000003,0.457
2025-07-31 14:00:00,-1,19.6,win,0.0029401233979496,0.0007829190426721,-8.997597406004872e-05,-0.0037595827287575,47.27745468256512,35.12459081887572,0.0018834180473028,0.0050480671090786,-0.4999999999999997,-0.8660254037844388,23.842508855876464,-0.0080551677776301,-0.014919209443929,30.16099480309364,-0.0181513483833508,-0.0143045191769354,-0.0015755427655963,-0.0024475601200815,0.1721,0.3226,0.5054
2025-07-31 16:00:00,-1,-10.3,loss_sl,-0.000665132219545,-0.0008594725062862,-0.0017501897281549,-0.0053126205274359,41.49390661590538,33.273191925388566,0.0018249805809419,0.0045242387186461,-0.8660254037844385,-0.5000000000000004,22.103866290931627,-0.0087265608687133,-0.0158721706585384,30.16099480309364,-0.0181513483833508,-0.0143045191769354,-0.0001474947742179,0.0001969642885492,0.2122,0.3014,0.4864
2025-07-31 18:00:00,-1,19.7,win,0.000612798758562,-0.0002278114742008,-0.001105993800105,-0.0045561700860554,43.32860243211527,31.854597372822397,0.0017376127440517,0.0040692581336583,-1.0,-1.8369701987210294e-16,22.103866290931627,-0.0087265608687133,-0.0158721706585384,30.16099480309364,-0.0181513483833508,-0.0143045191769354,0.0002245721379147,-0.0005538632099494,0.19829999999999998,0.2851,0.5166
2025-08-01 01:00:00,-1,-10.4,loss_sl,-0.0015066972024373,-0.0010312562141724,-0.0018305621223134,-0.0049289944555186,38.95007152573685,27.481403543337795,0.001527278082725,0.0052339107389791,0.2588190451025207,0.9659258262890684,24.832129444072702,-0.0067367692095569,-0.0141708087005411,46.51053791545232,-0.0035946188000157,-0.0001726912284853,-0.0020059021546194,0.0016839883764952,0.2402,0.3012,0.4586
2025-08-01 03:00:00,-1,-10.5,loss_sl,0.0006220131524164,5.66879457318159e-05,-0.0006638296833077,-0.0036328697900907,44.21218536976626,26.51632272522738,0.0014423870045704,0.0044782366694856,0.7071067811865476,0.7071067811865476,24.832129444072702,-0.0067367692095569,-0.0141708087005411,46.51053791545232,-0.0035946188000157,-0.0001726912284853,-8.294515461487258e-05,-0.0001966230006088,0.1764,0.25489999999999996,0.5687
2025-08-01 05:00:00,-1,19.6,win,0.0010328409292924,0.0009068781374038,0.0004482872095151,-0.0022933986356353,50.05329201079673,23.937679024584703,0.0013927383349019,0.0039571053880214,0.9659258262890682,0.2588190451025209,24.975542837289872,-0.0060632640252605,-0.0135809566524891,46.51053791545232,-0.0035946188000157,-0.0001726912284853,0.0013681618149473,-0.0001351475875142,0.14529999999999998,0.2438,0.6109
